Company,Industry,
1time_holdings,Consumer Goods,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030386436,-0.125014193,-0.047625227,0.025071536,-0.14635119,-0.057147306,0.166639141,-0.194790487,-0.193565401,-0.100065402,0.133478682,-0.117760205,0.177810078,-0.283011107,0.210556512,0,-0.150045413,-0.215644368,0.32479564,-0.207527766,-0.047495458,0.14986376,0.065165877,0.653170189,-0.012380568,0.062542581,0.247114645,-0.009460154,0.095193605,-0.060853081,0.092652402,-0.033899871,-0.052681901,-0.009184497,0.261587043,-0.207347598,-0.009371498,-0.075475578,-0.163274385,0.073109132,0,-0.261365044,0.046285427,-0.044237859,-0.307731008,-0.066618217,0.119127952,-0.191558442,-0.131382674,-0.091149273,-0.03306686,-0.207065013,-0.043601896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AECI,Basic Materials,,,,,,,0.020290477,0.051134651,-0.059457866,-0.021562025,-0.053890896,-0.094937358,0.153848002,0.042422115,0.031977856,0.014085987,0.102775884,0.046115311,0.089110338,-0.036365136,0.096699436,0.031826611,-0.03130666,0.08971501,-0.008031901,0.032389641,-0.058823638,0.066666667,-0.105469323,-0.048000754,0.111109675,0.006384142,0.099366406,0.030767775,0.060477107,0.017857171,0.052631662,0.133332037,-0.082353422,0.170193335,0.023722439,-0.020519544,-0.08379889,-0.057927682,-0.016181483,0.101975303,-0.031433459,0.10624973,0.045197996,0.054054054,0.051282051,0.048780488,-0.011627907,-0.000649635,0.028226546,0.053495251,0.070156329,0.092611929,-0.051163509,-0.003041988,0.078331224,0,0.080377661,-0.065665207,0.00934548,0.125119684,-0.017647391,0.000855782,-0.053333576,0.011195668,0.065156961,0.048982961,0.062368834,0.038023027,0.073992516,-0.032742271,0.029619647,0.125634289,0.098696639,-0.079660817,0.000613976,-0.024540057,0.046792743,0.091999889,-0.089799061,-0.036585307,-0.186709007,0.073930209,-0.072464024,0.053464732,0.032625435,-0.059514761,-0.046875103,0.098360883,-0.068976997,-0.139837423,-0.102079433,0.073684034,-0.000195528,-0.137282182,0.000227548,0.14117862,-0.056409807,0.010869182,0.139785619,0.056603852,0.05529641,0.028911949,-0.008264463,0.033333333,-0.040322581,0.006722197,0.079299176,0.053284452,0.022980165,-0.014492746,0.010294059,-0.009461448,0.083502207,0.067671119,0.020015098,0.037736062,-0.029697051,0.051217988,-0.01247751,0.051589305,0.018023573,-0.035979476,-0.05094756,-0.083645753,0.022852283,0.023703886,0.052493087,0.033000029,0.028557649,0.085764523,0.018528767,-0.036135325,-0.094498948,-0.009193793,-0.021316347,0.0634206,-0.004563053,-0.097751646,0.0563376,0.023076883,0.068170594,0.114500287,0.074105241,0.002454898,0.10557747,0.031531648,0.019738285,0.002055205,0.030552507,0.023012408,-0.028711376,0.052720061
Adcorp,Industrials,,,,,,,0.122880605,0.071698612,-0.031691613,0.061817696,-0.109587198,-0.076924088,-0.15833452,-0.074255416,-0.037433888,-0.044446026,0.058142942,0.019780189,0.111110088,-0.039999669,-0.062499461,-0.305558496,-0.028799194,0.029653182,0,0.00800493,0.071426224,0.037035219,0,0.035718512,0.096547903,0.094340311,-0.06442353,0.103846741,0.023232337,0.170854,0.099020796,0.0526325,0.016948532,0.166667212,0.035712984,-0.034481545,-0.071428772,0.059229831,0.023501448,0.136531725,0.071427346,0.020605897,0.003300374,0.015016101,0.144969308,0.023255188,-0.053028909,0.002665271,-0.069148431,0.074799318,0.083334981,0.158973002,0,-0.05630248,0.009523428,0.132075191,0,-0.020833972,0.170213622,0.009019202,-0.049438103,-0.143026035,0.029885171,0.049107788,-0.010639214,0.116375785,0.078432595,0.090907996,-0.01499979,0.140440056,0.008902605,0.102940732,0.010667003,-0.023746351,0.013383905,-0.006896406,0.041666667,0.151999658,-0.125000185,0.073120854,-0.131500255,0.023316206,-0.15611757,0.062999635,0.06616544,-0.16176532,0.017544443,0.071584277,-0.044067783,-0.148935876,0.024999407,-0.06231334,0.017776946,-0.104803783,-0.170731046,0.235293511,0.095237896,0.043478814,0.095955597,-0.010101134,0.124082132,-0.026870807,-0.087261861,0.041666339,0.036000376,0.042470081,-0.051851089,0.038280867,0.015800912,-0.009258695,0.044859272,0.059563877,-0.089122592,0.117103288,0.08539135,-0.103559975,-0.014440104,-0.01098899,0.027777725,-0.027026977,0.018518798,0.036363249,-0.007283582,0.007379385,-0.084248888,0.040000195,0.002692574,0,0.04509803,0.078799039,-0.045912906,-0.015676977,0.007408489,-0.002574605,-0.004791739,0.011565809,0.056603609,0.080357335,-0.028098963,0.038485376,0.036788835,0.025806272,-0.040880404,-0.055737507,0.074652938,-0.04297283,0.070223255,0.064924415,-0.014853686,0.067384858,-0.063130798,0.01875029
Advtech,Consumer Goods,,,,,,,-0.312747036,-0.030194105,0.09340252,-0.028474576,-0.293789253,-0.041501976,0.043298969,0.083003953,0.230839416,0.280948851,-0.121527778,-0.083662714,0.151689432,0.210362047,-0.217122228,-0.05599473,-0.087927425,0.03213466,0.09340252,0.143050847,0,0.031134173,0.06038821,0.114576271,0.025547445,0.050415184,0.04743083,0.27277628,-0.017789072,0.109098749,0.147356143,0.199932226,-0.107031912,0.066729918,0.062259117,0.011722021,-0.094068966,0.026187576,0.0884273,0.01172301,0.034492051,0.188851263,0.196319018,-0.062637363,0.058421258,0.007937973,0.054578755,0.036992011,0.017417518,0.021728395,0.134847753,0.124929018,0.027763756,0.027136542,0.05260012,0.049971607,0.042833964,0.050202261,0.095703704,0.038128718,-0.039246332,-0.081608676,0.080003936,0.086469248,-0.007380074,0.042497465,0.111111111,0.033333333,-0.029011082,0.112968886,0.2,0.090246027,0.093010484,-0.021239666,-0.021747247,-0.022230703,0.079527713,0.042574347,-0.004074909,-0.0061809,-0.144314996,0.096381225,-0.131839402,0.082114433,0.009591015,-0.107156921,0.034676664,0.056692242,-0.032724889,-0.102538706,-0.025731877,0.158349729,-0.063307427,-0.054013957,0.060002323,0.113540468,0.037498155,0.036142864,0.055802243,0.022025668,0.072883082,0.040846184,0.009801314,0.019412362,-0.01524154,0.141208215,0.02541705,0.030231218,-0.049207336,0.017262236,-0.008484654,-0.025639363,0.076047904,0.004946516,0.0032917,-0.024591421,-0.041998051,-0.022805578,-0.030523842,0.062727304,0.035688677,-0.02929792,0.003566103,-0.008851273,0.007724399,0.063068016,0.049134443,0.001623942,0.030660104,0.029719936,0.025834084,-0.04331986,-0.087310632,-0.008680027,-0.001781929,0.068542058,-0.037674981,-0.010445974,0.036931732,0.050843008,0.087106176,0.00148099,0.037020984,-0.037346643,0.030290647,0.029424888,-0.030004575,-0.039770611,0.020605497,0.007624886,0.015159514,-0.019415552
Afgem,Basic Materials,,,,,,,,-0.133298665,-0.2538,0.288662557,-0.040141431,0,0.041820152,0.127911814,0.134796238,0,-0.312479688,0.090758686,0.375081257,0,0.212102112,-0.024960998,-0.0256,0.210454297,-0.086931947,-0.042837687,0.019919803,0,-0.029296132,-0.145806114,-0.117620067,-0.100017334,0,0.014830508,-0.197001329,0.190735051,-0.08396189,0.250054171,0.333333333,0.100104004,-0.022807847,0.069778691,-0.739091115,-0.5,0.399480069,0.086068111,-0.079247434,-0.056965944,0.363755745,0.444390948,-0.169333333,-0.111155698,-0.145823928,-0.097251586,-0.18911007,0.233212996,0.513466042,0.088974855,-0.01634103,-0.183098592,-0.08178603,-0.089070775,-0.048625793,-0.025555556,-0.079247434,0.143034056,-0.024918743,-0.205,-0.193570929,0.359618718,-0.17654557,-0.07120743,0,-0.154166667,0.091625616,-0.416967509,-0.07120743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afgri,Consumer Goods,,,,,,,,0.037603158,-0.012345252,0.152515668,0.084576359,-0.079997759,0.108387882,-0.002005219,0.00600022,-0.093625171,0.076943975,0.153039774,-0.008848482,-0.03141785,-0.047174111,0.039597119,-0.028579463,0.078445304,0.00383095,0.048421206,-0.111891679,-0.160005221,-0.05951641,-0.012656555,0.205134212,-0.063404338,0.154756257,0.082479521,0.019048749,0.046720052,-0.024596909,0.064046148,0.019456587,0.093765764,0.031746642,-0.007692451,-0.054264584,0.042433264,0.032785637,-0.015872431,0.064513712,0.057577251,0.01718802,0.012448269,-0.016576728,-0.166672143,-0.041657631,-0.030425838,0.143493667,0.009407355,0.069300197,0.009265785,-0.018361438,0.037392421,-0.063057186,0.073620508,0.074674515,0.084756777,-0.015632577,-0.088880517,0.071421756,-0.113817518,0.192603387,-0.038397798,0.148098382,0.094201608,-0.045039703,0.036608676,-0.02577925,-0.094706513,0,0.03538185,0.040114724,-0.014195447,0.028348155,-0.100142713,0.045165575,0.0030867,0.090764517,0.122956746,-0.107139841,-0.028574469,0.102946367,-0.119996028,0.059082417,-0.089374297,-0.056906235,-0.017245895,-0.133332398,-0.092743959,0,0.363637985,-0.17999372,-0.187003414,0.075004415,0.139542525,0.113547891,-0.049517343,0.001997911,0.119998187,0.030359431,0.036402429,-0.020511007,0.061403169,-0.016534046,-0.016799664,0.094014624,0.062496411,0.028156379,-0.074071738,0.120007266,-0.078572297,0.062015248,-0.027741521,0.108144391,0.055564102,-0.06579223,0,-0.035207972,0.020434356,-0.014092876,-0.019547966,-0.018400885,-0.015625,-0.087306889,-0.095646921,0.044807564,-0.029631633,0.162223461,-0.032848188,0.11299486,-0.055116675,-0.041663987,0.00870178,-0.075866275,0.02612097,-0.056361085,0.009628253,-0.033175006,0.072435067,-0.060037879,0.039920411,0.026871564,-0.059353515,-0.088109924,-0.067421909,0.159039981,-0.03534724,0.422410042,0,0.005005701,-0.007572613
Afnrainbowmin,Basic Materials,,,,,,,,,,,,,,,0,0,0,0,0,-0.0541,-0.047573739,0.19003219,0.176476075,-0.051454848,0.008859913,0.18003314,0.05820403,-0.139264862,-0.114622678,-0.11997214,0.348535813,-0.094563862,-0.033868093,0.136363636,0.103690037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afribrand,Consumer Goods,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abacus_tech,Consumer Goods,,,,,,,0.125,0,0,-0.25,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acucap_properties,Fincials,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.005208333,0.005181347,-0.010309278,-0.009375,0.055415352,0.042542592,-0.03058104,0.031545741,0.081708716,0.080130754,-0.082938001,0.125579736,0.018066561,0.013231631,-0.021815947,0.121407256,0.050980392,0.115138593,-0.053597036,-0.018814319,-0.011582266,0.007811991,-0.007751437,0.011457587,0.048786767,0.023258668,0.060633321,0,0.114277636,0.076271186,-0.018058371,0.053298761,0.012035011,0.011936937,0.094101936,0.070466659,0.041883623,0.105533871,0.045469544,0,-0.041314228,0.080395062,0.04348356,0.070815325,0.058359923,0.040454534,-0.033581812,-0.169797299,0,0.090903479,0.021673929,0.029771796,0.089072963,0.013162119,0.087208735,0.017060485,0.059051734,0.045643758,0.024244113,-0.055424918,-0.000658368,-0.007967389,0.036649649,0.102898783,-0.071879765,0.031115544,-0.085901789,-0.023239407,-0.029315546,-0.094126143,-0.088251637,-0.036618972,0.162907751,0.081951704,-0.030603769,-0.083908357,0.104221538,0.100002229,0.014185834,-0.049475472,0.041098194,0.023564332,0,-0.020338916,0.092609746,0.038076632,0,0.008326676,0.001549459,0.068598151,-0.015810082,0.036056366,0.042400774,0.031869118,-0.029414853,0.017247241,0.051411382,0.005895443,0.053581176,0.020015271,-0.005988344,-0.002770158,-0.028574126,-0.039714599,0.053600856,0.061054249,-0.041093411,0.054127673,0.018305787,0.031820409,0.045570761,-0.006660534,0.004126273,0.014686139,0.052624918,0.00875496,0.008678975,-0.009828881,0.014884246,0.088583645,0.093954064,0.030824469,-0.038976306,-0.043991193,0.037039845,0.015655846,0.009916403,0.013739519,0.074648642,0.049850326,-0.123183833,0.03958276,-0.048237667,-0.045456178,0.068091592,0.046593151,-0.056233484,0.021499144
