Start,1992
End,2012
Frequency,Y
Name,DELTA EMD - TOT RETURN IND
Code,315421(RI)
CURRENCY,R
1992,209.43
1993,237.12
1994,261.94
1995,343.3
1996,357.51
1997,351.97
1998,500.36
1999,547.86
2000,750.51
2001,1109.68
2002,1661.87
2003,1530.8
2004,1256.45
2005,1156.85
2006,1324.22
2007,1502.65
2008,956.23
2009,825.98
2010,1451.23
2011,1816.58
2012,1507.38
