Start,1992
End,2012
Frequency,Y
Name,CLICKS GROUP - TOT RETURN IND
Code,871109(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,91.42
1998,153.44
1999,148.29
2000,331.27
2001,306.38
2002,174.6
2003,197.63
2004,235.09
2005,293.11
2006,281.47
2007,368.29
2008,504.21
2009,611.86
2010,993.77
2011,1620.8
2012,1788.19
