Start,1992
End,2012
Frequency,Y
Name,COMBINED MOTOR - TOT RETURN IND
Code,317117(RI)
CURRENCY,R
1992,159.28
1993,110.01
1994,251.01
1995,351.81
1996,2549.96
1997,1221.13
1998,1154.62
1999,1101.92
2000,2349.94
2001,2638.23
2002,4461.53
2003,4045.5
2004,6282.27
2005,14594.63
2006,30544.95
2007,36723.05
2008,30567.37
2009,9419.28
2010,18633.21
2011,31774.46
2012,22902.05
