Start,1992
End,2012
Frequency,Y
Name,AFN.RAINBOW MRLS. - TOT RETURN IND
Code,936977(RI)
CURRENCY,R
1992,2149.37
1993,2206
1994,3390.9
1995,3766.19
1996,4499.97
1997,4032.17
1998,1816.84
1999,585.04
2000,1771.16
2001,1531.62
2002,2400.65
2003,2630.39
2004,2803.53
2005,1748.04
2006,2796.2
2007,6725.8
2008,10240.39
2009,7637.29
2010,12084.5
2011,14897.97
2012,12322.02
