Start,1992
End,2012
Frequency,Y
Name,SOUTH AFN.COAL MNG.HDG. - TOT RETURN IND
Code,152451(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,50
1997,24
1998,34
1999,16
2000,10
2001,6
2002,6
2003,2
2004,18
2005,19.95
2006,9.98
2007,9.98
2008,12.97
2009,4.89
2010,2.05
2011,2.05
2012,1.25
