Start,1992
End,2012
Frequency,Y
Name,BOWLER METCALF - TOT RETURN IND
Code,317101(RI)
CURRENCY,R
1992,395.65
1993,619.72
1994,1751.1
1995,2597.79
1996,3002.35
1997,38332.29
1998,39284.09
1999,26687.03
2000,34781
2001,42414.81
2002,76762.5
2003,107544.8
2004,164740.4
2005,238113.9
2006,275127.6
2007,311052.8
2008,266635.6
2009,211430.5
2010,331602.7
2011,416951.9
2012,468739.9
