Start,1992
End,2012
Frequency,Y
Name,ADCORP - TOT RETURN IND
Code,315452(RI)
CURRENCY,R
1992,163.64
1993,196.36
1994,152.73
1995,294.55
1996,667.64
1997,2343.4
1998,4305.68
1999,4096.29
2000,5491.86
2001,3546.82
2002,2189.46
2003,1521.15
2004,3006.75
2005,4545.1
2006,6849.87
2007,9057.46
2008,12667.58
2009,7695.36
2010,9261.57
2011,10430.77
2012,10672.75
