Start,1992
End,2012
Frequency,Y
Name,BUILDMAX - TOT RETURN IND
Code,875655(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,96.08
1998,66.49
1999,16.88
2000,5.11
2001,3.58
2002,13.81
2003,8.7
2004,8.18
2005,30.69
2006,70.73
2007,64.21
2008,161.83
2009,57.95
2010,39.15
2011,16.3
2012,11.51
