Start,1992
End,2012
Frequency,Y
Name,GROWTHPOINT PROPS. - TOT RETURN IND
Code,152459(RI)
CURRENCY,R
1992,122.55
1993,120.68
1994,85.38
1995,127.28
1996,129.92
1997,112.59
1998,38.42
1999,32.27
2000,50.61
2001,57.2
2002,63.42
2003,88.48
2004,115.37
2005,163.52
2006,247.39
2007,304.66
2008,400.91
2009,422.78
2010,411.95
2011,585.43
2012,636.5
