Start,1992
End,2012
Frequency,Y
Name,CAPITAL PROPERTY FD. - TOT RETURN IND
Code,317105(RI)
CURRENCY,R
1992,129.11
1993,139.92
1994,152.21
1995,173.33
1996,171.06
1997,140.25
1998,191.33
1999,143.72
2000,301.02
2001,358.78
2002,408.76
2003,386.2
2004,556.27
2005,828.94
2006,1222.92
2007,1463.09
2008,1981.56
2009,2111.9
2010,2737.91
2011,3442.96
2012,3968.8
