Start,1992
End,2012
Frequency,Y
Name,ARGENT INDUSTRIAL - TOT RETURN IND
Code,152253(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,114.29
1996,104.09
1997,43.61
1998,26.03
1999,12.99
2000,27.1
2001,25.56
2002,40.57
2003,92.5
2004,100.25
2005,305.87
2006,367.31
2007,509.01
2008,618.91
2009,278.46
2010,313.22
2011,305.76
2012,213.55
