Start,1992
End,2012
Frequency,Y
Name,MURRAY & ROBERTS - TOT RETURN IND
Code,921634(RI)
CURRENCY,R
1992,6481.07
1993,7127.47
1994,9390.87
1995,15634.61
1996,18763.96
1997,7854.64
1998,5733.52
1999,2607.32
2000,4352.17
2001,3048.4
2002,6847.17
2003,12287.81
2004,13836
2005,14555.36
2006,21562.23
2007,44983.33
2008,116140.8
2009,55961.21
2010,56493.64
2011,49764.86
2012,31911.72
