Start,1992
End,2012
Frequency,Y
Name,PETMIN - TOT RETURN IND
Code,317320(RI)
CURRENCY,R
1992,88.57
1993,2.86
1994,17.14
1995,134.29
1996,137.02
1997,232.85
1998,241.16
1999,335.03
2000,117.9
2001,115.97
2002,119.19
2003,465.58
2004,203.27
2005,317.6
2006,552.63
2007,946.46
2008,2261.33
2009,1302.17
2010,1213.24
2011,1888.06
2012,1679.46
