Start,1992
End,2012
Frequency,Y
Name,HARMONY GOLD MNG. - TOT RETURN IND
Code,932125(RI)
CURRENCY,R
1992,68.24
1993,23.09
1994,81.7
1995,142.09
1996,118.66
1997,139.33
1998,42.79
1999,105.89
2000,148.13
2001,133.65
2002,307.02
2003,596.94
2004,451.35
2005,216.88
2006,355.81
2007,466.03
2008,295.29
2009,409.46
2010,319.52
2011,356.55
2012,405.52
