Start,1992
End,2012
Frequency,Y
Name,VILLAGE MAIN REEF - TOT RETURN IND
Code,952007(RI)
CURRENCY,R
1992,74.6
1993,29.61
1994,117.99
1995,90.49
1996,103.2
1997,164.67
1998,115.27
1999,123.5
2000,92.63
2001,92.63
2002,102.92
2003,82.34
2004,72.04
2005,164.67
2006,76.16
2007,255.24
2008,247.01
2009,263.87
2010,256.25
2011,570.87
2012,520.12
