Start,1992
End,2012
Frequency,Y
Name,GRINDROD - TOT RETURN IND
Code,315436(RI)
CURRENCY,R
1992,NA
1993,75.68
1994,113.05
1995,213.96
1996,248.02
1997,143.09
1998,69.24
1999,56.17
2000,58.9
2001,118.47
2002,213.33
2003,308.16
2004,557.08
2005,1933.91
2006,3258.25
2007,4169.1
2008,6491.99
2009,4453.65
2010,5563.55
2011,6133.61
2012,4686.08
