Start,1992
End,2012
Frequency,Y
Name,ACUCAP PROPERTIES - TOT RETURN IND
Code,15362F(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,NA
1998,NA
1999,NA
2000,NA
2001,NA
2002,NA
2003,104.64
2004,167.36
2005,212.89
2006,328.17
2007,410.28
2008,527.23
2009,493.45
2010,607.84
2011,741.58
2012,869.17
