Start,1992
End,2012
Frequency,Y
Name,ZCI - TOT RETURN IND
Code,982052(RI)
CURRENCY,R
1992,88
1993,256
1994,256
1995,320
1996,224
1997,432
1998,800
1999,680
2000,960
2001,304
2002,304
2003,150.4
2004,160
2005,336
2006,936
2007,1120
2008,1903.2
2009,840
2010,880
2011,806.4
2012,560.8
