Start,1992
End,2012
Frequency,Y
Name,EXXARO RESOURCES - TOT RETURN IND
Code,14801U(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,NA
1998,NA
1999,NA
2000,NA
2001,NA
2002,107.99
2003,115.69
2004,132.79
2005,161.2
2006,396.45
2007,859.1
2008,1599.74
2009,1141.76
2010,1726.64
2011,2377.8
2012,2940.28
