Start,1992
End,2012
Frequency,Y
Name,ANDULELA INVESTMENT HDG. - TOT RETURN IND
Code,936881(RI)
CURRENCY,R
1992,55.98
1993,18.66
1994,33.59
1995,82.11
1996,55.98
1997,82.11
1998,149.29
1999,186.61
2000,268.71
2001,335.89
2002,395.61
2003,360.01
2004,407.91
2005,162.71
2006,151.19
2007,557
2008,230.76
2009,230.76
2010,95.49
2011,278.5
2012,143.23
