Start,1992
End,2012
Frequency,Y
Name,GOLIATH GOLD MINING - TOT RETURN IND
Code,952225(RI)
CURRENCY,R
1992,18.07
1993,17.21
1994,90.34
1995,146.27
1996,47.32
1997,64.53
1998,30.11
1999,25.81
2000,18.93
2001,13.77
2002,11.19
2003,47.32
2004,34.42
2005,58.51
2006,67.11
2007,75.89
2008,49.87
2009,39.03
2010,41.2
2011,69.38
2012,86.73
