Start,1992
End,2012
Frequency,Y
Name,SENTULA MINING - TOT RETURN IND
Code,152254(RI)
CURRENCY,R
1992,NA
1993,NA
1994,97.5
1995,166.48
1996,139.72
1997,41.04
1998,36.07
1999,17.13
2000,13.46
2001,15.91
2002,27.03
2003,35.68
2004,70.85
2005,136.8
2006,429.34
2007,1003.91
2008,1765.28
2009,443.72
2010,350.65
2011,355.56
2012,239.08
