Start,1992
End,2012
Frequency,Y
Name,CARGO CARRIERS - TOT RETURN IND
Code,317106(RI)
CURRENCY,R
1992,81
1993,56.07
1994,102.8
1995,131.84
1996,186.31
1997,144.83
1998,107.88
1999,103.36
2000,86.5
2001,68.88
2002,105.81
2003,214.7
2004,278.92
2005,473.51
2006,731.95
2007,1007.98
2008,1634.16
2009,891.2
2010,869.01
2011,1103.38
2012,1047.01
