Start,1992
End,2012
Frequency,Y
Name,TRENCOR - TOT RETURN IND
Code,992789(RI)
CURRENCY,R
1992,374.61
1993,686.77
1994,663.36
1995,644.37
1996,725.45
1997,915.82
1998,796.02
1999,442.15
2000,195.39
2001,166.02
2002,434.21
2003,368.22
2004,434.21
2005,617.68
2006,903.61
2007,1338.45
2008,1250.17
2009,908.49
2010,1291.58
2011,1636.69
2012,1994.72
