Start,1992
End,2012
Frequency,Y
Name,SABMILLER (JSE) - TOT RETURN IND
Code,923808(RI)
CURRENCY,R
1992,8795.39
1993,9442.07
1994,15727.94
1995,16195.27
1996,22903.24
1997,20741.68
1998,21502.53
1999,18231.38
2000,23842.89
2001,20999.16
2002,32226.8
2003,25632.83
2004,29740.09
2005,43295.18
2006,54133.08
2007,75598.38
2008,91347.19
2009,80491.69
2010,109983.3
2011,122719.1
2012,150640.3
