Start,1992
End,2012
Frequency,Y
Name,PRESCIENT - TOT RETURN IND
Code,923073(RI)
CURRENCY,R
1992,4404.44
1993,3251.02
1994,7888.86
1995,15208.64
1996,13780.19
1997,13308.36
1998,12261.68
1999,7180.45
2000,12060.62
2001,5963.85
2002,7717.92
2003,9301.44
2004,12401.93
2005,10851.68
2006,17724.86
2007,16880.82
2008,16036.78
2009,10972.53
2010,13504.65
2011,16712
2012,23239.57
