Start,1992
End,2012
Frequency,Y
Name,NORTHAM PLATINUM - TOT RETURN IND
Code,756379(RI)
CURRENCY,R
1992,46.99
1993,42.56
1994,20.94
1995,16.64
1996,7.49
1997,8.32
1998,5.55
1999,9.01
2000,22.6
2001,51.6
2002,65.48
2003,84.91
2004,48.69
2005,50.11
2006,113.29
2007,332.56
2008,288.77
2009,156.9
2010,375.86
2011,356.79
2012,237.78
