Start,1992
End,2012
Frequency,Y
Name,PICK N PAY STORES - TOT RETURN IND
Code,923257(RI)
CURRENCY,R
1992,12744.88
1993,14117.3
1994,15577.39
1995,12207.16
1996,18309.57
1997,18208.98
1998,28804.73
1999,23803.02
2000,46627
2001,62650.15
2002,51246.95
2003,65670.06
2004,92165.69
2005,126118.3
2006,162362.1
2007,194681.4
2008,229731.8
2009,231425.6
2010,280760.8
2011,339505.8
2012,337171.4
