Start,1992
End,2012
Frequency,Y
Name,PREMIUM PROPERTIES - TOT RETURN IND
Code,362597(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,84.64
1997,82.84
1998,70.09
1999,48.77
2000,90.28
2001,182.11
2002,266.49
2003,326.8
2004,740.7
2005,1124.89
2006,2064.52
2007,2994.35
2008,4265.1
2009,3274.64
2010,4218.72
2011,5720.55
2012,5926.07
