Start,1992
End,2012
Frequency,Y
Name,FAMOUS BRANDS - TOT RETURN IND
Code,152269(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,102.94
1996,182.66
1997,248.61
1998,187.08
1999,124.59
2000,261.8
2001,162.44
2002,160.96
2003,270.22
2004,493.48
2005,1386.53
2006,2135.9
2007,2824.79
2008,4138.3
2009,3334.42
2010,5367.4
2011,10494.31
2012,11390.62
