Start,1992
End,2012
Frequency,Y
Name,AFRICAN MEDIA ENTM. - TOT RETURN IND
Code,933606(RI)
CURRENCY,R
1992,30.07
1993,18.04
1994,48.1
1995,96.21
1996,60.13
1997,48.1
1998,72.77
1999,87.33
2000,27.98
2001,6.58
2002,3.29
2003,1.65
2004,8.23
2005,17.94
2006,22.63
2007,37.86
2008,62.74
2009,42.61
2010,56.81
2011,74.47
2012,100.63
