Start,1992
End,2012
Frequency,Y
Name,LIBERTY HOLDINGS - TOT RETURN IND
Code,950534(RI)
CURRENCY,R
1992,225.76
1993,392.9
1994,526.08
1995,695.23
1996,820.99
1997,881.11
1998,947.54
1999,605.47
2000,1256.91
2001,1228.97
2002,1368.23
2003,1409.12
2004,1410.35
2005,1881.65
2006,2109.07
2007,2596.42
2008,2936.16
2009,2532.47
2010,3014.23
2011,3477.16
2012,3937.28
