Start,1992
End,2012
Frequency,Y
Name,PALABORA MINING - TOT RETURN IND
Code,916274(RI)
CURRENCY,R
1992,4269.3
1993,4225.81
1994,4255.71
1995,6051.06
1996,5280.21
1997,8380
1998,6017.54
1999,4287.03
2000,6147.29
2001,6478.91
2002,9281.78
2003,9994.33
2004,11425.16
2005,6425.85
2006,6068.86
2007,8210.8
2008,13936.95
2009,10116.28
2010,16085.09
2011,18658.72
2012,25490.41
