Start,1992
End,2012
Frequency,Y
Name,CULLINAN - TOT RETURN IND
Code,930035(RI)
CURRENCY,R
1992,646.96
1993,416.93
1994,560.89
1995,516.61
1996,516.61
1997,227.57
1998,47.14
1999,35.76
2000,11.38
2001,8.13
2002,6.5
2003,30.88
2004,67.62
2005,103.91
2006,86.4
2007,86.6
2008,117.22
2009,75.09
2010,131.42
2011,150.19
2012,168.96
