Start,1992
End,2012
Frequency,Y
Name,IMPALA PLATINUM - TOT RETURN IND
Code,916481(RI)
CURRENCY,R
1992,2552.67
1993,2498.31
1994,3858.87
1995,6541.37
1996,4435.53
1997,3167.07
1998,3217.59
1999,5820.08
2000,19094.66
2001,30751
2002,53993.41
2003,55750.11
2004,62408.29
2005,53657.37
2006,107989.5
2007,184772.6
2008,249489
2009,152477.4
2010,233959.4
2011,278377.3
2012,203598.1
