Start,1992
End,2012
Frequency,Y
Name,RANDGOLD & EXP. - TOT RETURN IND
Code,316638(RI)
CURRENCY,R
1992,NA
1993,NA
1994,560
1995,932.64
1996,1193.09
1997,2568.17
1998,509.59
1999,234.57
2000,687.54
2001,416.57
2002,865.49
2003,1961.52
2004,3053.49
2005,849.32
2006,719.9
2007,719.9
2008,719.9
2009,719.9
2010,719.9
2011,1687.96
2012,1464.14
