Start,1992
End,2012
Frequency,Y
Name,CONVERGENET HOLDINGS - TOT RETURN IND
Code,687427(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,NA
1998,NA
1999,100
2000,150
2001,108.33
2002,6.67
2003,0.83
2004,5
2005,5.83
2006,3.37
2007,8.86
2008,81.49
2009,94.77
2010,44.29
2011,17.71
2012,20.81
