Start,1992
End,2012
Frequency,Y
Name,SQUARE ONE SLTN.GP. - TOT RETURN IND
Code,286460(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,NA
1998,NA
1999,NA
2000,NA
2001,89.8
2002,53.06
2003,61.22
2004,48.98
2005,14.69
2006,26.53
2007,48.98
2008,45.71
2009,40.82
2010,37.55
2011,4.08
2012,4.08
