Start,1992
End,2012
Frequency,Y
Name,SIMMER & JCK.MINES - TOT RETURN IND
Code,950673(RI)
CURRENCY,R
1992,143.42
1993,62.36
1994,137.19
1995,212.02
1996,155.89
1997,342.97
1998,174.6
1999,187.07
2000,155.89
2001,93.54
2002,93.54
2003,162.13
2004,149.66
2005,130.95
2006,1262.88
2007,5941.54
2008,5953.57
2009,2465.62
2010,2164.93
2011,1154.63
2012,721.64
