Start,1992
End,2012
Frequency,Y
Name,KAP INDUSTRIAL - TOT RETURN IND
Code,152190(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,101.53
1996,93.41
1997,47.29
1998,12.19
1999,4.61
2000,6.26
2001,2.63
2002,2.63
2003,1.65
2004,1.56
2005,4.65
2006,5.93
2007,7.18
2008,5.79
2009,2.98
2010,4.26
2011,4.66
2012,5.69
