Start,1992
End,2012
Frequency,Y
Name,ITALTILE - TOT RETURN IND
Code,317449(RI)
CURRENCY,R
1992,113.08
1993,44.94
1994,76.47
1995,158.01
1996,312.06
1997,399.81
1998,977.22
1999,786.54
2000,1429.22
2001,1707.15
2002,1882.02
2003,3238.34
2004,3715.88
2005,7213.15
2006,9544.35
2007,11785.4
2008,10936.87
2009,8063.75
2010,10298.23
2011,13525.71
2012,16754.23
