Start,1992
End,2012
Frequency,Y
Name,NEDBANK - TOT RETURN IND
Code,26677Q(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,NA
1998,NA
1999,NA
2000,NA
2001,NA
2002,NA
2003,NA
2004,113.04
2005,134.31
2006,150.34
2007,143.23
2008,141.02
2009,150.19
2010,169.78
2011,193.95
2012,213.17
