Start,1992
End,2012
Frequency,Y
Name,TIGER BRANDS - TOT RETURN IND
Code,923816(RI)
CURRENCY,R
1992,10207.03
1993,12149.32
1994,14139.52
1995,13831.71
1996,17738.81
1997,18536.6
1998,19734.66
1999,17592.91
2000,22226.09
2001,21046.11
2002,20874.99
2003,25130.69
2004,28980.98
2005,46656.69
2006,71215.44
2007,86736.19
2008,88338.94
2009,96860.75
2010,122025.7
2011,143864.6
2012,194114.1
