Start,1992
End,2012
Frequency,Y
Name,SPANJAARD - TOT RETURN IND
Code,317293(RI)
CURRENCY,R
1992,25.45
1993,27.15
1994,27.15
1995,27.15
1996,27.15
1997,66.79
1998,126.77
1999,124.56
2000,94.08
2001,77.28
2002,81.57
2003,52.14
2004,44.39
2005,85.72
2006,111.98
2007,103.33
2008,123.71
2009,121.2
2010,178.58
2011,175.6
2012,233.45
