Start,1992
End,2012
Frequency,Y
Name,DATATEC - TOT RETURN IND
Code,152162(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,106.82
1996,380.73
1997,777.87
1998,2001.72
1999,3760.63
2000,5376.89
2001,1789.82
2002,1005.07
2003,334.2
2004,680.78
2005,502.54
2006,990.22
2007,1659.94
2008,1679.08
2009,866.4
2010,1503.52
2011,1935.29
2012,2451.16
