Start,01/01/1992
End,12/01/2012
Frequency,M
Name,REX TRUEFORM CLOTH - DEFERRED TAXES
Code,950584(WC03263)
CURRENCY,R
01/01/1992,NA
02/01/1992,NA
03/01/1992,NA
04/01/1992,NA
05/01/1992,NA
06/01/1992,NA
07/01/1992,646
08/01/1992,646
09/01/1992,646
10/01/1992,646
11/01/1992,646
12/01/1992,646
01/01/1993,646
02/01/1993,646
03/01/1993,646
04/01/1993,646
05/01/1993,646
06/01/1993,646
07/01/1993,2032
08/01/1993,2032
09/01/1993,2032
10/01/1993,2032
11/01/1993,2032
12/01/1993,2032
01/01/1994,2032
02/01/1994,2032
03/01/1994,2032
04/01/1994,2032
05/01/1994,2032
06/01/1994,2032
07/01/1994,2596
08/01/1994,2596
09/01/1994,2596
10/01/1994,2596
11/01/1994,2596
12/01/1994,2596
01/01/1995,2596
02/01/1995,2596
03/01/1995,2596
04/01/1995,2596
05/01/1995,2596
06/01/1995,2596
07/01/1995,2538
08/01/1995,2538
09/01/1995,2538
10/01/1995,2538
11/01/1995,2538
12/01/1995,2538
01/01/1996,2538
02/01/1996,2538
03/01/1996,2538
04/01/1996,2538
05/01/1996,2538
06/01/1996,2538
07/01/1996,1752
08/01/1996,1752
09/01/1996,1752
10/01/1996,1752
11/01/1996,1752
12/01/1996,1752
01/01/1997,1752
02/01/1997,1752
03/01/1997,1752
04/01/1997,1752
05/01/1997,1752
06/01/1997,1752
07/01/1997,3727
08/01/1997,3727
09/01/1997,3727
10/01/1997,3727
11/01/1997,3727
12/01/1997,3727
01/01/1998,3727
02/01/1998,3727
03/01/1998,3727
04/01/1998,3727
05/01/1998,3727
06/01/1998,3727
07/01/1998,1891
08/01/1998,1891
09/01/1998,1891
10/01/1998,1891
11/01/1998,1891
12/01/1998,1891
01/01/1999,1891
02/01/1999,1891
03/01/1999,1891
04/01/1999,1891
05/01/1999,1891
06/01/1999,1891
07/01/1999,187
08/01/1999,187
09/01/1999,187
10/01/1999,187
11/01/1999,187
12/01/1999,187
01/01/2000,187
02/01/2000,187
03/01/2000,187
04/01/2000,187
05/01/2000,187
06/01/2000,187
07/01/2000,-832
08/01/2000,-832
09/01/2000,-832
10/01/2000,-832
11/01/2000,-832
12/01/2000,-832
01/01/2001,-832
02/01/2001,-832
03/01/2001,-832
04/01/2001,-832
05/01/2001,-832
06/01/2001,-832
07/01/2001,-1936
08/01/2001,-1936
09/01/2001,-1936
10/01/2001,-1936
11/01/2001,-1936
12/01/2001,-1936
01/01/2002,-1936
02/01/2002,-1936
03/01/2002,-1936
04/01/2002,-1936
05/01/2002,-1936
06/01/2002,-1936
07/01/2002,-2402
08/01/2002,-2402
09/01/2002,-2402
10/01/2002,-2402
11/01/2002,-2402
12/01/2002,-2402
01/01/2003,-2402
02/01/2003,-2402
03/01/2003,-2402
04/01/2003,-2402
05/01/2003,-2402
06/01/2003,-2402
07/01/2003,-2688
08/01/2003,-2688
09/01/2003,-2688
10/01/2003,-2688
11/01/2003,-2688
12/01/2003,-2688
01/01/2004,-2688
02/01/2004,-2688
03/01/2004,-2688
04/01/2004,-2688
05/01/2004,-2688
06/01/2004,-2688
07/01/2004,-9781
08/01/2004,-9781
09/01/2004,-9781
10/01/2004,-9781
11/01/2004,-9781
12/01/2004,-9781
01/01/2005,-9781
02/01/2005,-9781
03/01/2005,-9781
04/01/2005,-9781
05/01/2005,-9781
06/01/2005,-9781
07/01/2005,-9133
08/01/2005,-9133
09/01/2005,-9133
10/01/2005,-9133
11/01/2005,-9133
12/01/2005,-9133
01/01/2006,-9133
02/01/2006,-9133
03/01/2006,-9133
04/01/2006,-9133
05/01/2006,-9133
06/01/2006,-9133
07/01/2006,-8968
08/01/2006,-8968
09/01/2006,-8968
10/01/2006,-8968
11/01/2006,-8968
12/01/2006,-8968
01/01/2007,-8968
02/01/2007,-8968
03/01/2007,-8968
04/01/2007,-8968
05/01/2007,-8968
06/01/2007,-8968
07/01/2007,-11290
08/01/2007,-11290
09/01/2007,-11290
10/01/2007,-11290
11/01/2007,-11290
12/01/2007,-11290
01/01/2008,-11290
02/01/2008,-11290
03/01/2008,-11290
04/01/2008,-11290
05/01/2008,-11290
06/01/2008,-11290
07/01/2008,-6473
08/01/2008,-6473
09/01/2008,-6473
10/01/2008,-6473
11/01/2008,-6473
12/01/2008,-6473
01/01/2009,-6473
02/01/2009,-6473
03/01/2009,-6473
04/01/2009,-6473
05/01/2009,-6473
06/01/2009,-6473
07/01/2009,-4259
08/01/2009,-4259
09/01/2009,-4259
10/01/2009,-4259
11/01/2009,-4259
12/01/2009,-4259
01/01/2010,-4259
02/01/2010,-4259
03/01/2010,-4259
04/01/2010,-4259
05/01/2010,-4259
06/01/2010,-4259
07/01/2010,-3449
08/01/2010,-3449
09/01/2010,-3449
10/01/2010,-3449
11/01/2010,-3449
12/01/2010,-3449
01/01/2011,-3449
02/01/2011,-3449
03/01/2011,-3449
04/01/2011,-3449
05/01/2011,-3449
06/01/2011,-3449
07/01/2011,-3227
08/01/2011,-3227
09/01/2011,-3227
10/01/2011,-3227
11/01/2011,-3227
12/01/2011,-3227
01/01/2012,-3227
02/01/2012,-3227
03/01/2012,-3227
04/01/2012,-3227
05/01/2012,-3227
06/01/2012,-3227
07/01/2012,-8563
08/01/2012,-8563
09/01/2012,-8563
10/01/2012,-8563
11/01/2012,-8563
12/01/2012,-8563
