Start,01/01/1992
End,12/01/2012
Frequency,M
Name,SPANJAARD - TOT RETURN IND (~R )
Code,317293(RI)~R
CURRENCY,R
01/01/1992,25.45
02/01/1992,25.45
03/01/1992,25.45
04/01/1992,25.45
05/01/1992,25.45
06/01/1992,25.45
07/01/1992,27.15
08/01/1992,27.15
09/01/1992,27.15
10/01/1992,27.15
11/01/1992,27.15
12/01/1992,27.15
01/01/1993,27.15
02/01/1993,27.15
03/01/1993,27.15
04/01/1993,27.15
05/01/1993,27.15
06/01/1993,27.15
07/01/1993,27.15
08/01/1993,27.15
09/01/1993,27.15
10/01/1993,27.15
11/01/1993,27.15
12/01/1993,27.15
01/01/1994,27.15
02/01/1994,27.15
03/01/1994,27.15
04/01/1994,27.15
05/01/1994,27.15
06/01/1994,27.15
07/01/1994,27.15
08/01/1994,27.15
09/01/1994,27.15
10/01/1994,27.15
11/01/1994,27.15
12/01/1994,27.15
01/01/1995,27.15
02/01/1995,27.15
03/01/1995,27.15
04/01/1995,27.15
05/01/1995,27.15
06/01/1995,27.15
07/01/1995,27.15
08/01/1995,27.15
09/01/1995,27.15
10/01/1995,27.15
11/01/1995,27.15
12/01/1995,27.15
01/01/1996,27.15
02/01/1996,27.15
03/01/1996,27.15
04/01/1996,27.15
05/01/1996,36.2
06/01/1996,81.96
07/01/1996,75.89
08/01/1996,75.29
09/01/1996,78.93
10/01/1996,72.86
11/01/1996,69.82
12/01/1996,63.75
01/01/1997,66.79
02/01/1997,57.68
03/01/1997,69.82
04/01/1997,69.82
05/01/1997,75.89
06/01/1997,72.89
07/01/1997,82.4
08/01/1997,103
09/01/1997,109.34
10/01/1997,104.59
11/01/1997,120.43
12/01/1997,126.77
01/01/1998,126.77
02/01/1998,129.94
03/01/1998,134.69
04/01/1998,133.11
05/01/1998,126.77
06/01/1998,131.12
07/01/1998,134.39
08/01/1998,134.39
09/01/1998,134.39
10/01/1998,147.51
11/01/1998,147.51
12/01/1998,124.56
01/01/1999,124.56
02/01/1999,95.06
