me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,501020,134375,134375,134375,134375,134375,134375,134375,134375,134375,134375,134375,134375,175921,175921,175921,175921,175921,175921,175921,175921,175921,175921,175921,175921,242543,242543,242543,242543,242543,242543,242543,242543,242543,242543,242543,242543,167911,167911,167911,167911,167911,167911,167911,167911,167911,167911,167911,167911,182818,182818,182818,182818,182818,182818,182818,182818,182818,182818,182818,182818,1216828,1216828,1216828,1216828,1216828,1216828,1216828,1216828,1216828,1216828,1216828,1216828,846278,846278,846278,846278,846278,846278,846278,846278,846278,846278,846278,846278,846278,846278,846278,1430787,1430787,1430787,1430787,1430787,1430787,1430787,1430787,1430787,1430787,1430787,1430787,1712951,1712951,1712951,1712951,1712951,1712951,1712951,1712951,1712951,1712951,1712951,1712951,2486326,2486326,2486326,2486326,2486326,2486326,2486326,2486326,2486326,2486326,2486326,2486326,3457716,3457716,3457716,3457716,3457716,3457716,3457716,3457716,3457716,3457716,3457716,3457716,4943415,4943415,4943415,4943415,4943415,4943415,4943415,4943415,4943415,4943415,4943415,4943415,,,,,,,,,
Excess return,Fincials,,0.285012127,-0.469505145,-0.356952176,-0.137980781,-0.195311019,-0.022425976,-0.366793531,0.099371903,-0.336197053,-0.106539143,0.054971703,-0.1987553,-0.228112199,-0.373860598,-0.057890832,-0.22286915,-0.118125201,-0.145444562,-0.1832579,-0.062601948,-0.290715502,-0.149234757,-0.202563965,-0.225642926,-0.12626935,-0.123222862,-0.116349024,-0.1566798,-0.189871411,-0.1393907,-0.002092967,-0.100589847,-0.110599036,0.080500936,-0.1270256,-0.033376336,-0.051958668,-0.193951416,-0.06830517,-0.182098155,-0.085450657,-0.171102964,-0.189370155,-0.045863287,-0.149591627,-0.060689213,0.133654183,-0.033715847,-0.108935688,-0.140072109,-0.139730656,-0.1433138,-0.128478963,-0.1373875,-0.068053011,-0.049137971,-0.030711089,-0.181657408,-0.1301168,-0.082819558,0.121862136,-0.16733084,-0.23943109,-0.15207062,-0.182706118,-0.177114112,-0.118924841,-0.139195927,-0.08938482,0.016339765,-0.178171674,-0.068630507,-0.071624948,-0.072071008,-0.157038082,-0.145597099,-0.134530215,-0.261360762,-0.1541404,-0.178925684,-0.157635715,-0.074586569,-0.184146343,-0.154290515,-0.360812669,-0.1616319,-0.440107339,-0.097551262,-0.119105721,-0.327624324,-0.211043489,-0.195295472,-0.185636476,-0.184443943,-0.280288392,-0.050970135,-0.067502162,-0.391406739,0.134051249,-0.106848243,0.099845236,-0.165932404,-0.120654256,0.116314755,-0.1599005,-0.1941026,-0.12688926,-0.112098274,-0.252556304,-0.123448444,-0.137128705,-0.064484696,-0.108911126,-0.1429395,-0.101684992,-0.155460254,-0.173698904,-0.100349982,-0.1437704,-0.13801,-0.109480446,-0.194964016,-0.241724745,-0.121327441,-0.049183135,-0.072509277,-0.082801906,-0.158072998,-0.222640617,-0.033583047,-0.149345225,-0.093442599,-0.10944568,-0.147330943,-0.046345132,-0.068441731,-0.272494501,-0.079960363,-0.135334977,-0.139295142,-0.129657293,-0.201537982,-0.076104839,-0.040388378,-0.231525136,-0.141136188,-0.095815886,-0.120115542,-0.1211033,-0.139184098,-0.256235373,-0.07014289,-0.095090878,-0.133005393,-0.179225396,0.062558357
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,1.4177,1.4577,1.3925,1.3784,1.3805,1.3559,1.3248,1.4012,1.3603,1.3833,1.4502,1.3278,1.3231,1.2466,1.2373,1.1574,1.1559,1.0884,0.9442,1.1533,1.1282,1.1244,1.1716,0.9932,0.9612,0.9336,0.8883,0.8903,0.7346,0.6895,0.7189,0.6401,0.5305,0.6248,0.4773,0.5512,0.5654,0.6521,0.6463,0.6581,0.6538,0.7487,0.7382,0.6978,0.6209,0.6107,0.713,0.7123,0.7376,0.7363,0.7733,0.7454,0.9526,0.9503,0.9125,0.9504,0.9542,0.8721,0.8485,0.8336,0.9644,0.996,0.9017,0.8715,0.9152,0.9211,0.8636,0.8521,0.9128,0.8563,0.8584,0.8869,0.8845,0.894,0.8153,0.9857,0.9823,1.0622,1.0715,1.0808,1.0224,1.0485,1.06,0.5796,0.9081,0.7747,1.1013,1.1769,1.197,1.3463,1.1966,1.2136,0.9007,0.8179,0.8103,0.7802,0.738,0.8214,1.05,1.0613,1.1772,1.1697,1.0927,1.1386,1.1508,1.1135,1.1123,1.1265,1.0847,1.2039,1.1082,1.1016,1.0183,1.0171,0.9665,1.043,0.9693,1.0313,1.0233,0.9908,0.82,0.5996,0.6413,0.6451,0.3271,0.313,0.3892,0.317,0.4165,0.5339,0.531,0.5005,0.4467,0.429,0.3963,0.3735,0.5575,0.5939,0.6516,0.6491,0.7275,0.6322,0.6557,0.7059,0.6966,0.7102,0.6754,0.6777,0.6569,0.7191,0.6373,0.6508,0.592,0.4317,0.4546,0.5298,
VO monthly avg,Fincials,70,123.95,59.05,51.75,34.3,152.3,137.27,111.11,299.69,57.65,117.64,78.27,68.33,32.06,201.89,28.14,153,72.9,40.83,22.1,195.01,124.31,39.05,48.14,14.65,98.35,115.33,56.16,221.25,119.26,22.34,27.2,198.97,58.78,140.34,32.78,105.51,79.76,46.53,327.03,1505.33,255.88,121.22,192.31,77.33,197.11,109.41,170.52,44.56,29.62,72.5,72.09,143.26,408.35,185.32,80.21,290.05,402.44,194.86,127.48,141.22,228.25,147.36,563.69,456.77,215.35,203.03,389.08,212.32,158.21,177.02,54.21,151.87,192.63,580,311.63,103.03,205.63,115.61,202.7,118.33,345.11,237.86,152.99,176.98,133.49,111.91,113.19,546.76,238.8,301.41,184.11,46.08,164.38,95.74,490.96,90.28,49.15,273.74,348.61,67.01,34.81,84.56,416.78,107.57,102.21,795.66,415.29,158.91,65.18,18.77,295.83,80.72,235.23,308.78,207.99,239.08,193.13,171.58,554.87,84.36,36.14,102.25,231.16,785,71.47,204.3,105.72,60.85,65.65,158.59,258.26,90.98,175.05,196.29,157.31,112.55,169.01,623.06,381.02,83.86,65.94,189.5,480.23,85.03,72.86,155.67,59.86,51.8,19.09,66.22,10.9,287.84,31.08,261.95,100.35,85.52
Total assets,Fincials,729143,434685,434685,434685,434685,434685,434685,434685,434685,434685,434685,434685,434685,462766,462766,462766,462766,462766,462766,462766,462766,462766,462766,462766,462766,568227,568227,568227,568227,568227,568227,568227,568227,568227,568227,568227,568227,507552,507552,507552,507552,507552,507552,507552,507552,507552,507552,507552,507552,572060,572060,572060,572060,572060,572060,572060,572060,572060,572060,572060,572060,1649952,1649952,1649952,1649952,1649952,1649952,1649952,1649952,1649952,1649952,1649952,1649952,1383390,1383390,1383390,1383390,1383390,1383390,1383390,1383390,1383390,1383390,1383390,1383390,1383390,1383390,1383390,1990725,1990725,1990725,1990725,1990725,1990725,1990725,1990725,1990725,1990725,1990725,1990725,2352318,2352318,2352318,2352318,2352318,2352318,2352318,2352318,2352318,2352318,2352318,2352318,3170026,3170026,3170026,3170026,3170026,3170026,3170026,3170026,3170026,3170026,3170026,3170026,4241879,4241879,4241879,4241879,4241879,4241879,4241879,4241879,4241879,4241879,4241879,4241879,5616324,5616324,5616324,5616324,5616324,5616324,5616324,5616324,5616324,5616324,5616324,5616324,,,,,,,,,
Net sales,Fincials,177743,182463,182463,182463,182463,182463,182463,182463,182463,182463,182463,182463,182463,156016,156016,156016,156016,156016,156016,156016,156016,156016,156016,156016,156016,194336,194336,194336,194336,194336,194336,194336,194336,194336,194336,194336,194336,202223,202223,202223,202223,202223,202223,202223,202223,202223,202223,202223,202223,259267,259267,259267,259267,259267,259267,259267,259267,259267,259267,259267,259267,279934,279934,279934,279934,279934,279934,279934,279934,279934,279934,279934,279934,379146,379146,379146,379146,379146,379146,379146,379146,379146,379146,379146,379146,379146,379146,379146,358606,358606,358606,358606,358606,358606,358606,358606,358606,358606,358606,358606,412919,412919,412919,412919,412919,412919,412919,412919,412919,412919,412919,412919,326063,326063,326063,326063,326063,326063,326063,326063,326063,326063,326063,326063,226035,226035,226035,226035,226035,226035,226035,226035,226035,226035,226035,226035,197265,197265,197265,197265,197265,197265,197265,197265,197265,197265,197265,197265,,,,,,,,,
common equity,Fincials,178123,250310,250310,250310,250310,250310,250310,250310,250310,250310,250310,250310,250310,286845,286845,286845,286845,286845,286845,286845,286845,286845,286845,286845,286845,325684,325684,325684,325684,325684,325684,325684,325684,325684,325684,325684,325684,339641,339641,339641,339641,339641,339641,339641,339641,339641,339641,339641,339641,389242,389242,389242,389242,389242,389242,389242,389242,389242,389242,389242,389242,433124,433124,433124,433124,433124,433124,433124,433124,433124,433124,433124,433124,537112,537112,537112,537112,537112,537112,537112,537112,537112,537112,537112,537112,537112,537112,537112,559938,559938,559938,559938,559938,559938,559938,559938,559938,559938,559938,559938,639367,639367,639367,639367,639367,639367,639367,639367,639367,639367,639367,639367,683700,683700,683700,683700,683700,683700,683700,683700,683700,683700,683700,683700,784163,784163,784163,784163,784163,784163,784163,784163,784163,784163,784163,784163,672909,672909,672909,672909,672909,672909,672909,672909,672909,672909,672909,672909,,,,,,,,,
Turnover ratio,Fincials,0.03%,0.05%,0.02%,0.02%,0.01%,0.06%,0.06%,0.05%,0.12%,0.02%,0.05%,0.03%,0.03%,0.01%,0.08%,0.01%,0.06%,0.03%,0.02%,0.01%,0.08%,0.05%,0.02%,0.02%,0.01%,0.04%,0.05%,0.02%,0.09%,0.05%,0.01%,0.01%,0.08%,0.02%,0.06%,0.01%,0.04%,0.03%,0.02%,0.14%,0.63%,0.11%,0.05%,0.08%,0.03%,0.08%,0.05%,0.07%,0.02%,0.01%,0.03%,0.03%,0.06%,0.17%,0.08%,0.03%,0.12%,0.17%,0.08%,0.05%,0.06%,0.1%,0.06%,0.24%,0.19%,0.09%,0.08%,0.16%,0.09%,0.07%,0.07%,0.02%,0.06%,0.08%,0.24%,0.13%,0.04%,0.09%,0.05%,0.08%,0.05%,0.14%,0.1%,0.06%,0.07%,0.06%,0.05%,0.05%,0.23%,0.1%,0.13%,0.08%,0.02%,0.07%,0.04%,0.2%,0.04%,0.02%,0.11%,0.15%,0.03%,0.01%,0.04%,0.17%,0.04%,0.04%,0.33%,0.17%,0.07%,0.03%,0.01%,0.12%,0.03%,0.1%,0.13%,0.09%,0.1%,0.08%,0.07%,0.23%,0.04%,0.02%,0.04%,0.09%,0.32%,0.03%,0.08%,0.04%,0.02%,0.03%,0.06%,0.1%,0.04%,0.07%,0.08%,0.06%,0.04%,0.07%,0.25%,0.15%,0.03%,0.03%,0.07%,0.19%,0.03%,0.03%,0.06%,0.02%,0.02%,0.01%,0.03%,0%,0.11%,0.01%,0.1%,0.04%,0.03%
Return monthly,Fincials,,0.500447227,-0.264977645,-0.148012976,0.069490719,0.008010681,0.169536424,-0.172517931,0.291970803,-0.141949153,0.090123457,0.241223103,0,-0.027676399,-0.171410698,0.147225368,-0.03224745,0.066643999,0.031240038,0,0.121174652,-0.108078302,0.036476043,-0.035192365,-0.060587326,0.03224745,0.031240038,0.038639876,-0.0125,-0.050632911,0,0.133333333,0.029131653,0.022863364,0.201170836,0,0.093043864,0.085123632,-0.058834516,0.06985513,-0.040808755,0.063817443,-0.019996364,-0.040808755,0.097853413,-0.006517527,0.088829787,0.265429083,0.093552953,0.017651212,-0.014454209,-0.006570456,0,0.015589937,0,0.070822189,0.091876629,0.105331211,-0.047601908,0,0.052437642,0.258910136,-0.03772374,-0.10982659,-0.02031302,-0.047076818,-0.037007312,0.020557459,0.004990473,0.04496208,0.150768965,-0.043696974,0.065242993,0.061247052,0.057642892,-0.018188982,-0.003812199,0.017388385,-0.108156262,0,-0.031964484,-0.010930215,0.077743431,-0.061881543,-0.010930215,-0.222256569,0,-0.271462639,0.078559738,0.072711179,-0.160438524,-0.043386689,-0.050051372,-0.043108776,-0.049895043,-0.157885792,0.074873865,0.069846038,-0.239206739,0.285813149,0.055615357,0.263086336,-0.008342304,0.038127544,0.276565155,0,-0.0333777,0.03453024,0.046687826,-0.089210604,0.031468156,0.016972095,0.086618204,0.042966174,0,0.043274008,-0.014894354,-0.030327004,0.046867918,0,0,0.014894354,-0.067662116,-0.116683445,-0.017820141,0.054535865,0.034410323,0.015569094,-0.049133498,-0.110654917,0.078819953,-0.038513725,0.012049501,-0.00396868,-0.043614043,0.053935368,0.044230769,-0.162778801,0.027740437,-0.026991677,-0.027862642,-0.022878693,-0.093528882,0.032216861,0.068747422,-0.122732536,-0.033435988,0.006979214,-0.006930842,0,-0.020634198,-0.133384973,0.04290311,0.008056222,-0.024315593,-0.066747996,0.062558357
