me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Technology,6138000,6138000,6138000,6138000,5588000,5588000,5588000,5588000,5588000,5588000,5588000,5588000,5588000,5588000,5588000,5588000,4123000,4123000,4123000,4123000,4123000,4123000,4123000,4123000,4123000,4123000,4123000,3889538,3889538,3889538,3889538,3889538,3889538,3889538,3889538,3889538,3889538,3889538,3889538,3042056,3042056,3042056,3042056,3042056,3042056,3042056,3042056,3042056,3042056,3042056,3042056,4044561,4044561,4044561,4044561,4044561,4044561,4044561,4044561,4044561,4044561,4044561,4044561,5915943,5915943,5915943,5915943,5915943,5915943,5915943,5915943,5915943,5915943,5915943,5915943,9120885,9120885,9120885,9120885,9120885,9120885,9120885,9120885,9120885,9120885,9120885,9120885,10310514,10310514,10310514,10310514,10310514,10310514,10310514,10310514,10310514,10310514,10310514,10310514,8760125,8760125,8760125,8760125,8760125,8760125,8760125,8760125,8760125,8760125,8760125,8760125,8290998,8290998,8290998,8290998,8290998,8290998,8290998,8290998,8290998,8290998,8290998,8290998,11120904,11120904,11120904,11120904,11120904,11120904,11120904,11120904,11120904,11120904,11120904,11120904,15551371,15551371,15551371,15551371,15551371,15551371,15551371,15551371,15551371,15551371,15551371,15551371,21663578,21663578,21663578,21663578,21663578,21663578,21663578,21663578,21663578,21663578
Excess return,Technology,,-0.076212164,-0.639198765,-0.536294269,-0.435762067,0.399659626,-0.201150272,-0.436519051,-0.334535244,-0.497192515,-0.330044018,0.333984589,0.134840259,-0.350764341,-0.2857312,-0.346171979,-0.152458058,-0.253180782,-0.31676803,-0.608779584,-0.54656386,-0.364051071,-0.023875447,-0.10152695,-0.399962315,-0.330781347,-0.400417914,-0.483507003,-0.049643047,0.14504511,-0.083043285,-0.135732449,0.000145056,-0.265148788,-0.111456224,-0.151777173,0.168792903,-0.050130071,-0.287684405,-0.2162299,-0.361612604,-0.442608526,-0.173916927,-0.388833288,-0.056921921,-0.145356531,-0.300473973,-0.180311417,-0.181069829,-0.297624431,-0.113886735,-0.231713499,-0.216487658,0.1041451,-0.092535966,-0.078194505,-0.010760976,-0.139807944,-0.217659204,-0.011501287,-0.122981976,-0.05731712,-0.1589714,0.025510943,-0.100815074,-0.042725497,-0.273658477,-0.250479884,0.034500945,-0.044991306,-0.206229493,-0.149989244,-0.036141735,-0.136794802,-0.145866642,0.033001476,-0.18055809,-0.059573926,-0.116592423,-0.103540318,-0.151918188,-0.289531781,-0.076355005,-0.217952958,-0.239526436,-0.329338497,-0.019902177,-0.326615948,-0.202143387,-0.06944949,-0.32617341,-0.070144912,-0.078488596,-0.31445062,-0.555481258,-0.267102409,0.034464806,-0.237411937,-0.368327215,0.022569676,-0.024326997,-0.196740041,-0.087260629,0.129025248,-0.057085284,-0.175071899,0.018954879,-0.279125591,-0.143541509,-0.109286342,-0.092017344,-0.111295615,-0.121779911,-0.137710772,-0.36180443,0.161325583,-0.233711623,-0.106374372,-0.202305205,-0.216974522,-0.141311245,-0.093697741,-0.12954106,-0.108725441,-0.175339213,-0.06287427,-0.193093384,-0.106398608,-0.154622928,-0.164110703,-0.085363053,-0.124234463,-0.114137597,-0.098170695,-0.086464053,-0.162318557,-0.113122853,-0.185847959,-0.021831211,-0.101322255,-0.033817313,-0.042393743,-0.084100289,-0.052040566,-0.221444373,-0.146582793,-0.057069714,-0.061832564,-0.1220992,0.02585435,-0.182931008,-0.089426478,-0.119411419,-0.083479322,-0.17153737,-0.187675431,-0.030514696
Risk premium,Technology,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Technology,1.4968,1.5969,1.656,1.5464,1.7333,1.7813,1.8052,1.7514,1.7457,1.5888,1.8533,1.9257,1.9267,2.2253,2.2161,1.9932,1.9932,1.9538,1.9605,1.9068,1.9071,1.8725,1.8505,1.905,1.8831,1.8807,2.1687,2.1371,1.9851,1.9492,1.9404,2.0457,2.1157,2.0175,1.7903,1.7962,1.8104,1.8693,1.8774,1.8973,1.8988,1.7804,1.748,1.8818,1.8543,1.9125,1.774,1.7742,1.7824,1.7225,1.6276,1.6642,1.7691,1.7723,1.7608,1.7289,1.5915,1.6547,1.4932,1.4221,1.3453,1.3177,1.3678,1.2953,1.0957,1.145,1.1316,1.1708,1.1618,1.1397,1.1414,1.1438,1.1058,1.1238,1.1191,0.9034,0.8892,0.8891,0.9019,0.9213,0.9106,0.8666,0.9623,1.096,1.2619,1.2899,1.2826,1.4026,1.4364,1.5419,1.1908,1.0994,1.0855,1.3257,1.3189,1.3248,1.3217,1.3451,1.3682,1.3913,1.2521,1.2291,1.291,1.3064,1.3707,1.4069,1.3851,1.3802,1.3301,1.3686,1.3094,1.331,1.2561,1.288,1.4655,1.5665,1.5063,1.2438,1.2538,1.2185,1.0459,0.9754,0.9707,0.9809,1.232,1.2498,1.1095,1.09,1.0809,0.9308,0.9284,0.9141,0.9655,0.9922,0.997,1.0055,1.1058,0.9895,0.6049,0.6185,0.6109,0.6203,0.6229,0.5802,0.5842,0.5496,0.5549,0.6108,0.7984,0.8067,0.811,0.8078,0.8052,0.81,0.8545,0.8851,
VO monthly avg,Technology,118.5,297.87,401.12,557.99,291.73,860.4,588.69,510.2,376.65,762.31,431.54,329.59,624.06,612.36,324.96,459.81,282.84,643.28,495.36,403.93,210.36,487.97,339.99,562.43,225.23,306.26,298.24,285.85,233.86,717.7,202.66,208.79,207.62,162.82,62.83,87.69,220.19,269.19,92.31,294.07,75.86,168.82,102.39,187.57,174.28,65.46,166.23,239.21,174.5,91.56,241.3,312.07,127.57,599.29,217.05,161.4,406.77,322.41,319.56,246.93,200.82,236.46,356.54,323.7,177.94,816.83,613.89,253.85,268.48,196.85,233.83,303.78,337,291.76,401.91,866.69,324.81,659.44,606,343.41,465.34,955.35,728.25,273.6,285.31,625.28,655.66,381.51,456.32,481.26,406.51,511.45,235.45,339.54,633.99,513.11,309.78,433.34,561.99,416.85,311.96,370.95,435.7,611.27,733.61,289.56,369.2,523.44,274.6,310.32,298.11,563.22,455.95,598.27,330.55,721.87,258.3,273.82,331.93,246.13,446.83,188.14,218.11,217.89,265.03,271.81,285,222.6,243.73,144.47,255.78,216.07,136.64,172.2,224.38,186.54,165.4,196.72,313.3,354.47,249.04,239.14,216.53,192.64,396.06,356.43,251.97,177.14,150.74,104.25,155.93,223.9,184.72,147.06,148.85,101.33,117.9
Total assets,Technology,9603000,9603000,9603000,9603000,9513000,9513000,9513000,9513000,9513000,9513000,9513000,9513000,9513000,9513000,9513000,9513000,7011000,7011000,7011000,7011000,7011000,7011000,7011000,7011000,7011000,7011000,7011000,6205940,6205940,6205940,6205940,6205940,6205940,6205940,6205940,6205940,6205940,6205940,6205940,5584840,5584840,5584840,5584840,5584840,5584840,5584840,5584840,5584840,5584840,5584840,5584840,6888371,6888371,6888371,6888371,6888371,6888371,6888371,6888371,6888371,6888371,6888371,6888371,9921132,9921132,9921132,9921132,9921132,9921132,9921132,9921132,9921132,9921132,9921132,9921132,14378080,14378080,14378080,14378080,14378080,14378080,14378080,14378080,14378080,14378080,14378080,14378080,16596744,16596744,16596744,16596744,16596744,16596744,16596744,16596744,16596744,16596744,16596744,16596744,14222845,14222845,14222845,14222845,14222845,14222845,14222845,14222845,14222845,14222845,14222845,14222845,13655755,13655755,13655755,13655755,13655755,13655755,13655755,13655755,13655755,13655755,13655755,13655755,17721231,17721231,17721231,17721231,17721231,17721231,17721231,17721231,17721231,17721231,17721231,17721231,23827642,23827642,23827642,23827642,23827642,23827642,23827642,23827642,23827642,23827642,23827642,23827642,31609622,31609622,31609622,31609622,31609622,31609622,31609622,31609622,31609622,31609622
Net sales,Technology,20158000,20158000,20158000,20158000,20677000,20677000,20677000,20677000,20677000,20677000,20677000,20677000,20677000,20677000,20677000,20677000,22060382,22060382,22060382,22060382,22060382,22060382,22060382,22060382,22060382,22060382,22060382,16898026,16898026,16898026,16898026,16898026,16898026,16898026,16898026,16898026,16898026,16898026,16898026,15745167,15745167,15745167,15745167,15745167,15745167,15745167,15745167,15745167,15745167,15745167,15745167,19033114,19033114,19033114,19033114,19033114,19033114,19033114,19033114,19033114,19033114,19033114,19033114,22067365,22067365,22067365,22067365,22067365,22067365,22067365,22067365,22067365,22067365,22067365,22067365,28348664,28348664,28348664,28348664,28348664,28348664,28348664,28348664,28348664,28348664,28348664,28348664,36467538,36467538,36467538,36467538,36467538,36467538,36467538,36467538,36467538,36467538,36467538,36467538,29530405,29530405,29530405,29530405,29530405,29530405,29530405,29530405,29530405,29530405,29530405,29530405,30983378,30983378,30983378,30983378,30983378,30983378,30983378,30983378,30983378,30983378,30983378,30983378,36740102,36740102,36740102,36740102,36740102,36740102,36740102,36740102,36740102,36740102,36740102,36740102,44093357,44093357,44093357,44093357,44093357,44093357,44093357,44093357,44093357,44093357,44093357,44093357,57149130,57149130,57149130,57149130,57149130,57149130,57149130,57149130,57149130,57149130
common equity,Technology,3205000,3205000,3205000,3205000,3726000,3726000,3726000,3726000,3726000,3726000,3726000,3726000,3726000,3726000,3726000,3726000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2194540,2194540,2194540,2194540,2194540,2194540,2194540,2194540,2194540,2194540,2194540,2194540,2402397,2402397,2402397,2402397,2402397,2402397,2402397,2402397,2402397,2402397,2402397,2402397,2766727,2766727,2766727,2766727,2766727,2766727,2766727,2766727,2766727,2766727,2766727,2766727,3897542,3897542,3897542,3897542,3897542,3897542,3897542,3897542,3897542,3897542,3897542,3897542,5074464,5074464,5074464,5074464,5074464,5074464,5074464,5074464,5074464,5074464,5074464,5074464,5816216,5816216,5816216,5816216,5816216,5816216,5816216,5816216,5816216,5816216,5816216,5816216,5075880,5075880,5075880,5075880,5075880,5075880,5075880,5075880,5075880,5075880,5075880,5075880,5067564,5067564,5067564,5067564,5067564,5067564,5067564,5067564,5067564,5067564,5067564,5067564,6179590,6179590,6179590,6179590,6179590,6179590,6179590,6179590,6179590,6179590,6179590,6179590,7810766,7810766,7810766,7810766,7810766,7810766,7810766,7810766,7810766,7810766,7810766,7810766,9377265,9377265,9377265,9377265,9377265,9377265,9377265,9377265,9377265,9377265
Turnover ratio,Technology,0.09%,0.23%,0.31%,0.43%,0.23%,0.67%,0.46%,0.4%,0.29%,0.59%,0.34%,0.26%,0.47%,0.46%,0.25%,0.33%,0.21%,0.47%,0.36%,0.29%,0.15%,0.35%,0.25%,0.41%,0.16%,0.22%,0.22%,0.21%,0.17%,0.52%,0.15%,0.15%,0.15%,0.12%,0.05%,0.06%,0.16%,0.2%,0.07%,0.21%,0.05%,0.12%,0.07%,0.14%,0.13%,0.05%,0.12%,0.17%,0.13%,0.07%,0.17%,0.22%,0.09%,0.43%,0.15%,0.11%,0.29%,0.23%,0.22%,0.17%,0.14%,0.16%,0.24%,0.22%,0.12%,0.56%,0.42%,0.17%,0.18%,0.13%,0.15%,0.2%,0.22%,0.19%,0.26%,0.56%,0.21%,0.4%,0.36%,0.2%,0.28%,0.56%,0.43%,0.16%,0.17%,0.37%,0.39%,0.23%,0.27%,0.27%,0.23%,0.29%,0.13%,0.19%,0.36%,0.29%,0.18%,0.25%,0.32%,0.24%,0.18%,0.21%,0.25%,0.35%,0.42%,0.16%,0.21%,0.3%,0.16%,0.17%,0.16%,0.31%,0.25%,0.33%,0.18%,0.39%,0.14%,0.15%,0.18%,0.13%,0.24%,0.1%,0.12%,0.12%,0.14%,0.15%,0.15%,0.12%,0.13%,0.08%,0.14%,0.12%,0.07%,0.09%,0.12%,0.1%,0.09%,0.1%,0.17%,0.18%,0.13%,0.12%,0.11%,0.1%,0.21%,0.19%,0.13%,0.09%,0.08%,0.05%,0.08%,0.11%,0.09%,0.07%,0.08%,0.05%,0.06%
Return monthly,Technology,,0.147992536,-0.418070765,-0.316771069,-0.206064167,0.629781526,0.021077328,-0.220180851,-0.117656144,-0.289998115,-0.107986118,0.557903689,0.371622359,-0.088670441,-0.0216169,-0.088400379,0.090913542,-0.013891382,-0.07605653,-0.378051184,-0.31371656,-0.134283571,0.204606053,0.12328805,-0.176827015,-0.112597247,-0.165289814,-0.249969703,0.173318253,0.36364471,0.133301915,0.088246651,0.229734156,-0.043946288,0.091932676,0.053683427,0.373648103,0.163635829,-0.075008205,0,-0.141888204,-0.228343326,0.040807073,-0.165679888,0.164498979,0.079730969,-0.084111973,0.018363183,0.012021371,-0.108906931,0.065552065,-0.040668899,-0.021734358,0.3,0.098294434,0.109726195,0.170403524,0.045538156,-0.042987604,0.155691013,0.036271924,0.09999798,0,0.181814843,0.042314026,0.107009503,-0.116667677,-0.090919484,0.194374345,0.107209794,-0.053971293,0.000670156,0.111673665,0.010554598,0.002986658,0.166665676,-0.04463849,0.081439374,0.025927277,0.040551582,-0.012000388,-0.154285981,0.069819895,-0.063154958,-0.073876736,-0.158324797,0.153151623,-0.143752148,-0.010950187,0.13469021,-0.15935301,0.090317288,0.078397904,-0.13993152,-0.388890558,-0.110390009,0.197081906,-0.067070637,-0.196080615,0.195121576,0.142855303,-0.029756741,0.082822371,0.298378448,0.117018816,0.003312801,0.196866179,-0.101722991,0.030704791,0.064435458,0.075574856,0.057257385,0.044304389,0.031233228,-0.18742793,0.339265083,-0.059314723,0.050385028,-0.040565805,-0.058859022,0.010930455,0.054352459,0.01851304,0.037471259,-0.014823213,0.09986313,-0.040794884,0.040671392,-0.003826228,-0.027120303,0.052076147,0.012653837,0.024038903,0.042787905,0.055096947,-0.022222057,0.034092547,-0.051209459,0.082927489,0.005093245,0.070269387,0.063635157,0.021842411,0.048362034,-0.119389773,-0.047907993,0.043038986,0.036747836,0,0.15247645,-0.053438008,0.043314922,0.007066181,0.043500678,-0.03765387,-0.052814131,-0.030514696
