me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Industrials,129626,129626,129626,129626,129626,129626,129626,129626,206696,206696,206696,206696,206696,206696,206696,206696,206696,206696,206696,206696,215805,215805,215805,215805,215805,215805,215805,215805,215805,215805,215805,215805,228435,228435,228435,228435,228435,228435,228435,228435,228435,228435,228435,228435,278251,278251,278251,278251,278251,278251,278251,278251,278251,278251,278251,278251,306539,306539,306539,306539,306539,306539,306539,306539,306539,306539,306539,306539,365841,365841,365841,365841,365841,365841,365841,365841,365841,365841,365841,365841,317828,317828,317828,317828,317828,317828,317828,317828,317828,317828,317828,317828,212563,212563,212563,212563,212563,212563,212563,212563,212563,212563,212563,212563,267218,267218,267218,267218,267218,267218,267218,267218,267218,267218,267218,267218,249739,249739,249739,249739,249739,249739,249739,249739,249739,249739,249739,249739,263239,263239,263239,263239,263239,263239,263239,263239,263239,263239,263239,263239,,,,,,,,,,,,,,,,,
Excess return,Industrials,,-0.093801353,-0.119023961,-0.067414368,0.013191328,-0.188388134,-0.048718285,-0.076197154,-0.118524239,-0.173022708,-0.062130341,-0.013726532,-0.179697236,-0.091371687,-0.221907685,-0.031784772,-0.114335208,-0.083571104,-0.18531305,-0.109223125,-0.071637217,-0.153365571,-0.13003754,-0.100293615,-0.150935257,-0.171513448,-0.140158162,-0.290583441,-0.157617203,-0.099172422,-0.047965816,-0.205144922,-0.06380717,-0.208081786,-0.068379194,-0.158502288,-0.125135,-0.156756429,-0.179597373,-0.068334364,-0.00060473,-0.168414698,-0.110033188,-0.259511011,-0.063725146,0.05404875,-0.047184248,-0.013306672,-0.165944918,-0.035944852,-0.070133451,-0.151134173,-0.176368471,-0.113660396,-0.077360379,-0.042120914,0.019958459,-0.064789836,-0.151480846,-0.103985606,-0.135212949,0.053688564,-0.107329009,-0.160341626,-0.0991293,-0.195740798,-0.226866938,-0.109109643,-0.067281735,-0.091642996,-0.101495685,-0.114050807,-0.120981991,-0.045364141,-0.158940064,-0.080489453,-0.036125839,-0.016504324,-0.146821096,-0.157525216,-0.190931121,-0.152794028,-0.075372841,-0.211973323,-0.187081496,-0.175396013,-0.449646888,-0.085457157,-0.186182677,-0.142605363,-0.157226516,-0.189668485,-0.090843485,0.010557527,-0.129190135,-0.00879557,-0.07138255,-0.141980846,-0.095660744,-0.144013185,-0.109223569,0.00633742,-0.07328475,-0.059763721,-0.0730505,0.084361614,0.021006835,-0.034369837,-0.1023822,-0.170461541,-0.170143781,0.020950302,-0.124067307,-0.166598963,-0.144219562,-0.022757734,-0.1276572,0.03250521,-0.133453919,-0.147695421,-0.093556214,-0.101637843,-0.172854559,-0.163808987,-0.139969064,-0.1221078,-0.158624409,-0.200107226,-0.210265796,-0.220390127,-0.155957604,-0.113551744,-0.178134011,-0.095737771,-0.179796188,-0.038986196,-0.128091172,0.077448704,-0.082617125,-0.120080454,-0.067847361,-0.0845711,-0.123915278,-0.023851471,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Industrials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Industrials,0.5025,0.3966,0.3446,0.4462,0.4347,0.4711,0.4357,0.4277,0.4785,0.4693,0.5113,0.4717,0.468,0.4262,0.4387,0.3903,0.3897,0.4252,0.408,0.4318,0.4504,0.4537,0.4296,0.4507,0.4742,0.4819,0.554,0.559,0.5534,0.5825,0.5479,0.5621,0.5595,0.5624,0.5023,0.5509,0.545,0.5798,0.5563,0.5243,0.5149,0.5858,0.5672,0.5915,0.674,0.6564,0.6987,0.6993,0.6832,0.6929,0.5339,0.5684,0.6349,0.6364,0.7116,0.6191,0.6158,0.6909,0.712,0.6452,0.7405,0.7658,0.714,0.812,0.8388,0.8762,0.8193,0.8254,0.7671,0.7708,0.771,0.7541,0.7689,0.777,0.7672,0.8022,0.7657,0.7802,0.8031,0.8348,0.8202,0.7811,0.8645,0.7621,0.8325,0.0451,0.0513,-0.0582,-0.0608,0.0361,0.2175,0.1612,0.0033,0.0987,0.0987,0.0641,0.0771,0.0912,0.0107,0.0137,0.1213,0.1119,0.1757,0.1875,0.1635,0.2173,0.217,0.2071,0.1894,0.4616,0.5183,0.5513,0.5657,0.5724,0.5546,0.7132,0.7644,0.7528,0.762,0.7566,0.7647,0.919,0.9295,0.9251,0.9538,1.0166,1.1561,1.176,1.2312,1.0015,1.0038,1.0105,0.9951,0.903,0.8481,0.8418,0.6641,0.6535,0.5647,0.5668,0.3089,0.2797,0.2977,,,,,,,,,,,,,,
VO monthly avg,Industrials,3.3,3.74,4.15,3.09,2.17,3.88,3.23,1.33,1.87,3.13,5.41,8.87,11.4,0.76,3.09,3.24,2.28,5.06,3.31,3.07,4,3.83,2.09,2.41,2.22,1.81,1.88,2.16,2.26,4.12,0.87,2.07,5.46,4,3.68,7.22,4.9,12.43,10,3.14,2.77,13.83,4.26,1.46,0.95,3.46,2.03,3.22,4.6,1.24,4.07,3.9,3.75,6.26,6.24,14.98,5.69,9.49,6.83,4.01,3.55,4.75,1.19,4.06,4.14,6.59,11.72,7.78,12.76,2.41,4.69,1.17,2.5,0.52,8.81,1.95,1.41,6.04,8.54,6.56,0.79,3.93,4.45,2.29,7.96,0.91,26.32,17.57,12.74,9.34,4.91,2.48,8.45,11.42,7.27,10.74,7.25,0.28,11.18,4.54,1.99,4.8,2.39,1.44,5.75,3.88,9.5,1.27,1.11,3.65,3.15,18.17,2.03,6.97,10.73,6.81,7.22,3.28,0.76,0.51,3,0.76,1.65,3.79,0.74,6.48,31.54,1.74,0.8,2.49,2.15,1.08,2.14,18.6,0.82,1.54,0.41,1.12,2.73,0.79,2.68,5.95,0.32,4.03,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Industrials,426555,426555,426555,426555,426555,426555,426555,426555,616365,616365,616365,616365,616365,616365,616365,616365,616365,616365,616365,616365,718798,718798,718798,718798,718798,718798,718798,718798,718798,718798,718798,718798,816966,816966,816966,816966,816966,816966,816966,816966,816966,816966,816966,816966,996588,996588,996588,996588,996588,996588,996588,996588,996588,996588,996588,996588,1152785,1152785,1152785,1152785,1152785,1152785,1152785,1152785,1152785,1152785,1152785,1152785,1377394,1377394,1377394,1377394,1377394,1377394,1377394,1377394,1377394,1377394,1377394,1377394,1480609,1480609,1480609,1480609,1480609,1480609,1480609,1480609,1480609,1480609,1480609,1480609,1439712,1439712,1439712,1439712,1439712,1439712,1439712,1439712,1439712,1439712,1439712,1439712,1623017,1623017,1623017,1623017,1623017,1623017,1623017,1623017,1623017,1623017,1623017,1623017,1447824,1447824,1447824,1447824,1447824,1447824,1447824,1447824,1447824,1447824,1447824,1447824,1559085,1559085,1559085,1559085,1559085,1559085,1559085,1559085,1559085,1559085,1559085,1559085,,,,,,,,,,,,,,,,,
Net sales,Industrials,417489,417489,417489,417489,417489,417489,417489,417489,553641,553641,553641,553641,553641,553641,553641,553641,553641,553641,553641,553641,625819,625819,625819,625819,625819,625819,625819,625819,625819,625819,625819,625819,758388,758388,758388,758388,758388,758388,758388,758388,758388,758388,758388,758388,954262,954262,954262,954262,954262,954262,954262,954262,954262,954262,954262,954262,1085180,1085180,1085180,1085180,1085180,1085180,1085180,1085180,1085180,1085180,1085180,1085180,1375448,1375448,1375448,1375448,1375448,1375448,1375448,1375448,1375448,1375448,1375448,1375448,1469638,1469638,1469638,1469638,1469638,1469638,1469638,1469638,1469638,1469638,1469638,1469638,1440198,1440198,1440198,1440198,1440198,1440198,1440198,1440198,1440198,1440198,1440198,1440198,1601187,1601187,1601187,1601187,1601187,1601187,1601187,1601187,1601187,1601187,1601187,1601187,1547249,1547249,1547249,1547249,1547249,1547249,1547249,1547249,1547249,1547249,1547249,1547249,1648621,1648621,1648621,1648621,1648621,1648621,1648621,1648621,1648621,1648621,1648621,1648621,,,,,,,,,,,,,,,,,
common equity,Industrials,296929,296929,296929,296929,296929,296929,296929,296929,406152,406152,406152,406152,406152,406152,406152,406152,406152,406152,406152,406152,502832,502832,502832,502832,502832,502832,502832,502832,502832,502832,502832,502832,588383,588383,588383,588383,588383,588383,588383,588383,588383,588383,588383,588383,718175,718175,718175,718175,718175,718175,718175,718175,718175,718175,718175,718175,838223,838223,838223,838223,838223,838223,838223,838223,838223,838223,838223,838223,1005432,1005432,1005432,1005432,1005432,1005432,1005432,1005432,1005432,1005432,1005432,1005432,1155228,1155228,1155228,1155228,1155228,1155228,1155228,1155228,1155228,1155228,1155228,1155228,1220659,1220659,1220659,1220659,1220659,1220659,1220659,1220659,1220659,1220659,1220659,1220659,1347167,1347167,1347167,1347167,1347167,1347167,1347167,1347167,1347167,1347167,1347167,1347167,1190468,1190468,1190468,1190468,1190468,1190468,1190468,1190468,1190468,1190468,1190468,1190468,1288761,1288761,1288761,1288761,1288761,1288761,1288761,1288761,1288761,1288761,1288761,1288761,,,,,,,,,,,,,,,,,
Turnover ratio,Industrials,0.02%,0.02%,0.02%,0.02%,0.01%,0.02%,0.02%,0.01%,0.01%,0.02%,0.03%,0.05%,0.06%,0%,0.02%,0.02%,0.01%,0.03%,0.02%,0.02%,0.02%,0.02%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.02%,0%,0.01%,0.03%,0.02%,0.02%,0.04%,0.03%,0.07%,0.05%,0.02%,0.02%,0.08%,0.02%,0.01%,0.01%,0.02%,0.01%,0.02%,0.03%,0.01%,0.02%,0.02%,0.02%,0.03%,0.03%,0.08%,0.03%,0.05%,0.04%,0.02%,0.02%,0.03%,0.01%,0.02%,0.02%,0.04%,0.06%,0.04%,0.07%,0.01%,0.03%,0.01%,0.01%,0%,0.05%,0.01%,0.01%,0.03%,0.05%,0.04%,0%,0.02%,0.02%,0.01%,0.04%,0%,0.14%,0.1%,0.07%,0.05%,0.03%,0.01%,0.05%,0.06%,0.04%,0.06%,0.04%,0%,0.06%,0.02%,0.01%,0.02%,0.01%,0.01%,0.03%,0.02%,0.05%,0.01%,0.01%,0.02%,0.02%,0.09%,0.01%,0.03%,0.05%,0.03%,0.04%,0.02%,0%,0%,0.01%,0%,0.01%,0.02%,0%,0.03%,0.16%,0.01%,0%,0.01%,0.01%,0.01%,0.01%,0.09%,0%,0.01%,0%,0.01%,0.01%,0%,0.01%,0.03%,0%,0.02%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Industrials,,0.054784447,0.019485839,0.082796232,0.161077428,-0.040808834,0.087230815,0.056747946,0.018521261,-0.036356808,0.075381559,0.118590568,-0.034813236,0.057378913,-0.069769585,0.125004128,0.028015892,0.059416496,-0.04240905,0.028580275,0.069437983,-0.012982471,0.00892726,0.032900485,-0.016560657,-0.041453748,-0.006756162,-0.156466441,-0.024853003,0.033325078,0.080651884,-0.074632622,0.06774133,-0.078550586,0.053865706,-0.031495588,0,-0.024229029,-0.050150473,0.061396536,0.13193397,-0.029409298,0.030300412,-0.117646511,0.083336854,0.20000195,0.101433852,0.117649228,-0.042103318,0.087907848,0.040402249,-0.029124973,-0.053069771,0.010632804,0.047370421,0.075882386,0.139653859,0.059836864,-0.026024846,0.014261994,-0.014061449,0.176233964,0.010452991,-0.034485626,0.0278151,-0.062940198,-0.089551038,0.028690557,0.067725565,0.037317404,0.027427315,0.012057493,0.005608709,0.080136859,-0.032256464,0.046799147,0.092013261,0.117648276,-0.010525796,-0.018882816,-0.056708521,-0.022934728,0.064640659,-0.078211023,-0.048483996,-0.082804713,-0.354164988,0.005376243,-0.089313077,-0.033331063,-0.051724016,-0.088312885,-0.002135585,0.107775627,-0.039472035,0.06849273,0.01282475,-0.050635246,-0.008936644,-0.058250085,-0.013281669,0.10293712,0.02653435,0.039098779,0.025,0.187801514,0.125327835,0.069127463,0,-0.053880741,-0.052390881,0.140382202,-0.001478207,-0.042737763,-0.027229762,0.101423866,0,0.15833161,-0.002697919,-0.018679621,0.040969886,0.042859157,-0.027396059,-0.021127687,0.003020336,0.025938,-0.003390109,-0.047619226,-0.050000196,-0.078945627,-0.013768204,0.029409756,-0.038092711,0.039601229,-0.047615888,0.090797204,-0.008702872,0.190919204,0.019608975,-0.016922054,0.017213339,0,-0.038460178,0.039998529,0,0,0,0,0,0,0,0,0,0,0,0,0
