me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Industrials,11035,11035,11035,11035,2358,2358,2358,2358,2358,2358,2358,2358,2358,2358,2358,2358,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,320,320,320,320,320,320,320,320,320,320,320,320,6858,6858,6858,6858,6858,6858,6858,6858,6858,6858,6858,6858,4599,4599,4599,4599,4599,4599,4599,4599,4599,4599,4599,4599,4723,4723,4723,4723,4723,4723,4723,4723,4723,4723,4723,4723,41620,41620,41620,41620,41620,41620,41620,41620,41620,41620,41620,41620,32784,32784,32784,32784,32784,32784,32784,32784,32784,32784,32784,32784,21755,21755,21755,21755,21755,21755,21755,21755,21755,21755,21755,21755,102186,102186,102186,102186,102186,102186,102186,102186,102186,102186,102186,102186,103571,103571,103571,103571,103571,103571,103571,103571,103571,103571,103571,103571,,,,,,,,,
Excess return,Industrials,,0.133333333,-0.482352941,-0.068181818,-0.170731707,-0.205882353,1.259259259,-0.442622951,-0.205882353,-0.37037037,0.176470588,-0.15,0,-0.176470588,1.428571429,-0.705882353,-0.3,-0.571428571,0,4.666666667,-0.823529412,0,0,0,0,2.333333333,0,0,0,-0.7,0,0,0,0,2.333333333,0,0,-0.7,0,0,0,0,0,1.333333333,0.428571429,0,0,-0.7,0,2.333333333,0.7,0,0,0,1.588235294,0.227272727,0.259259259,-0.029411765,-0.05657177,-0.157100129,-0.0989778,0.263512371,-0.300242861,-0.215805224,-0.031243752,-0.322979246,-0.324945,-0.229328561,-0.185968,-0.14769027,-0.236968429,-0.2071913,-0.192829932,-0.253319613,-0.081132486,-0.184789543,-0.302642933,-0.100705823,-0.272591614,-0.394188775,-0.0984779,-0.224380714,-0.167240276,-0.1124809,0.065429212,-0.228602859,-0.156117344,-0.1035972,-0.059335472,-0.342679022,-0.179423186,0.0025815,-0.073492471,-0.195747033,-0.257147052,-0.025169229,-0.070051167,-0.171271529,-0.1040806,-0.241182934,-0.1072252,-0.1054071,0.4542967,-0.077820474,-0.1289347,-0.084861174,0.0638939,-0.134261696,-0.13212233,-0.088329478,-0.1104386,-0.022647378,-0.1114507,0.0086191,-0.000308743,-0.065740735,-0.1440843,-0.081928,-0.0869206,-0.085886,-0.043653215,-0.020266637,-0.115446646,-0.113650931,-0.085763184,-0.0890012,-0.135219231,-0.066725768,0.067819769,-0.037543521,-0.0535901,-0.011619851,-0.169468667,0.114062914,-0.139486486,-0.065447255,-0.172384531,-0.080879104,-0.0952205,-0.102348467,-0.324079947,-0.10858283,-0.071801922,0.095363789,-0.158160882,-0.040361636,-0.066452491,-0.052387856,-0.1006666,-0.117403232,-0.023807783,-0.0807563,-0.237140202,-0.060955955,0.191726826,-0.127358033,0.163793103
Risk premium,Industrials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0544,0.0996,0.3282,1.3806,1.6407,1.5046,1.4928,1.6713,1.6761,1.615,1.5881,1.576,1.5491,1.5523,1.5451,1.5643,1.5048,1.4614,1.4547,1.4192,1.4703,1.5493,1.4675,1.4433,1.9123,1.6746,0.4243,0.5471,0.3366,0.3083,0.1444,0.0817,0.2136,0.0303,-0.0005,0.2153,0.3399,0.3513,0.3706,0.3815,0.3358,0.2862,0.2913,0.3004,0.2517,0.2691,0.2605,0.2569,0.3294,0.3247,0.3577,0.3164,0.3659,0.4022,0.3953,0.3889,0.3743,0.4032,0.2976,0.2811,0.056,0.0662,0.072,-0.1573,-0.0451,-0.0207,-0.0241,0.2974,0.3274,0.35,0.3186,0.297,0.1877,0.1927,0.2644,0.404,0.3456,0.3416,0.3065,0.4052,0.4739,0.4535,0.3886,0.427,0.4434,0.5219,0.4758,0.5729,0.5802,0.5618,0.5753,0.4582,0.3262,0.3282,0.3001,0.3831,0.4835,0.517,0.2369,
VO monthly avg,Industrials,0,2.28,2.14,6.29,1.33,0.71,1.11,0.6,0.19,0.27,0.21,0.16,0.91,0.41,0.86,0.01,0.12,0.01,0.06,0,3.57,3.01,4.7,0.04,0.01,0.46,0,0,0,0.1,0.17,0.68,0.11,0.19,0.17,0,0,0.01,0.4,4.25,1.1,0.03,1.36,1.4,0.29,0.55,0,0.25,0,1.7,1.99,0,0.08,0.87,10.7,13.34,5.74,2.03,2.24,0.63,2.09,1.05,1.85,637.61,2.66,1011.9,16.05,23.42,15.28,5.83,8.79,23.64,19.96,33.74,55.4,26.93,28.81,53.76,45.23,60.69,199.6,13.51,31.34,23.42,22.85,69.9,37.34,45.92,14.53,30.56,41.91,19.05,2.71,2.44,4.36,1.42,3.71,14.51,22.94,3.95,3.5,10.51,19.97,10.05,3.09,5.85,10.87,26.36,4.5,8.46,28.91,3.8,18.92,29.64,13.54,38.3,9.83,8.95,9.77,904.84,360.81,49.52,10.52,10.94,7.99,7.46,4.89,13.59,24.45,22.58,12.11,7.89,2.37,22.68,38.92,28.47,5.99,12,13.13,6.85,9.7,2.96,14.8,11.94,13.21,65.97,10.64,5.45,7.2,25.22,12.68,17.79,13.83,7.7,681.94,65.79,11.87
Total assets,Industrials,22504,22504,22504,22504,7174,7174,7174,7174,7174,7174,7174,7174,7174,7174,7174,7174,5540,5540,5540,5540,5540,5540,5540,5540,5540,5540,5540,5540,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,415,415,415,415,415,415,415,415,415,415,415,415,73959,73959,73959,73959,73959,73959,73959,73959,73959,73959,73959,73959,69257,69257,69257,69257,69257,69257,69257,69257,69257,69257,69257,69257,80704,80704,80704,80704,80704,80704,80704,80704,80704,80704,80704,80704,157094,157094,157094,157094,157094,157094,157094,157094,157094,157094,157094,157094,168067,168067,168067,168067,168067,168067,168067,168067,168067,168067,168067,168067,173237,173237,173237,173237,173237,173237,173237,173237,173237,173237,173237,173237,266757,266757,266757,266757,266757,266757,266757,266757,266757,266757,266757,266757,286652,286652,286652,286652,286652,286652,286652,286652,286652,286652,286652,286652,,,,,,,,,
Net sales,Industrials,24993,24993,24993,24993,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,389,389,389,389,389,389,389,389,389,389,389,389,103,103,103,103,103,103,103,103,103,103,103,103,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,138100,138100,138100,138100,138100,138100,138100,138100,138100,138100,138100,138100,138136,138136,138136,138136,138136,138136,138136,138136,138136,138136,138136,138136,140732,140732,140732,140732,140732,140732,140732,140732,140732,140732,140732,140732,214982,214982,214982,214982,214982,214982,214982,214982,214982,214982,214982,214982,317012,317012,317012,317012,317012,317012,317012,317012,317012,317012,317012,317012,,,,,,,,,
common equity,Industrials,11469,11469,11469,11469,4816,4816,4816,4816,4816,4816,4816,4816,4816,4816,4816,4816,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,67101,67101,67101,67101,67101,67101,67101,67101,67101,67101,67101,67101,64658,64658,64658,64658,64658,64658,64658,64658,64658,64658,64658,64658,75981,75981,75981,75981,75981,75981,75981,75981,75981,75981,75981,75981,102454,102454,102454,102454,102454,102454,102454,102454,102454,102454,102454,102454,120186,120186,120186,120186,120186,120186,120186,120186,120186,120186,120186,120186,135475,135475,135475,135475,135475,135475,135475,135475,135475,135475,135475,135475,146349,146349,146349,146349,146349,146349,146349,146349,146349,146349,146349,146349,163443,163443,163443,163443,163443,163443,163443,163443,163443,163443,163443,163443,,,,,,,,,
Turnover ratio,Industrials,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0.01%,0.01%,0%,0%,0%,0%,0%,0%,0.93%,0%,1.47%,0.02%,0.03%,0.02%,0.01%,0.01%,0.03%,0.03%,0.05%,0.07%,0.04%,0.04%,0.07%,0.06%,0.08%,0.27%,0.02%,0.04%,0.03%,0.03%,0.09%,0.05%,0.06%,0.02%,0.04%,0.06%,0.03%,0%,0%,0.01%,0%,0.01%,0.02%,0.03%,0.01%,0%,0.01%,0.03%,0.01%,0%,0.01%,0.01%,0.03%,0.01%,0.01%,0.04%,0%,0.02%,0.04%,0.02%,0.05%,0.01%,0.01%,0.01%,1.16%,0.46%,0.06%,0.01%,0.01%,0.01%,0.01%,0.01%,0.02%,0.03%,0.03%,0.02%,0.01%,0%,0.03%,0.05%,0.04%,0.01%,0.02%,0.02%,0.01%,0.01%,0%,0.02%,0.02%,0.02%,0.08%,0.01%,0.01%,0.01%,0.03%,0.02%,0.02%,0.02%,0.01%,0.87%,0.08%,0.02%
Return monthly,Industrials,,0.133333333,-0.482352941,-0.068181818,-0.170731707,-0.205882353,1.259259259,-0.442622951,-0.205882353,-0.37037037,0.176470588,-0.15,0,-0.176470588,1.428571429,-0.705882353,-0.3,-0.571428571,0,4.666666667,-0.823529412,0,0,0,0,2.333333333,0,0,0,-0.7,0,0,0,0,2.333333333,0,0,-0.7,0,0,0,0,0,1.333333333,0.428571429,0,0,-0.7,0,2.333333333,0.7,0,0,0,1.588235294,0.227272727,0.259259259,-0.029411765,0.03030303,-0.058823529,0.0625,0.441176471,-0.132653061,-0.047058824,0.148148148,-0.139784946,-0.1375,-0.043478261,0,0.03030303,-0.058823529,-0.03125,-0.016129032,-0.081967213,0.089285714,-0.016393443,-0.133333333,0.076923077,-0.089285714,-0.215686275,0.075,-0.023255814,0.023809524,0,0.186046512,-0.117647059,-0.044444444,0,0.046511628,-0.222222222,-0.085714286,0.09375,0.028571429,-0.083333333,-0.151515152,0.071428571,0.033333333,-0.064516129,0,-0.137931034,0,0,0.56,0.025641026,-0.025,0.025641026,0.175,-0.021276596,-0.02173913,0.022222222,0,0.086956522,0,0.12,0.107142857,0.032258065,-0.046875,0,0,0,0.032786885,0.063492063,-0.029850746,-0.030769231,0.015873016,0.015625,-0.030769231,0.031746032,0.169230769,0.052631579,0.0375,0.084337349,-0.066666667,0.214285714,-0.039215686,0.030612245,-0.069306931,0.021276596,0,-0.010416667,-0.231578947,-0.01369863,0.027777778,0.189189189,-0.056818182,0.060240964,0.034090909,0.043956044,0,-0.021052632,0.075268817,0.02,-0.137254902,0.045454545,0.304347826,-0.033333333,0.163793103
