Name,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
Def tax,Financials,-535,-535,-535,-535,-535,-535,-535,-535,-535,-535,,,,,,,,,,,,,-1552,-1552,-1552,-1552,-1552,1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,3473,3473,3473,3473,3473,3473,3473,3473,3473,3473,3473,3473,5429,5429,5429,5429,5429,5429,5429,5429,5429,5429,5429,5429,-6003,-6003,-6003,-6003,-6003,-6003,-6003,-6003,-6003,-6003,-6003,-6003,-1717,-1717,-1717,-1717,-1717,-1717,-1717,-1717,-1717,-1717,-1717,-1717,5508,5508,5508,5508,5508,5508,5508,5508,5508,5508,5508,5508,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,4963,4963,4963,4963,4963,4963,4963,4963,4963,4963,4963,4963,17010,17010,17010,17010,17010,17010,17010,17010,17010,17010,17010,17010,21974,21974,21974,21974,21974,21974,21974,21974,21974,21974,21974,21974,,,,,,,,,,
Price monthly,Financials,0.3,0.26,0.23,0.22,0.15,0.15,0.15,0.17,0.09,0.18,0.15,0.1,0.07,0.03,0.1,0.04,0.03,0.05,0.1,0.08,0.06,0.06,0.04,0.03,0.13,0.1,0.09,0.05,0.05,0.05,0.12,0.13,0.05,0.25,0.16,0.16,0.12,0.2,0.15,0.18,0.17,0.17,0.1,0.12,0.07,0.07,0.07,0.08,0.12,0.09,0.03,0.07,0.05,0.05,0.12,0.1,0.2,0.22,0.25,0.23,0.25,0.25,0.25,0.27,0.26,0.25,0.44,0.5,0.41,0.5,0.7,1.05,0.9,0.82,1.24,1.45,1.7,3.15,2.15,2.25,2.5,2.12,1.95,1.68,2.1,1.7,1.7,1.7,1.43,1.45,0.9,0.75,0.99,0.95,0.6,0.65,0.65,0.5,0.45,0.5,0.45,0.45,0.55,0.5,0.63,0.58,0.7,0.57,0.66,0.55,0.55,0.4,0.45,0.6,0.6,0.5,0.48,0.45,0.45,0.55,0.51,0.5,0.68,0.7,0.5,0.5,0.42,0.39,0.54,0.54,0.54,0.37,0.48,0.35,0.38,0.3,0.33,0.33,0.26,0.31,0.4,0.29,0.32,0.31,0.35,0.46,0.38,0.39,0.3,0.34,0.52,0.51,0.5,0.49,0.5,0.45,0.4
MV monthly,Financials,21.72,18.82,16.65,15.93,10.86,10.86,10.86,12.31,6.52,13.03,10.86,7.24,5.07,2.17,7.24,2.9,2.17,3.62,7.24,5.85,4.2,4.2,2.8,2.1,9.1,7,6.3,3.5,3.5,3.5,8.4,9.1,3.5,17.5,11.2,11.2,8.4,14,10.5,12.6,11.9,11.9,7,8.4,4.9,4.9,4.9,5.6,8.4,6.3,2.1,4.9,3.5,3.5,8.4,7,14,15.4,17.5,16.1,17.5,17.5,17.5,18.9,18.2,17.5,30.8,35,28.7,35,49.01,73.51,63.01,57.41,86.81,101.51,119.01,197.94,135.1,141.38,157.09,133.21,122.53,105.57,131.96,106.82,106.82,106.82,89.86,81.08,50.32,41.94,55.36,53.12,33.55,36.34,36.34,27.96,25.16,27.96,25.16,25.16,30.75,27.96,35.23,32.43,39.14,31.87,36.9,30.75,30.75,22.37,25.16,33.55,33.55,27.96,26.84,25.16,25.16,30.75,28.52,27.96,38.02,39.14,27.96,27.96,23.48,21.81,30.19,30.19,30.19,20.69,26.84,19.57,21.25,16.77,18.45,18.45,14.54,17.33,22.37,16.22,17.89,17.33,19.57,25.72,21.25,21.81,16.77,19.01,29.08,28.52,27.96,27.4,27.96,25.16,22.37
NOSH,Financials,72391,72391,72391,72391,72391,72391,72391,72391,72391,72391,72391,72391,72391,72391,72391,72391,72391,72391,72391,72391,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,70007,62837,62837,62837,62837,62837,62837,62837,62837,62837,62837,62837,62837,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915,55915
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Market value,,,,,,,,,,,,,,,2171.73,7239.1,2895.64,2171.73,3619.55,7239.1,5791.28,4200.42,4200.42,2800.28,2100.21,9100.91,7000.7,6300.63,3500.35,3500.35,3500.35,8400.84,9100.91,3500.35,17501.75,11201.12,11201.12,8400.84,14001.4,10501.05,12601.26,11901.19,11901.19,7000.7,8400.84,4900.49,4900.49,4900.49,5600.56,8400.84,6300.63,2100.21,4900.49,3500.35,3500.35,8400.84,7000.7,14001.4,15401.54,17501.75,16101.61,17501.75,17501.75,17501.75,18901.89,18201.82,17501.75,30803.08,35003.5,28702.87,35003.5,49004.9,73507.35,63006.3,57405.74,86808.68,101510.15,119011.9,197936.55,135099.55,141383.25,157092.5,133214.44,122532.15,105566.16,131957.7,106822.9,106822.9,106822.9,89856.91,81076.75,50323.5,41936.25,55355.85,53119.25,33549,36344.75,36344.75,27957.5,25161.75,27957.5,25161.75,25161.75,30753.25,27957.5,35226.45,32430.7,39140.5,31871.55,36903.9,30753.25,30753.25,22366,25161.75,33549,33549,27957.5,26839.2,25161.75,25161.75,30753.25,28516.65,27957.5,38022.2,39140.5,27957.5,27957.5,23484.3,21806.85,30194.1,30194.1,30194.1,20688.55,26839.2,19570.25,21247.7,16774.5,18451.95,18451.95,14537.9,17333.65,22366,16215.35,17892.8,17333.65,19570.25,25720.9,21247.7,21806.85,16774.5,19011.1,29075.8,28516.65,27957.5,27398.35,27957.5,25161.75,22366
Debt equity ratio,,,,,,,,,,,,,,,73.1030100426849,21.9309030128055,54.8272575320137,73.1030100426849,43.8618060256109,21.9309030128055,27.4136287660068,37.7962203779622,37.7962203779622,56.6943305669433,75.5924407559244,17.4444094052133,8.42772865570586,9.36414295078429,16.8554573114117,16.8554573114117,16.8554573114117,7.02310721308822,6.48286819669681,16.8554573114117,3.37109146228234,5.26733040981616,5.26733040981616,7.02310721308822,4.57968488865399,6.10624651820532,5.0885387651711,5.38786457488705,5.38786457488705,9.02109789021098,7.51758157517582,12.8872827003014,12.8872827003014,12.8872827003014,11.2763723627637,7.51758157517582,10.0234421002344,30.0703263007033,12.8872827003014,18.042195780422,18.042195780422,7.9434913651492,9.53218963817904,4.76609481908952,4.33281347189956,3.81287585527162,4.14443027746915,3.81287585527162,3.81287585527162,3.81287585527162,3.53044060673298,3.66622678391501,3.81287585527162,2.82377606395205,2.4849229362778,3.03039382472903,2.4849229362778,1.77494495448414,1.18329663632276,1.38051274237656,1.51519691236451,1.00198505495073,0.856869978026828,0.73085968714053,0.439438799958876,1.06494803276547,1.017617009087,0.915855308178303,1.08001805209705,1.17417347202346,1.36287992288438,1.0903039383075,1.34684604143868,1.34684604143868,1.34684604143868,1.60114564366836,1.77454079005387,3.44409669438731,4.13291603326478,3.13099699489756,3.2628284473143,5.16614504158097,4.76874926915167,4.76874926915167,6.19937404989717,6.88819338877463,6.19937404989717,6.88819338877463,6.88819338877463,5.6407046409729,6.2047751050702,4.92442468656365,5.348944056095,4.43198221790728,5.44278517988614,4.70058720081075,5.6407046409729,5.6407046409729,7.75596888133775,6.89419456118911,5.17064592089183,4.85549494768846,5.82659393722615,6.06936868461057,6.47399326358461,6.47399326358461,5.2969035792965,5.71234699728054,5.82659393722615,4.2842602479604,4.16185281230439,5.82659393722615,5.82659393722615,7.01438833603727,7.5539566695786,5.45563537247343,5.45563537247343,5.45563537247343,7.96227865171798,6.13758979403261,8.41726600324472,7.75274500298856,9.82014367045217,8.9274033367747,8.9274033367747,9.00253819327413,7.55051590403637,5.85164982562819,8.0712411387975,7.31456228203523,7.55051590403637,6.68759980071793,5.08839115272016,6.15963139539809,6.00169212884942,7.80219976750425,6.88429391250375,4.33693999821157,4.42197803739219,4.51041759814003,4.60246693687759,4.51041759814003,5.01157510904448,5.63802199767504
Price Sales,,,,,,,,,,,,,,,0.0233790853894846,0.0779302846316152,0.0311721138526461,0.0233790853894846,0.0389651423158076,0.0779302846316152,0.0623442277052922,0.045218318046764,0.045218318046764,0.0301455453645093,0.022609159023382,0.0979730224346553,0.072951315076487,0.0656561835688383,0.0364756575382435,0.0364756575382435,0.0364756575382435,0.0875415780917844,0.0948367095994331,0.0364756575382435,0.182378287691218,0.116722104122379,0.116722104122379,0.0875415780917844,0.145508397073495,0.109131297805121,0.130957557366146,0.123682137512471,0.123682137512471,0.0841622485904233,0.100994698308508,0.0589135740132963,0.0589135740132963,0.0589135740132963,0.0673297988723386,0.100994698308508,0.075746023731381,0.025248674577127,0.0589135740132963,0.0420811242952117,0.0420811242952117,0.113855661719862,0.0948797180998848,0.18975943619977,0.208735379819747,0.237199295249712,0.218223351629735,0.237199295249712,0.237199295249712,0.237199295249712,0.256175238869689,0.2466872670597,0.237199295249712,0.140451314319586,0.159603766272257,0.130875088343251,0.159603766272257,0.223445272781159,0.335167909171739,0.287286779290062,0.261750176686501,0.395817340355197,0.462850922189545,0.542652805325673,0.902521715340948,0.512097636231313,0.535916130939746,0.595462367710829,0.504952087818783,0.464460646814447,0.400150711101677,0.500188388877096,0.404914410043364,0.404914410043364,0.404914410043364,0.340604474330594,0.307323096400522,0.153599040377989,0.12799920031499,0.168958944415787,0.162132320398988,0.102399360251992,0.110932640272992,0.110932640272992,0.0853328002099936,0.0767995201889943,0.0853328002099936,0.0767995201889943,0.0767995201889943,0.0795949240628203,0.0723590218752912,0.0911723675628669,0.0839364653753378,0.101302630625408,0.082489284937832,0.0955139088753843,0.0795949240628203,0.0795949240628203,0.0578872175002329,0.065123119687762,0.0868308262503494,0.505141910712941,0.420951592260784,0.404113528570353,0.378856433034706,0.378856433034706,0.463046751486863,0.429370624106,0.420951592260784,0.572494165474667,0.589332229165098,0.420951592260784,0.420951592260784,0.345012340600576,0.320368601986249,0.443587295057883,0.443587295057883,0.443587295057883,0.303939442910031,0.39429981782923,0.287510283833813,0.31215402244814,0.246437386143269,0.271081124757595,0.271081124757595,0.550970211475783,0.656926021374972,0.847646479193512,0.614543697415296,0.678117183354809,0.656926021374972,0.741690669294323,0.974793451072538,0.805264155233836,0.826455317213674,0.635734859395134,0.720499507314485,0.9425200168563,0.924394631916756,0.906269246977212,0.888143862037667,0.906269246977212,0.81564232227949,0.725015397581769
BV/MV,,,,,,,,,,,,,,,10.017359432342,3.00520782970259,7.51301957425647,10.017359432342,6.01041565940517,3.00520782970259,3.75650978712823,5.17924398036387,5.17924398036387,7.7688659705458,10.3584879607277,2.39042029862948,2.90956618623852,3.2328513180428,5.81913237247704,5.81913237247704,5.81913237247704,2.4246384885321,2.23812783556809,5.81913237247704,1.16382647449541,1.81847886639907,1.81847886639907,2.4246384885321,2.13371519990858,2.84495359987811,2.37079466656509,2.51025317636304,2.51025317636304,3.30381247589527,2.75317706324606,4.71973210842181,4.71973210842181,4.71973210842181,4.12976559486908,2.75317706324606,3.67090275099474,11.0127082529842,4.71973210842181,6.60762495179054,6.60762495179054,3.3474033549026,4.01688402588313,2.00844201294156,1.82585637540142,1.60675361035325,1.74647131560136,1.60675361035325,1.60675361035325,1.60675361035325,1.48773482440116,1.54495539457043,1.60675361035325,1.50501183647869,1.32441041610125,1.61513465378201,1.32441041610125,0.946007440072319,0.63067162671488,0.735783564500693,0.807567326891004,0.534036458105342,0.456693246931464,0.389532475323896,0.234211417749779,0.565420092072846,0.540290310202941,0.486261279182647,0.573421319790858,0.623411896388009,0.723603094021796,0.578882475217437,0.715090116445069,0.715090116445069,0.715090116445069,0.850107131438194,0.942168994193773,2.33085934006975,2.7970312080837,2.11896303642704,2.20818253269766,3.49628901010462,3.22734370163504,3.22734370163504,4.19554681212555,4.6617186801395,4.19554681212555,4.6617186801395,4.6617186801395,4.35570224285238,4.79127246713762,3.80259719614097,4.13040729925657,3.42233747652687,4.20287058520844,3.62975186904365,4.35570224285238,4.35570224285238,5.98909058392202,5.32363607459736,3.99272705594802,3.66371575903902,4.39645891084682,4.57964469879877,4.88495434538536,4.88495434538536,3.99678082804256,4.31025383416355,4.39645891084682,3.23269037562266,3.14032779346201,4.39645891084682,4.39645891084682,5.24682447422321,5.65042635685576,4.08086347995138,4.08086347995138,4.08086347995138,5.95585480857769,4.5909714149453,6.29618936906784,5.79912178729933,7.34555426391249,6.67777660355681,6.67777660355681,6.02418506111612,5.05254230932319,3.91572028972548,5.40099350306962,4.89465036215685,5.05254230932319,4.4751089025434,3.40497416497867,4.12181083128997,4.01612337407741,5.22096038630063,4.60672975261821,3.37476526871144,3.44093713672539,3.50975587945989,3.58138355046928,3.50975587945989,3.89972875495544,4.38719484932487
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Market value,,,,,,,,,,,,,,,0,7239.1,2895.64,2171.73,3619.55,0,0,0,0,0,2100.21,0,7000.7,6300.63,0,3500.35,3500.35,8400.84,9100.91,0,0,0,11201.12,0,14001.4,0,12601.26,0,0,0,0,0,0,0,0,0,0,0,4900.49,3500.35,0,0,0,14001.4,0,17501.75,16101.61,17501.75,0,17501.75,18901.89,0,17501.75,30803.08,35003.5,28702.87,35003.5,49004.9,73507.35,63006.3,57405.74,86808.68,101510.15,119011.9,197936.55,135099.55,141383.25,157092.5,133214.44,122532.15,105566.16,131957.7,106822.9,106822.9,106822.9,89856.91,81076.75,50323.5,41936.25,55355.85,53119.25,33549,36344.75,36344.75,0,0,27957.5,25161.75,25161.75,0,27957.5,35226.45,32430.7,39140.5,31871.55,36903.9,0,30753.25,22366,25161.75,0,33549,27957.5,0,25161.75,25161.75,30753.25,28516.65,27957.5,38022.2,39140.5,27957.5,27957.5,23484.3,0,30194.1,30194.1,0,0,26839.2,19570.25,0,16774.5,0,18451.95,0,17333.65,22366,16215.35,0,0,0,0,21247.7,0,16774.5,19011.1,0,28516.65,0,27398.35,27957.5,25161.75,22366
Debt equity ratio,,,,,,,,,,,,,,,0,21.9309030128055,54.8272575320137,73.1030100426849,43.8618060256109,0,0,0,0,0,75.5924407559244,0,8.42772865570586,9.36414295078429,0,16.8554573114117,16.8554573114117,7.02310721308822,6.48286819669681,0,0,0,5.26733040981616,0,4.57968488865399,0,5.0885387651711,0,0,0,0,0,0,0,0,0,0,0,12.8872827003014,18.042195780422,0,0,0,4.76609481908952,0,3.81287585527162,4.14443027746915,3.81287585527162,0,3.81287585527162,3.53044060673298,0,3.81287585527162,2.82377606395205,2.4849229362778,3.03039382472903,2.4849229362778,1.77494495448414,1.18329663632276,1.38051274237656,1.51519691236451,1.00198505495073,0.856869978026828,0.73085968714053,0.439438799958876,1.06494803276547,1.017617009087,0.915855308178303,1.08001805209705,1.17417347202346,1.36287992288438,1.0903039383075,1.34684604143868,1.34684604143868,1.34684604143868,1.60114564366836,1.77454079005387,3.44409669438731,4.13291603326478,3.13099699489756,3.2628284473143,5.16614504158097,4.76874926915167,4.76874926915167,0,0,6.19937404989717,6.88819338877463,6.88819338877463,0,6.2047751050702,4.92442468656365,5.348944056095,4.43198221790728,5.44278517988614,4.70058720081075,0,5.6407046409729,7.75596888133775,6.89419456118911,0,4.85549494768846,5.82659393722615,0,6.47399326358461,6.47399326358461,5.2969035792965,5.71234699728054,5.82659393722615,4.2842602479604,4.16185281230439,5.82659393722615,5.82659393722615,7.01438833603727,0,5.45563537247343,5.45563537247343,0,0,6.13758979403261,8.41726600324472,0,9.82014367045217,0,8.9274033367747,0,7.55051590403637,5.85164982562819,8.0712411387975,0,0,0,0,6.15963139539809,0,7.80219976750425,6.88429391250375,0,4.42197803739219,0,4.60246693687759,4.51041759814003,5.01157510904448,5.63802199767504
Price Sales,,,,,,,,,,,,,,,0,0.0779302846316152,0.0311721138526461,0.0233790853894846,0.0389651423158076,0,0,0,0,0,0.022609159023382,0,0.072951315076487,0.0656561835688383,0,0.0364756575382435,0.0364756575382435,0.0875415780917844,0.0948367095994331,0,0,0,0.116722104122379,0,0.145508397073495,0,0.130957557366146,0,0,0,0,0,0,0,0,0,0,0,0.0589135740132963,0.0420811242952117,0,0,0,0.18975943619977,0,0.237199295249712,0.218223351629735,0.237199295249712,0,0.237199295249712,0.256175238869689,0,0.237199295249712,0.140451314319586,0.159603766272257,0.130875088343251,0.159603766272257,0.223445272781159,0.335167909171739,0.287286779290062,0.261750176686501,0.395817340355197,0.462850922189545,0.542652805325673,0.902521715340948,0.512097636231313,0.535916130939746,0.595462367710829,0.504952087818783,0.464460646814447,0.400150711101677,0.500188388877096,0.404914410043364,0.404914410043364,0.404914410043364,0.340604474330594,0.307323096400522,0.153599040377989,0.12799920031499,0.168958944415787,0.162132320398988,0.102399360251992,0.110932640272992,0.110932640272992,0,0,0.0853328002099936,0.0767995201889943,0.0767995201889943,0,0.0723590218752912,0.0911723675628669,0.0839364653753378,0.101302630625408,0.082489284937832,0.0955139088753843,0,0.0795949240628203,0.0578872175002329,0.065123119687762,0,0.505141910712941,0.420951592260784,0,0.378856433034706,0.378856433034706,0.463046751486863,0.429370624106,0.420951592260784,0.572494165474667,0.589332229165098,0.420951592260784,0.420951592260784,0.345012340600576,0,0.443587295057883,0.443587295057883,0,0,0.39429981782923,0.287510283833813,0,0.246437386143269,0,0.271081124757595,0,0.656926021374972,0.847646479193512,0.614543697415296,0,0,0,0,0.805264155233836,0,0.635734859395134,0.720499507314485,0,0.924394631916756,0,0.888143862037667,0.906269246977212,0.81564232227949,0.725015397581769
BV/MV,,,,,,,,,,,,,,,0,3.00520782970259,7.51301957425647,10.017359432342,6.01041565940517,0,0,0,0,0,10.3584879607277,0,2.90956618623852,3.2328513180428,0,5.81913237247704,5.81913237247704,2.4246384885321,2.23812783556809,0,0,0,1.81847886639907,0,2.13371519990858,0,2.37079466656509,0,0,0,0,0,0,0,0,0,0,0,4.71973210842181,6.60762495179054,0,0,0,2.00844201294156,0,1.60675361035325,1.74647131560136,1.60675361035325,0,1.60675361035325,1.48773482440116,0,1.60675361035325,1.50501183647869,1.32441041610125,1.61513465378201,1.32441041610125,0.946007440072319,0.63067162671488,0.735783564500693,0.807567326891004,0.534036458105342,0.456693246931464,0.389532475323896,0.234211417749779,0.565420092072846,0.540290310202941,0.486261279182647,0.573421319790858,0.623411896388009,0.723603094021796,0.578882475217437,0.715090116445069,0.715090116445069,0.715090116445069,0.850107131438194,0.942168994193773,2.33085934006975,2.7970312080837,2.11896303642704,2.20818253269766,3.49628901010462,3.22734370163504,3.22734370163504,0,0,4.19554681212555,4.6617186801395,4.6617186801395,0,4.79127246713762,3.80259719614097,4.13040729925657,3.42233747652687,4.20287058520844,3.62975186904365,0,4.35570224285238,5.98909058392202,5.32363607459736,0,3.66371575903902,4.39645891084682,0,4.88495434538536,4.88495434538536,3.99678082804256,4.31025383416355,4.39645891084682,3.23269037562266,3.14032779346201,4.39645891084682,4.39645891084682,5.24682447422321,0,4.08086347995138,4.08086347995138,0,0,4.5909714149453,6.29618936906784,0,7.34555426391249,0,6.67777660355681,0,5.05254230932319,3.91572028972548,5.40099350306962,0,0,0,0,4.12181083128997,0,5.22096038630063,4.60672975261821,0,3.44093713672539,0,3.58138355046928,3.50975587945989,3.89972875495544,4.38719484932487
Return monthly,,,,,,,,,,,,,,,0,2.333333333,-0.6,-0.25,0.666666667,0,0,0,0,0,-0.25,0,-0.230769231,-0.1,0,0,0,1.4,0.083333333,0,0,0,0,0,0.666666667,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1.333333333,-0.285714286,0,0,0,1,0,0.136363636,-0.08,0.086956522,0,0,0.08,0,-0.038461538,0.76,0.136363636,-0.18,0.219512195,0.399354839,0.500230521,-0.142901045,-0.08892076,0.512396694,0.169398907,0.172452158,0.852913266,-0.317525351,0.046525589,0.11114298,-0.152039236,-0.08021309,-0.138341883,0.249855963,-0.190381069,0,0,-0.158853672,0.01398917,-0.379394749,-0.166726425,0.320137694,-0.04041721,-0.368206522,0.082795699,0,0,0,0.111111111,-0.1,0,0,-0.090909091,0.26,-0.079365079,0.206340378,-0.185338866,0.157328806,0,0,-0.272727273,0.125,0,0,-0.166666667,0,-0.0625,0,0.222222222,-0.072727273,-0.019607843,0.359354839,0.029425724,-0.28538497,0,-0.16,0,0.384615385,0,0,0,0.297297297,-0.270833333,0,-0.210526316,0,0,0,0.192307692,0.290322581,-0.275,0,0,0,0,-0.173913043,0,-0.230769231,0.133333333,0,-0.019230769,0,-0.02,0.020408163,-0.1,-0.111111111
Excess return,,,,,,,,,,,,,,,0,2.333333333,-0.6,-0.25,0.666666667,0,0,0,0,0,-0.25,0,-0.230769231,-0.1,0,0,0,1.4,0.083333333,0,0,0,0,0,0.666666667,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1.333333333,-0.285714286,0,0,0,1,0,0.136363636,-0.08,0.086956522,0,0,0.08,0,-0.038461538,0.76,0.136363636,-0.18,0.219512195,0.399354839,0.500230521,-0.142901045,-0.08892076,0.512396694,0.169398907,0.172452158,0.852913266,-0.317525351,0.046525589,0.11114298,-0.152039236,-0.08021309,-0.138341883,0.249855963,-0.190381069,0,0,-0.158853672,0.01398917,-0.379394749,-0.166726425,0.320137694,-0.04041721,-0.368206522,0.082795699,0,0,0,0.111111111,-0.1,0,0,-0.090909091,0.26,-0.079365079,0.206340378,-0.185338866,0.157328806,0,0,-0.272727273,0.125,0,0,-0.166666667,0,-0.0625,0,0.222222222,-0.072727273,-0.019607843,0.359354839,0.029425724,-0.28538497,0,-0.16,0,0.384615385,0,0,0,0.297297297,-0.270833333,0,-0.210526316,0,0,0,0.192307692,0.290322581,-0.275,0,0,0,0,-0.173913043,0,-0.230769231,0.133333333,0,-0.019230769,0,-0.02,0.020408163,-0.1,-0.111111111
Beta,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
