me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Industrials,250634,250634,250634,250634,250634,250634,250634,250634,250634,250634,250634,250634,250634,162764,162764,162764,162764,162764,162764,162764,162764,162764,162764,162764,162764,135309,135309,135309,135309,135309,135309,135309,135309,135309,135309,135309,135309,135614,135614,135614,135614,135614,135614,135614,135614,135614,135614,135614,135614,133668,133668,133668,133668,133668,133668,133668,133668,133668,133668,133668,133668,133026,133026,133026,133026,133026,133026,133026,133026,133026,133026,133026,133026,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2782400,2782400,2782400,2782400,2782400,2782400,2782400,2782400,2782400,2782400,2782400,2782400,2782400,2782400,2782400,500,500,500,500,500,500,500,500,500,500,500,500,,,,,,,,,,,,,,,,,,,,,
Excess return,Industrials,,-0.049700396,-0.094658899,-0.4145903,-0.2215646,0.0251953,-0.065090679,0.147216233,-0.1647769,-0.177528965,-0.255096612,-0.010512669,0.126287056,-0.306089625,-0.1961814,-0.346932086,-0.079665558,-0.227071112,-0.187704488,-0.227794423,-0.313273876,-0.23035497,-0.020610345,0.103949814,-0.350950627,0.234742753,-0.318274307,-0.234869276,-0.1460446,0.077654797,-0.208155472,-0.084183922,-0.123102938,-0.070830274,-0.037804694,-0.098007667,-0.227864681,-0.1434327,-0.043468534,-0.186051989,-0.138950492,-0.140077395,-0.13212107,-0.140140897,-0.199959476,-0.099333083,-0.165472571,-0.056260471,0.042375655,-0.057506519,-0.112729629,-0.057778758,-0.031248455,-0.048965927,-0.061913771,-0.131539474,-0.122195581,-0.070301862,-0.149945148,-0.029056719,-0.085347499,-0.008969228,0.051626936,-0.125794679,-0.061016696,-0.023210225,-0.072539304,-0.050861568,-0.226343343,-0.043642807,-0.022082966,-0.025872442,-0.0839208,-0.06055899,-0.111476028,0.04429205,-0.045033814,-0.116882729,-0.036540324,-0.080335414,-0.12843998,-0.141097766,-0.252700945,-0.045679937,-0.0870131,-0.182527653,-0.064225196,-0.139917297,-0.089360749,-0.060103601,-0.108926635,-0.218885164,-0.1265583,-0.173115747,-0.312137387,-0.246968901,-0.086940698,-0.169466548,-0.276080108,-0.074371159,-0.1383661,0.070598875,-0.021462675,-0.103247664,-0.067941791,-0.168885246,-0.031144301,-0.16817271,-0.1439748,-0.032879823,0.011515879,-0.126527709,-0.077891752,-0.1405121,-0.1339746,-0.0522605,-0.213724446,-0.010442154,-0.112711168,-0.091552721,-0.0897646,0.801109493,-0.889721796,-0.0869893,-0.0714844,-0.0749721,-0.0688613,-0.0648298,-0.0725444,-0.0651767,-0.0656696,-0.0678277,-0.070042,-0.07845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Industrials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Industrials,1.3533,1.3868,1.4127,1.4681,1.6042,1.6969,1.2948,1.2717,1.1833,1.3782,1.3539,1.2746,1.2995,1.1599,1.1378,1.0273,1.0291,0.9131,0.8955,0.7266,0.7416,0.7277,0.7295,0.7915,0.6504,0.712,0.7108,0.7149,0.7642,0.9509,0.9522,0.9608,1.0601,1.0551,1.0295,0.7591,0.7326,0.7529,0.7789,0.7768,0.7838,0.7682,0.7642,0.7242,0.7201,0.7517,0.649,0.6474,0.9169,0.7919,0.6881,0.615,0.2767,0.2763,0.2105,0.2568,0.256,0.2128,0.297,0.2877,0.3706,0.2367,0.2019,0.1729,0.1496,0.1236,0.1782,0.1257,0.115,0.0479,0.0471,0.0788,0.0916,0.1069,0.1731,0.141,0.1592,0.1341,0.172,0.2088,0.1406,-0.0958,-0.0472,-0.2392,0.0137,0.3112,0.3906,0.4589,0.4814,0.4462,0.5671,0.6496,0.6041,0.732,0.7052,0.7094,0.7084,0.7643,0.6647,0.668,0.7947,0.7706,0.759,0.7692,0.8561,0.8805,0.8832,0.8887,0.8496,0.8966,0.8474,0.8459,0.8394,0.8367,0.8242,0.8944,0.9095,0.7889,0.775,0.7499,0.0542,0.0275,0.0448,0.0411,-0.1812,-0.1433,-0.2149,-0.2154,-0.1612,-0.2091,-0.2108,-0.1821,-0.116,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Industrials,559.3,4387.67,13614.27,13747.85,2409.06,4446.45,2656.28,10683.88,22582.47,19259.26,12860.76,11227.67,4710.11,2573.6,1667.53,8865.9,2863.79,36750.31,5292.96,15982.31,2731.1,15862.9,22412.83,48365.8,676.91,29470.77,11025.71,4453.02,1281.34,36831.8,6245.12,6889.6,7378.73,7911.21,7357.51,31509.44,563.28,64581.7,2173.06,6586.52,5869.22,1964.73,3300.3,6582.48,35429.79,40546.67,16291.42,16742.83,33543.42,2311.87,5283.27,30797.99,46180.51,4946.23,1962.33,5845.71,47107.27,23907.62,30181.5,34854.29,11329.19,19089.32,16688.04,19418.98,9349.97,25340.74,19371,13388.45,6435.95,5816.59,18091.65,5938.19,5581.05,6955.37,11427.21,53686.2,60512.83,57238.43,154557.36,35541.52,24801.04,175914.98,159674.1,313818.35,1006827.2,258837.66,155602.41,61721.15,118276.6,136485.52,76036.59,88828.85,45887.53,87138.29,53734.29,31560.96,46657.28,9733.69,15286.93,59920.76,13623.57,57095.8,16923.05,24323.12,30639.6,91598.86,38933.01,34698.54,27880.72,8841.18,22205.77,16099.09,30173.9,17367.72,58845.11,6954.71,26217.67,41303.32,136936.49,37920.87,41060.77,45480.81,8627.58,349.27,130.52,92.93,7.78,272.24,64.37,37.4,0.01,79.8,104.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Industrials,1357572,1357572,1357572,1357572,1357572,1357572,1357572,1357572,1357572,1357572,1357572,1357572,1357572,988607,988607,988607,988607,988607,988607,988607,988607,988607,988607,988607,988607,853062,853062,853062,853062,853062,853062,853062,853062,853062,853062,853062,853062,835811,835811,835811,835811,835811,835811,835811,835811,835811,835811,835811,835811,1217766,1217766,1217766,1217766,1217766,1217766,1217766,1217766,1217766,1217766,1217766,1217766,1487648,1487648,1487648,1487648,1487648,1487648,1487648,1487648,1487648,1487648,1487648,1487648,1746300,1746300,1746300,1746300,1746300,1746300,1746300,1746300,1746300,1746300,1746300,1746300,2353100,2353100,2353100,2353100,2353100,2353100,2353100,2353100,2353100,2353100,2353100,2353100,2045300,2045300,2045300,2045300,2045300,2045300,2045300,2045300,2045300,2045300,2045300,2045300,2037900,2037900,2037900,2037900,2037900,2037900,2037900,2037900,2037900,2037900,2037900,2037900,2037900,2037900,2037900,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,
Net sales,Industrials,32998,32998,32998,32998,32998,32998,32998,32998,32998,32998,32998,32998,32998,19655,19655,19655,19655,19655,19655,19655,19655,19655,19655,19655,19655,12139,12139,12139,12139,12139,12139,12139,12139,12139,12139,12139,12139,8633,8633,8633,8633,8633,8633,8633,8633,8633,8633,8633,8633,8013,8013,8013,8013,8013,8013,8013,8013,8013,8013,8013,8013,8231,8231,8231,8231,8231,8231,8231,8231,8231,8231,8231,8231,800,800,800,800,800,800,800,800,800,800,800,800,900,900,900,900,900,900,900,900,900,900,900,900,600,600,600,600,600,600,600,600,600,600,600,600,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
common equity,Industrials,1103474,1103474,1103474,1103474,1103474,1103474,1103474,1103474,1103474,1103474,1103474,1103474,1103474,822149,822149,822149,822149,822149,822149,822149,822149,822149,822149,822149,822149,713614,713614,713614,713614,713614,713614,713614,713614,713614,713614,713614,713614,700197,700197,700197,700197,700197,700197,700197,700197,700197,700197,700197,700197,1084098,1084098,1084098,1084098,1084098,1084098,1084098,1084098,1084098,1084098,1084098,1084098,1354622,1354622,1354622,1354622,1354622,1354622,1354622,1354622,1354622,1354622,1354622,1354622,1741200,1741200,1741200,1741200,1741200,1741200,1741200,1741200,1741200,1741200,1741200,1741200,2348700,2348700,2348700,2348700,2348700,2348700,2348700,2348700,2348700,2348700,2348700,2348700,2042400,2042400,2042400,2042400,2042400,2042400,2042400,2042400,2042400,2042400,2042400,2042400,-744500,-744500,-744500,-744500,-744500,-744500,-744500,-744500,-744500,-744500,-744500,-744500,-744500,-744500,-744500,-400,-400,-400,-400,-400,-400,-400,-400,-400,-400,-400,-400,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Industrials,0.06%,0.5%,1.56%,1.57%,0.28%,0.51%,0.3%,1.22%,2.58%,2.2%,1.47%,1.28%,0.54%,0.29%,0.19%,1.01%,0.33%,4.2%,0.6%,1.83%,0.31%,1.81%,2.56%,5.52%,0.08%,3.37%,1.26%,0.51%,0.15%,4.21%,0.71%,0.79%,0.84%,0.9%,0.84%,3.6%,0.06%,7.38%,0.25%,0.75%,0.67%,0.22%,0.38%,0.75%,4.05%,4.63%,1.86%,1.91%,3.83%,0.26%,0.6%,3.52%,5.28%,0.57%,0.22%,0.67%,5.38%,2.73%,3.45%,3.98%,1.29%,2.18%,1.91%,2.22%,1.07%,2.89%,2.21%,1.53%,0.74%,0.66%,2.07%,0.68%,0.64%,0.79%,1.31%,6.13%,6.91%,5.36%,14.47%,3.33%,2.32%,16.47%,14.95%,29.38%,94.27%,24.23%,14.57%,5.78%,11.07%,12.78%,7.12%,8.32%,4.3%,8.16%,5.03%,2.96%,4.37%,0.91%,1.43%,5.61%,1.28%,5.35%,1.58%,2.28%,2.87%,8.58%,3.65%,3.25%,2.61%,0.83%,2.08%,1.51%,2.83%,1.63%,5.51%,0.65%,2.45%,3.87%,12.82%,3.55%,3.84%,4.26%,0.81%,0.03%,0.01%,0.01%,0%,0.03%,0.01%,0%,0%,0.01%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Industrials,,0.161268004,0.111141201,-0.2,0,0.25,0.124981721,0.333333333,0.016671,0.016397635,-0.064500912,0.172387131,0.323555556,-0.111115925,0,-0.150012186,0.102967742,-0.053345812,-0.014087988,-0.071418623,-0.153853076,-0.07270987,0.137248155,0.258614314,-0.205475427,0.379298753,-0.174993907,-0.090930576,0,0.233361497,-0.054066872,0.071446478,0.039983362,0.089741026,0.117653806,0.042115633,-0.090910881,0,0.100002166,-0.040413589,0.010528908,0.010419205,0.02062353,0.010083703,-0.049993176,0.052624017,-0.019985571,0.071425729,0.180940355,0.072583181,0.007520671,0.067166242,0.069483645,0.052640973,0.031247729,-0.036361074,-0.025167581,0.024204538,-0.050634148,0.066668381,0.012500301,0.080242872,0.137146636,-0.040201979,0.022508104,0.062176575,0.024387296,0.042857532,-0.132418343,0.039774893,0.061234334,0.057691958,0,0.02272571,-0.022220728,0.12992505,0.044895786,-0.023434429,0.059995676,0.018868986,-0.03703218,-0.066483166,-0.170124545,0.025000463,0,-0.073172053,0.052632604,-0.016506597,0.041667451,0.075006999,0.018600665,-0.086760364,0,-0.035999747,-0.184209787,-0.129026701,0.037038502,-0.035715648,-0.148154008,0.052612841,0,0.208696675,0.115104325,0.032261936,0.073742509,-0.023663746,0.115147299,-0.02173461,0,0.111105977,0.150002079,0.011463991,0.061940448,0,0,0.0833367,-0.076925946,0.117658546,0.018863832,0.037040979,0,0.889441993,-0.799999396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
