me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,6198,6198,6198,6198,6198,6198,6198,6198,6198,6198,8354,8354,8354,8354,8354,8354,8354,8354,8354,8354,8354,8354,8348,8348,8348,8348,8348,8348,8348,8348,8348,8348,8348,8348,7394,7394,7394,7394,7394,7394,7394,7394,7394,7394,7394,7394,5103,5103,5103,5103,5103,5103,5103,5103,5103,5103,5103,5103,10313,10313,10313,10313,10313,10313,10313,10313,10313,10313,10313,10313,10157,10157,10157,10157,10157,10157,10157,10157,10157,10157,10157,10157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Fincials,,-0.221289565,-0.1718116,-0.1907511,-0.1925216,-0.1947159,-0.1796396,-0.080612713,0.094692937,-0.1913814,-0.169875,-0.418319579,-0.1453502,-0.1369696,-0.1394499,-0.1624274,-0.1480589,-0.1299529,-0.1313876,-0.1243781,-0.1214066,-0.1162352,0.484771787,-0.298370875,-0.188534184,-0.1073041,-0.1051591,-0.1057544,-0.1065562,-0.1063651,-0.1046462,-0.1004046,-0.0994248,-0.1028255,0.004003305,-0.1165613,-0.070276302,-0.092277327,-0.147283532,-0.1221142,-0.1256969,-0.126922,-0.1292078,-0.1281179,-0.1274375,-0.1350668,-0.1489331,0.297383169,-0.155833758,-0.1243882,-0.146909937,-0.17976185,0.010880774,-0.493128336,0.468509697,-0.29701937,-0.0799739,-0.18071513,0.496577521,-0.0412679,-0.0393208,-0.0413699,-0.0467999,0.156612794,0.044157306,0.118362006,0.303038823,0.394887807,-0.227437794,0.051150169,0.191766206,0.146217603,-0.026426644,0.073441976,0.04240122,-0.029620559,-0.097445322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,1.2572,0.9368,0.8732,1.0897,1.1432,1.2193,1.1292,1.1869,1.1277,1.3378,1.025,0.4754,0.4754,0.2392,0.2373,0.4798,0.4803,0.2183,0.2252,0.2187,0.1382,0.0704,0.0554,0.0972,0.1111,0.1207,0.1057,0.1088,0.1374,0.1677,0.1674,0.0842,0.0496,0.1385,0.3517,0.3851,0.3841,0.3939,0.399,0.4034,0.4063,0.394,0.3906,0.3733,0.3625,0.4836,0.7037,0.7043,0.7154,0.7014,0.7844,0.6485,0.269,0.2994,0.1466,0.1187,-0.0147,-0.5354,-0.6153,-0.5767,-0.5584,-0.5227,-0.4127,-0.4966,-0.5542,-0.6699,-0.8785,-0.9564,-0.9399,-1.2944,-1.2966,-1.3461,-1.378,-1.3415,-1.5377,-1.5418,,,,,,,,,,,,,,,,,,0.1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Fincials,0,0.29,0.56,0.17,1.71,0,0.57,0.71,0.26,0,0,0.13,0.01,0,0.3,0.14,0,0.32,0,0,0.06,0.09,0.16,0.08,0.05,0.69,0.14,0.01,0,0.05,0.6,3.39,0,0,0.26,0.01,0.2,0.05,0.42,1.21,0.24,0.01,0,2.22,0.45,0.01,0,0.17,0.6,0,0.03,0.52,0.64,0.27,0.28,0.06,0.94,0,0.01,0.48,0.13,0,0,6.72,9.43,6.34,1.09,0.89,9.44,1.4,1.67,18.48,5.05,8.35,8.7,8.04,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Fincials,14983,14983,14983,14983,14983,14983,14983,14983,14983,14983,17180,17180,17180,17180,17180,17180,17180,17180,17180,17180,17180,17180,17294,17294,17294,17294,17294,17294,17294,17294,17294,17294,17294,17294,16530,16530,16530,16530,16530,16530,16530,16530,16530,16530,16530,16530,14188,14188,14188,14188,14188,14188,14188,14188,14188,14188,14188,14188,10465,10465,10465,10465,10465,10465,10465,10465,10465,10465,10465,10465,7675,7675,7675,7675,7675,7675,7675,7675,7675,7675,7675,7675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Fincials,15554,15554,15554,15554,15554,15554,15554,15554,15554,15554,18645,18645,18645,18645,18645,18645,18645,18645,18645,18645,18645,18645,20899,20899,20899,20899,20899,20899,20899,20899,20899,20899,20899,20899,18470,18470,18470,18470,18470,18470,18470,18470,18470,18470,18470,18470,16434,16434,16434,16434,16434,16434,16434,16434,16434,16434,16434,16434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Fincials,8785,8785,8785,8785,8785,8785,8785,8785,8785,8785,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8826,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,152,152,152,152,152,152,152,152,152,152,152,152,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Fincials,0%,0.01%,0.02%,0%,0.05%,0%,0.02%,0.02%,0.01%,0%,0%,0%,0%,0%,0.01%,0%,0%,0.01%,0%,0%,0%,0%,0%,0%,0%,0.02%,0%,0%,0%,0%,0.02%,0.09%,0%,0%,0.01%,0%,0.01%,0%,0.01%,0.03%,0.01%,0%,0%,0.06%,0.01%,0%,0%,0%,0.02%,0%,0%,0.01%,0.02%,0.01%,0.01%,0%,0.03%,0%,0%,0.01%,0%,0%,0%,0.19%,0.26%,0.17%,0.03%,0.01%,0.13%,0.02%,0.02%,0.21%,0.06%,0.1%,0.1%,0.09%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Fincials,,-0.038671165,0,0,0,0,0,0.100161987,0.272638037,0,0,-0.285769379,0,0,0,0,0,0,0,0,0,0,0.600161987,-0.187447275,-0.077034884,0,0,0,0,0,0,0,0,0,0.116760405,0,0.044721998,0.028538373,-0.027746532,0,0,0,0,0,0,0,0,0.428654069,-0.029963558,0,-0.020592737,-0.05270635,0.111127774,-0.390066136,0.557645497,-0.21054127,0,-0.13334533,0.538413621,0,0,0,0,0.200026994,0.083342706,0.153758306,0.333393323,0.420434607,-0.199971494,0.050002969,0.190430406,0.140013303,-0.035090644,0.065477476,0.02387612,-0.050003959,-0.017545322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
