me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3075422,3075422,3075422,3075422,3075422,3075422,3075422,3075422,3075422,3075422,3075422,3075422,4228387,4228387,4228387,4228387,4228387,4228387,4228387,4228387,4228387,4228387,4228387,4228387,6238030,6238030,6238030,6238030,6238030,6238030,6238030,6238030,6238030,6238030,6238030,6238030,8175000,8175000,8175000,8175000,8175000,8175000,8175000,8175000,8175000,8175000,8175000,8175000,8175000,8318000,8318000,8318000,8318000,8318000,8318000,8318000,8318000,8318000,8318000,8318000,8318000,7228000,7228000,7228000,7228000,7228000,7228000,7228000,7228000,7228000,7228000,7228000,7228000,7897000,7897000,7897000,7897000,7897000,7897000,7897000,7897000,7897000,7897000,7897000,7897000,9579000,9579000,9579000,9579000,9579000,9579000,9579000,9579000,9579000,9579000,9579000,9579000,9991000,9991000,9991000,9991000,9991000,9991000,9991000,9991000,9991000,9991000,9991000,9991000,,,,,,
Excess return,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704,-0.350249995,0.027124358,-0.353137488,-0.29424344,-0.394222432,-0.064401872,-0.295705546,-0.3251918,-0.241071155,0.007741397,-0.038934569,-0.211019103,-0.050134963,0.125997074,-0.238216534,-0.091245763,-0.196927446,-0.16733415,-0.162360862,-0.152524675,-0.1428805,-0.161573516,-0.222830918,-0.169298696,-0.068048962,0.019511216,-0.134429023,-0.081323495,-0.149269413,-0.080505337,-0.084456916,-0.168345209,-0.132831936,-0.088471121,-0.165486763,-0.052987637,-0.076866382,-0.091339895,-0.058893182,-0.090749532,-0.112088719,-0.068075053,-0.074528035,-0.062540803,-0.165223534,-0.146335398,-0.092244602,-0.121662549,-0.066618781,-0.121537986,-0.103927144,-0.098223607,-0.112396698,-0.105109623,-0.009160675,-0.19292497,0.036796634,-0.160591462,-0.150851051,-0.069968533,0.018871297,-0.087821374,0.068001855,-0.070882517,-0.170716515,0.01655533
Risk premium,Industrials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536,2.7846,1.9609,1.9996,0.8826,1.051,1.0308,1.1162,0.7086,0.8384,0.915,0.9158,0.9181,0.994,0.9848,0.9782,0.9632,0.9494,0.9472,0.9464,0.9236,0.9235,0.9255,0.9209,0.9407,0.8955,0.871,0.8383,0.8241,0.8285,0.5461,0.7036,0.7059,0.7185,0.6273,0.5833,0.5254,0.4441,0.4084,0.4081,0.4068,0.4122,0.3787,0.4046,0.4422,0.4178,0.3356,0.2946,0.3642,0.3535,0.3739,0.3199,0.3047,0.2265,0.3265,0.4338,0.4126,0.4501,0.3333,0.3217,0.4363,0.4401,0.538,0.587,0.6192,0.6677,
VO monthly avg,Industrials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542.95,2216.44,1262.46,656.71,675.06,1354.4,446.88,603.9,557.16,193.4,381.15,218.23,382.48,738.46,143.55,340.24,315.41,216.92,283.85,374.05,204.32,460.33,334,98.98,132.53,372.4,585.86,771.94,211.58,587.05,923.56,332.08,233.92,208.34,327.09,199.36,1838.2,185.03,225.13,526.46,421.23,299.09,761.05,166.3,611.54,1467.18,623.29,209.52,395.26,457.42,303.6,186.29,530.04,382.46,504.79,270.33,280.64,218.91,443.96,663.02,772.53,1324.91,189.32,258.53,576.34,620.62,473.91,291.6
Total assets,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3955967,3955967,3955967,3955967,3955967,3955967,3955967,3955967,3955967,3955967,3955967,3955967,5454761,5454761,5454761,5454761,5454761,5454761,5454761,5454761,5454761,5454761,5454761,5454761,7628074,7628074,7628074,7628074,7628074,7628074,7628074,7628074,7628074,7628074,7628074,7628074,10030000,10030000,10030000,10030000,10030000,10030000,10030000,10030000,10030000,10030000,10030000,10030000,10030000,10144000,10144000,10144000,10144000,10144000,10144000,10144000,10144000,10144000,10144000,10144000,10144000,9608000,9608000,9608000,9608000,9608000,9608000,9608000,9608000,9608000,9608000,9608000,9608000,10585000,10585000,10585000,10585000,10585000,10585000,10585000,10585000,10585000,10585000,10585000,10585000,12559000,12559000,12559000,12559000,12559000,12559000,12559000,12559000,12559000,12559000,12559000,12559000,13266000,13266000,13266000,13266000,13266000,13266000,13266000,13266000,13266000,13266000,13266000,13266000,,,,,,
Net sales,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301026,2301026,2301026,2301026,2301026,2301026,2301026,2301026,2301026,2301026,2301026,2301026,3027592,3027592,3027592,3027592,3027592,3027592,3027592,3027592,3027592,3027592,3027592,3027592,5227725,5227725,5227725,5227725,5227725,5227725,5227725,5227725,5227725,5227725,5227725,5227725,7542000,7542000,7542000,7542000,7542000,7542000,7542000,7542000,7542000,7542000,7542000,7542000,7542000,7889000,7889000,7889000,7889000,7889000,7889000,7889000,7889000,7889000,7889000,7889000,7889000,6939000,6939000,6939000,6939000,6939000,6939000,6939000,6939000,6939000,6939000,6939000,6939000,7586000,7586000,7586000,7586000,7586000,7586000,7586000,7586000,7586000,7586000,7586000,7586000,8143000,8143000,8143000,8143000,8143000,8143000,8143000,8143000,8143000,8143000,8143000,8143000,9089000,9089000,9089000,9089000,9089000,9089000,9089000,9089000,9089000,9089000,9089000,9089000,,,,,,
common equity,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846140,846140,846140,846140,846140,846140,846140,846140,846140,846140,846140,846140,1035967,1035967,1035967,1035967,1035967,1035967,1035967,1035967,1035967,1035967,1035967,1035967,1135551,1135551,1135551,1135551,1135551,1135551,1135551,1135551,1135551,1135551,1135551,1135551,1838000,1838000,1838000,1838000,1838000,1838000,1838000,1838000,1838000,1838000,1838000,1838000,1838000,1807000,1807000,1807000,1807000,1807000,1807000,1807000,1807000,1807000,1807000,1807000,1807000,2360000,2360000,2360000,2360000,2360000,2360000,2360000,2360000,2360000,2360000,2360000,2360000,2669000,2669000,2669000,2669000,2669000,2669000,2669000,2669000,2669000,2669000,2669000,2669000,2966000,2966000,2966000,2966000,2966000,2966000,2966000,2966000,2966000,2966000,2966000,2966000,3256000,3256000,3256000,3256000,3256000,3256000,3256000,3256000,3256000,3256000,3256000,3256000,,,,,,
Turnover ratio,Industrials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,0.86%,0.49%,0.25%,0.26%,0.52%,0.17%,0.23%,0.22%,0.07%,0.15%,0.08%,0.15%,0.29%,0.06%,0.13%,0.12%,0.08%,0.11%,0.14%,0.08%,0.18%,0.13%,0.04%,0.05%,0.09%,0.14%,0.19%,0.05%,0.14%,0.22%,0.08%,0.05%,0.05%,0.08%,0.05%,0.43%,0.04%,0.05%,0.12%,0.1%,0.07%,0.18%,0.04%,0.14%,0.34%,0.15%,0.05%,0.09%,0.11%,0.07%,0.04%,0.13%,0.09%,0.12%,0.06%,0.07%,0.05%,0.11%,0.16%,0.19%,0.32%,0.05%,0.06%,0.14%,0.15%,0.12%,0.07%
Return monthly,Industrials,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,-0.0704,-0.083620195,0.239161058,-0.136162688,-0.15513964,-0.254759432,0.079888528,-0.139784946,-0.1945,-0.103351955,0.153686397,0.108310831,-0.064428803,0.099537037,0.275789474,-0.086839934,0.060085837,-0.046665246,-0.01721055,-0.015237662,-0.009237875,0,-0.016317016,-0.077014218,-0.027984596,0.067617538,0.153884216,-0.003216123,0.053344805,-0.015723913,0.040248963,0.046469884,-0.036973509,-0.003166436,0.033948779,-0.044738863,0.062512563,0.029511918,0.017089305,0.045167118,0.013828868,-0.006820119,0.033133047,0.029411765,0.044067797,-0.062152134,-0.047642598,-0.001384802,-0.032067949,0.023101719,-0.032382286,-0.016823444,-0.012327507,-0.034277198,-0.019290123,0.082218725,-0.10178117,0.125252934,-0.067793562,-0.054783951,0.035918367,0.128447597,0.021822626,0.180932855,0.048177083,-0.049551415,0.01655533
