me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3220,3220,3220,3220,3220,3220,2118,2118,2118,2118,2118,2118,3178,3178,3178,3178,3178,3178,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,692,692,692,692,692,692,137423,137423,137423,137423,137423,137423,225187,225187,225187,225187,225187,225187,213569,213569,213569,213569,213569,213569,258541,258541,258541,258541,258541,258541,268157,268157,268157,268157,268157,268157,191513,191513,191513,191513,191513,191513,214439,214439,214439,214439,214439,214439,193669,193669,193669,193669,193669,193669,208273,208273,208273,208273,208273,208273,229127,229127,229127,229127,229127,229127,256891,256891,256891,256891,256891,256891,235269,235269,235269,235269,235269,235269,241150,0,0,0,0
Excess return,Technology,,-0.387319032,-0.171244698,-0.480614403,0.22919433,-0.610184247,-0.571905752,-0.906263808,0.79893108,-0.1963143,-0.636889518,-0.265159953,-0.388225912,-0.579872594,-0.2110179,-0.429896549,-0.2135348,0.060112052,0.282103735,1.034131233,-0.1178408,-0.7829943,-0.1127442,-0.517237016,-0.7596228,0.925313593,0.0121406,1.509786088,0.183116367,0.0146453,0.0250519,-0.4746125,0.7173371,0.0050872,1.009049318,-0.080959056,-0.323131733,0.6714111,-0.602231696,-0.476645098,2.014601076,-0.3736733,-0.0531731,1.199961152,0.296685133,-0.4482365,0.436085567,-0.275327348,0.0054785,0.164518533,0.165196762,-0.250451712,0.840306169,-0.032162,-0.5946504,0.389878167,-0.53693686,0.007856,-0.200428649,0.523271402,-0.3369141,1.018247413,-0.115373602,-0.081493539,0.19102857,-0.42903692,0.413492166,0.244625168,-0.514872161,0.309591158,-0.1195864,-0.1155054,-0.114375,0.216196665,1.794934887,-0.548501503,1.71493437,-0.059310589,-0.376545648,-0.345248253,0.529434198,0.075543314,-0.231457177,-0.034021136,-0.125977091,-0.118032644,0.191066642,-0.175042186,-0.219456307,-0.114465531,-0.112625061,-0.220956443,-0.176056053,-0.254127707,-0.190131726,-0.15542143,-0.223501591,-0.440277784,0.144328673,-0.187062915,-0.192896755,-0.309803705,-0.350079118,-0.132755037,-0.150937137,-0.13523383,-0.096823588,-0.1179684,-0.1222272,-0.359970761,-0.176739646,-0.213624686,-0.0931492,0.104651619,-0.257271356,-0.11710766,-0.154572404,-0.121617558,-0.130246745,-0.333277098,-0.056521918,0.040905028,-0.234198092,0.149128063,-0.249456999,0.285263196,-0.229884865,-0.0877051,-0.0894662,-0.036135265,-0.19256782,-0.0780274,-0.046230307,-0.028603071,0.012938718,-0.031761367,-0.0832263,-0.031527514,0.124355102,0.098000819,-0.245505564,-0.144674811,-0.194164695,0.015774788,-0.207377834,0.046881892,-0.193683111,0.076557508,-0.257771541,-0.253967533,-0.219032689,-0.242236937,-0.190583005,0.189491716,-0.187261172,-0.013814459,-0.222764228
Risk premium,Technology,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Technology,0.485,0.5229,0.7061,0.8807,0.8896,0.9409,1.2946,1.4968,1.5138,1.4161,1.2965,1.1263,1.1674,1.32,1.3733,1.5279,1.5196,1.2054,-0.0194,-0.0103,0.0816,0.0761,0.0134,0.1898,-0.2044,-0.2058,-1.7562,-1.7727,-1.3012,-1.7531,-1.8913,-1.9125,-2.3117,-1.5744,-1.6198,-1.7616,-1.6032,-1.6097,-1.4668,-1.8818,-1.9157,-0.9909,-0.8163,-0.8303,-1.0786,-1.1645,-1.7757,-1.7729,-1.3695,-1.5974,0.1076,-0.556,-0.7864,-0.826,-0.2992,-0.6359,-0.6883,-1.412,-1.2954,-1.5773,-1.0093,-1.1393,-1.1889,0.2663,0.4463,0.3615,0.2086,0.0528,0.1817,0.6197,0.6228,0.5858,0.575,0.1008,-0.4158,1.0556,1.0821,1.3559,1.2167,0.9377,1.4708,0.6963,0.9043,0.7284,0.9846,0.7937,1.2432,0.6596,0.5942,0.6799,1.0091,1.4089,1.5261,1.5126,1.5492,1.5953,1.715,1.1796,0.6722,0.6506,0.4526,0.5087,0.4655,0.4279,0.393,0.403,0.4235,0.4368,0.5044,0.1963,0.171,0.1756,0.0984,0.1234,0.1333,0.0752,0.098,0.0954,0.1405,0.1919,0.3565,0.3602,0.2653,0.2637,0.1058,0.1892,0.1476,0.1477,0.1074,-0.032,-0.0299,-0.0202,-0.1511,-0.0666,-0.0767,-0.0765,0.0901,-0.0342,-0.0933,-0.1467,-0.1503,-0.3491,-0.3313,-0.5709,-0.393,-0.1752,-0.1184,0.3292,0.0687,0.181,0.1181,0.1068,0.3742,0.5519,0.4758,0.2923,
VO monthly avg,Technology,0,0.41,0.29,0.21,0.4,0.21,5.5,0.79,46.24,0.55,0.29,0,0,0.75,0.08,0.05,0.07,0.05,0.23,6.84,0.03,0.01,0.21,1.5,0.93,0.74,1.05,0.65,0.24,0.2,0,3.02,0.36,1.18,16.65,0.63,1.33,0.12,1.77,0.01,0.4,2.61,0.34,1.37,0.04,0.21,0.82,20.21,0.62,1.1,0.05,0.2,0.06,0.32,7.2,0.48,1.9,11.53,1.03,3.45,1.19,5.54,2.73,4.11,3.94,2.06,1.83,1.83,0.07,0.01,0.92,0.79,0.82,3.02,32.42,11.66,25.42,13.45,15,37.57,47.63,103.07,55.51,40.5,43.98,56.23,145.48,163.23,37.36,33.62,117.04,20.58,115.97,17.89,70.27,7.67,50.85,67.03,101.72,43.69,12.17,30.69,88.83,21.02,111.62,73.63,11.2,54.48,114.12,48.15,113.78,35.06,32.66,47.54,92.4,54.07,15.15,105.13,65.01,35.5,37.37,390.46,55.35,208.27,6,307.91,24.57,11.3,45.78,90.3,18.64,451.68,15,35.72,81.44,35.92,31.43,146.08,62.59,48.8,9.67,69.25,4.94,34.2,60.14,51.08,31.36,86.27,17.07,48.05,23.64,64,25.86,251.94,87.24,394.67,292.77
Total assets,Technology,4534,4534,4534,4534,4534,4534,4534,3266,3266,3266,3266,3266,3266,4111,4111,4111,4111,4111,4111,3477,3477,3477,3477,3477,3477,0,0,0,0,0,0,0,0,0,0,0,0,1290,1290,1290,1290,1290,1290,291853,291853,291853,291853,291853,291853,500468,500468,500468,500468,500468,500468,524499,524499,524499,524499,524499,524499,763835,763835,763835,763835,763835,763835,778410,778410,778410,778410,778410,778410,718559,718559,718559,718559,718559,718559,727504,727504,727504,727504,727504,727504,728383,728383,728383,728383,728383,728383,754667,754667,754667,754667,754667,754667,752422,752422,752422,752422,752422,752422,744904,744904,744904,744904,744904,744904,676729,676729,676729,676729,676729,676729,451658,451658,451658,451658,451658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Net sales,Technology,47797,47797,21042,21042,21042,21042,21042,21042,21042,21042,21042,21042,21042,21042,8555,8555,8555,8555,8555,8555,8555,8555,8555,8555,8555,8555,9495,9495,9495,9495,9495,9495,8999,8999,8999,8999,8999,8999,8675,8675,8675,8675,8675,8675,7497,7497,7497,7497,7497,7497,5720,5720,5720,5720,5720,5720,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,170196,170196,170196,170196,170196,170196,425615,425615,425615,425615,425615,425615,498374,498374,498374,498374,498374,498374,551919,551919,551919,551919,551919,551919,473347,473347,473347,473347,473347,473347,432492,432492,432492,432492,432492,432492,351833,351833,351833,351833,351833,351833,496572,496572,496572,496572,496572,496572,532791,532791,532791,532791,532791,532791,416522,416522,416522,416522,416522,416522,600835,600835,600835,600835,600835,600835,483344,483344,483344,483344,483344,483344,483344,483344,483344,483344,483344
common equity,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1314,1314,1314,1314,1314,1148,1148,1148,1148,1148,1148,933,933,933,933,933,933,1603,1603,1603,1603,1603,1603,0,0,0,0,0,0,0,0,0,0,0,0,598,598,598,598,598,598,116514,116514,116514,116514,116514,116514,222179,222179,222179,222179,222179,222179,246330,246330,246330,246330,246330,246330,414626,414626,414626,414626,414626,414626,424436,424436,424436,424436,424436,424436,444178,444178,444178,444178,444178,444178,456073,456073,456073,456073,456073,456073,471891,471891,471891,471891,471891,471891,482238,482238,482238,482238,482238,482238,464140,464140,464140,464140,464140,464140,426649,426649,426649,426649,426649,426649,388364,388364,388364,388364,388364,388364,219113,0,0,0,0
Turnover ratio,Technology,0%,0%,0%,0%,0%,0%,0.01%,0%,0.05%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.02%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.02%,0%,0%,0%,0%,0%,0%,0.01%,0%,0%,0.01%,0%,0%,0%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.04%,0.01%,0.03%,0.02%,0.02%,0.04%,0.05%,0.02%,0.01%,0.01%,0.01%,0.01%,0.02%,0.02%,0.01%,0%,0.02%,0%,0.02%,0%,0.01%,0%,0.01%,0.01%,0.01%,0.01%,0%,0%,0.01%,0%,0.01%,0.01%,0%,0.01%,0.01%,0.01%,0.01%,0%,0%,0.01%,0.01%,0.01%,0%,0.01%,0.01%,0%,0%,0.04%,0.01%,0.02%,0%,0.03%,0%,0%,0.01%,0.01%,0%,0.05%,0%,0%,0.01%,0%,0%,0.02%,0.01%,0.01%,0%,0.01%,0%,0%,0.01%,0.01%,0%,0.01%,0%,0%,0%,0.01%,0%,0.03%,0.01%,0.04%,0.29%
Return monthly,Technology,,-0.230776332,-0.009960398,-0.303030303,0.40573913,-0.433007547,-0.381845952,-0.705965408,1.00120048,0,-0.449910018,-0.091603053,-0.199279712,-0.374812594,0,-0.201438849,0,0.252252252,0.398081535,1.144082333,0,-0.6664,0,-0.400479616,-0.668,1.012048193,0,1.497005988,0.199040767,0,0,-0.5,0.668,0,0.997601918,-0.099639856,-0.333333333,0.666,-0.600240096,-0.498498498,1.994011976,-0.334,0,1.252252252,0.333333333,-0.417,0.428816467,-0.300120048,0,0.144082333,0.248875562,-0.199279712,0.874062969,0,-0.5336,0.428816467,-0.49939976,0,-0.201438849,0.501501502,-0.326,1.020771513,-0.117474302,0.009983361,0.29324547,-0.32866242,0.512333966,0.333751568,-0.416745061,0.429032258,0,0,0,0.299097065,1.847089487,-0.405248703,1.86300667,0.111111111,-0.214193548,-0.200123153,0.704644598,0.200060214,-0.088936277,0.097618064,0.022202709,0.021720456,0.361638242,-0.038987386,-0.081321707,0.035368169,0.042748239,-0.040995743,0.008588247,-0.067833907,-0.009032126,0.01833247,-0.036106591,-0.280362984,0.272727273,-0.061175115,-0.076082955,-0.188205605,-0.232002618,-0.018747337,-0.038428137,-0.02009483,0.020506912,0,0,-0.260103861,-0.080866646,-0.117861886,0,0.200225819,-0.166823456,-0.03312006,-0.068898404,-0.037207358,-0.038645245,-0.239837398,0.052287582,0.150197628,-0.130584192,0.250141163,-0.159891599,0.381182796,-0.138186065,0,0,0.040198735,-0.11550152,0,0.021600393,0.045651129,0.086856618,0.040169133,0,0.038617886,0.185127202,0.156208719,-0.189374464,-0.099718111,-0.148336595,0.043658088,-0.166886834,0.099894292,-0.135992311,0.157397108,-0.181643441,-0.166764533,-0.133192389,-0.153658537,-0.091258405,0.300211416,-0.077235772,0.083700441,-0.222764228
