me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,,,,,,,,,,,,,,,,,,,,,,,242851,242851,242851,242851,242851,242851,242851,242851,242851,242851,242851,242851,157323,157323,157323,157323,157323,157323,157323,157323,157323,157323,157323,157323,283978,283978,283978,283978,283978,283978,283978,283978,283978,283978,283978,283978,16140189,16140189,16140189,16140189,16140189,16140189,16140189,16140189,16140189,16140189,16140189,16140189,18963723,18963723,18963723,18963723,18963723,18963723,18963723,18963723,18963723,18963723,18963723,18963723,19628437,19628437,19628437,19628437,19628437,19628437,19628437,19628437,19628437,19628437,19628437,19628437,19556909,19556909,19556909,19556909,19556909,19556909,19556909,19556909,19556909,19556909,19556909,19556909,24349038,24349038,24349038,24349038,24349038,24349038,24349038,24349038,24349038,24349038,24349038,24349038,31972686,31972686,31972686,31972686,31972686,31972686,31972686,31972686,31972686,31972686,31972686,31972686,54186412,54186412,54186412,54186412,54186412,54186412,54186412,54186412,54186412,54186412,54186412,54186412,70815000,70815000,70815000,70815000,70815000,70815000,70815000,70815000,70815000,70815000,70815000,70815000,,,
Excess return,Fincials,,-0.110368321,-0.077419169,-0.396548496,0.238092776,-0.086170168,0.016866258,-0.057985346,-0.07730114,-0.028598025,-0.01762138,0.183601582,-0.015887551,0.046431562,-0.018762227,-0.01563208,0.077744534,-0.073801999,-0.026514802,-0.036379139,-0.028314408,-0.048515202,0.020363675,0.120004169,-0.043360938,-0.00486334,0.058791907,-0.064804985,-0.009920537,0.08000997,-0.779875375,0,-0.1304271,-0.1602941,-0.1232529,-0.134699,-0.136979,-0.1435209,-0.1435085,-0.1619428,-0.1705277,-0.1663537,-0.1697357,-0.1545275,-0.1532801,-0.1467407,-0.1522595,-0.1359707,-0.1298203,-0.127639,-0.1270669,-0.1367764,-0.1442714,-0.1449068,-0.1447522,-0.1467187,-0.1526696,-0.1552132,-0.1583798,-0.1538804,-0.1497094,-0.1469768,-0.1437569,-0.1400877,-0.1373772,-0.1425341,-0.1564805,-0.1561584,-0.1584307,-0.1558866,-0.1556287,-0.1511697,-0.1501149,-0.1480928,-0.1440527,-0.133765,-0.1375702,-0.1456249,-0.1395839,-0.1407466,-0.1260326,-0.1259848,-0.129902,-0.1348585,-0.1603577,-0.1664903,-0.1724427,-0.1764693,-0.1789334,-0.1936943,-0.1575657,-0.1567578,-0.1295571,-0.1365553,-0.1274362,-0.117539,-0.1234878,-0.1260145,-0.1304461,-0.131142,-0.1288783,-0.1279044,-0.1299268,-0.1294175,-0.128889,-0.1313048,-0.1324757,-0.1306566,-0.1250244,-0.1184456,-0.1167953,-0.1158157,-0.1192375,-0.1201442,-0.1205808,-0.1275332,-0.1302843,-0.1219897,-0.1248466,-0.1241396,-0.1279678,-0.1267814,-0.1265207,-0.1246318,-0.1451755,-0.147567,-0.1475924,-0.1431703,-0.1463111,-0.1445882,-0.1449488,-0.1459477,-0.145516,-0.1482225,-0.1477539,-0.1468186,-0.1492944,-0.1460037,-0.1390433,-0.1390243,-0.1322918,-0.138959,-0.1405675,-0.136489,-0.1356336,-0.1347864,-0.1370708,-0.124108,-0.1401487,-0.1401797,-0.1408834,-0.1438042,-0.1361733,-0.1398194,-0.1446754,-0.1382003,0
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.5305,0.5417,1.0507,0.5183,0.673,0.733,0.7543,0.7795,1.0356,1.1179,1.0199,1.0339,0.7925,0.7727,0.6689,0.7565,0.7789,0.7781,0.753,0.7963,0.8028,0.9678,0.9636,1.0294,1.0749,1.1392,1.1764,1.2346,1.2108,1.1938,1.1536,1.1263,1.0379,1.0044,1.0307,1.1235,1.1168,1.1389,1.1982,1.1949,1.1519,1.1423,1.1356,1.0429,0.905,0.9154,0.9623,0.8553,0.8682,0.6902,0.7196,0.704,0.7795,1.1779,1.2181,1.2729,1.3011,1.2418,1.3761,1.0439,1.0406,0.6517,0.7231,0.6974,0.703,0.7006,0.6415,0.7047,0.734,0.6441,0.6088,0.6536,0.6725,0.653,0.6596,0.6639,0.6382,0.5488,0.4912,0.5031,0.4939,0.5125,0.5134,0.6116,0.7664,0.8061,0.6919,0.6682,0.6792,0.6606,0.6378,0.6289,0.6386,0.9885,1.009,1.0348,1.0281,1.0097,1.0514,1.0476,1.0579,1.082,1.1075,1.0953,1.1122,1.1388,1.1699,1.1491,1.1361,1.0586,1.143,1.1725,1.153,1.1172,1.1228,1.1416,1.016,1.0849,1.0219,0.9918,0.9834,0.9591,1.0138,1.0258,0.9381,
VO monthly avg,Fincials,3.2,51.11,52.17,95.74,48.22,137.98,53.38,41.64,62.7,74.39,42.5,30.7,31.69,40.21,66.91,29.73,28.32,84.6,30.23,22.13,35.43,171.42,13.83,392.38,44.7,77.69,24.12,29.5,8.48,15.28,99.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Fincials,,,,,,,,,,,,,,,,,,,,,,,393058,393058,393058,393058,393058,393058,393058,393058,393058,393058,393058,393058,383054,383054,383054,383054,383054,383054,383054,383054,383054,383054,383054,383054,504648,504648,504648,504648,504648,504648,504648,504648,504648,504648,504648,504648,17390225,17390225,17390225,17390225,17390225,17390225,17390225,17390225,17390225,17390225,17390225,17390225,19976483,19976483,19976483,19976483,19976483,19976483,19976483,19976483,19976483,19976483,19976483,19976483,20622984,20622984,20622984,20622984,20622984,20622984,20622984,20622984,20622984,20622984,20622984,20622984,20640853,20640853,20640853,20640853,20640853,20640853,20640853,20640853,20640853,20640853,20640853,20640853,25598183,25598183,25598183,25598183,25598183,25598183,25598183,25598183,25598183,25598183,25598183,25598183,33364214,33364214,33364214,33364214,33364214,33364214,33364214,33364214,33364214,33364214,33364214,33364214,55661806,55661806,55661806,55661806,55661806,55661806,55661806,55661806,55661806,55661806,55661806,55661806,72822000,72822000,72822000,72822000,72822000,72822000,72822000,72822000,72822000,72822000,72822000,72822000,,,
Net sales,Fincials,,,,,,,,,,,,,,,,,,,,,,,156464,156464,156464,156464,156464,156464,156464,156464,156464,156464,156464,156464,385671,385671,385671,385671,385671,385671,385671,385671,385671,385671,385671,385671,561653,561653,561653,561653,561653,561653,561653,561653,561653,561653,561653,561653,706238,706238,706238,706238,706238,706238,706238,706238,706238,706238,706238,706238,961996,961996,961996,961996,961996,961996,961996,961996,961996,961996,961996,961996,803632,803632,803632,803632,803632,803632,803632,803632,803632,803632,803632,803632,842030,842030,842030,842030,842030,842030,842030,842030,842030,842030,842030,842030,1351979,1351979,1351979,1351979,1351979,1351979,1351979,1351979,1351979,1351979,1351979,1351979,1725910,1725910,1725910,1725910,1725910,1725910,1725910,1725910,1725910,1725910,1725910,1725910,1975256,1975256,1975256,1975256,1975256,1975256,1975256,1975256,1975256,1975256,1975256,1975256,3636000,3636000,3636000,3636000,3636000,3636000,3636000,3636000,3636000,3636000,3636000,3636000,,,
common equity,Fincials,,,,,,,,,,,,,,,,,,,,,,,150206,150206,150206,150206,150206,150206,150206,150206,150206,150206,150206,150206,225730,225730,225730,225730,225730,225730,225730,225730,225730,225730,225730,225730,220083,220083,220083,220083,220083,220083,220083,220083,220083,220083,220083,220083,1250035,1250035,1250035,1250035,1250035,1250035,1250035,1250035,1250035,1250035,1250035,1250035,1008362,1008362,1008362,1008362,1008362,1008362,1008362,1008362,1008362,1008362,1008362,1008362,989852,989852,989852,989852,989852,989852,989852,989852,989852,989852,989852,989852,1075655,1075655,1075655,1075655,1075655,1075655,1075655,1075655,1075655,1075655,1075655,1075655,1238443,1238443,1238443,1238443,1238443,1238443,1238443,1238443,1238443,1238443,1238443,1238443,1389781,1389781,1389781,1389781,1389781,1389781,1389781,1389781,1389781,1389781,1389781,1389781,1473682,1473682,1473682,1473682,1473682,1473682,1473682,1473682,1473682,1473682,1473682,1473682,2003000,2003000,2003000,2003000,2003000,2003000,2003000,2003000,2003000,2003000,2003000,2003000,,,
Turnover ratio,Fincials,0.01%,0.17%,0.17%,0.32%,0.16%,0.45%,0.18%,0.14%,0.21%,0.25%,0.14%,0.1%,0.11%,0.13%,0.23%,0.1%,0.1%,0.29%,0.1%,0.07%,0.12%,0.58%,0.05%,1.41%,0.16%,0.28%,0.09%,0.12%,0.03%,0.06%,0.39%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Fincials,,-0.110368321,-0.077419169,-0.396548496,0.238092776,-0.086170168,0.016866258,-0.057985346,-0.07730114,-0.028598025,-0.01762138,0.183601582,-0.015887551,0.046431562,-0.018762227,-0.01563208,0.077744534,-0.073801999,-0.026514802,-0.036379139,-0.028314408,-0.048515202,0.020363675,0.120004169,-0.043360938,-0.00486334,0.058791907,-0.064804985,-0.009920537,0.08000997,-0.779875375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Def tax,Fincials,,,,,,,,,,,,,,,,,,,,,,,35402,35402,35402,35402,35402,35402,35402,35402,35402,35402,35402,35402,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,-3977,-3977,-3977,-3977,-3977,-3977,-3977,-3977,-3977,-3977,-3977,-3977,37862,37862,37862,37862,37862,37862,37862,37862,37862,37862,37862,37862,45916,45916,45916,45916,45916,45916,45916,45916,45916,45916,45916,45916,7521,7521,7521,7521,7521,7521,7521,7521,7521,7521,7521,7521,9671,9671,9671,9671,9671,9671,9671,9671,9671,9671,9671,9671,17628,17628,17628,17628,17628,17628,17628,17628,17628,17628,17628,17628,10560,10560,10560,10560,10560,10560,10560,10560,10560,10560,10560,10560,24898,24898,24898,24898,24898,24898,24898,24898,24898,24898,24898,24898,-33000,-33000,-33000,-33000,-33000,-33000,-33000,-33000,-33000,-33000,-33000,-33000,,,
Price monthly,Fincials,71.52,63.63,58.7,35.42,43.86,40.08,40.75,38.39,35.42,34.41,33.8,40.01,37.79,39.54,38.8,38.19,41.16,38.12,37.11,35.76,34.75,33.06,33.74,37.79,34.58,34.41,36.44,34.07,33.74,36.44,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
MV monthly,Fincials,3217.66,2862.5,2640.91,1593.65,1973.09,1803.1,1833.46,1727.22,1593.65,1528.46,1501.49,1777.21,1678.31,1756.24,1701.95,1675.31,1805.55,1672.35,1627.96,1568.76,1524.36,1450.36,1394,1561.28,1428.85,1421.88,1376.3,1287.09,1274.35,1376.3,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43
NOSH,Fincials,30355,30355,30355,30355,30355,30355,30355,30355,30355,29970,29970,29970,29970,29970,29599,29599,29599,29599,29599,29599,29599,29599,27880,27880,27880,27880,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487,25487
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Market value,,,,,,,1216628.4,1236966.25,1165328.45,1075174.1,1031267.7,1012986,1199099.7,1132566.3,1185013.8,1148441.2,1130385.81,1218294.84,1128313.88,1098418.89,1058460.24,1028565.25,978542.94,940671.2,1053585.2,964090.4,959350.8,928746.28,868342.09,859931.38,928746.28,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435,127435
