me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,86638,83116,83116,83116,83116,83116,83116,83116,83116,83116,83116,83116,83116,87129,87129,87129,87129,87129,87129,87129,87129,87129,87129,87129,87129,85729,85729,85729,85729,85729,85729,85729,85729,85729,85729,85729,85729,110922,110922,110922,110922,110922,110922,110922,110922,110922,110922,110922,110922,199296,199296,199296,199296,199296,199296,199296,199296,199296,199296,199296,199296,566781,566781,566781,566781,566781,566781,566781,566781,566781,566781,566781,566781,272517,272517,272517,272517,272517,272517,272517,272517,272517,272517,272517,272517,240919,240919,240919,240919,240919,240919,240919,240919,240919,240919,240919,240919,215193,215193,215193,215193,215193,215193,215193,215193,215193,215193,215193,215193,230889,230889,230889,230889,230889,230889,230889,230889,230889,230889,230889,230889,277102,277102,277102,277102,277102,277102,277102,277102,277102,277102,277102,277102,192734,192734,192734,192734,192734,192734,192734,192734,192734,192734,192734,192734,178708,178708,178708,178708,178708,178708,178708,178708,178708,178708,178708,178708
Excess return,Consumer Goods,,-0.42169435,-0.07367566,-0.238989524,-0.105737689,-0.181921956,-0.005421973,-0.091377185,-0.1345507,-0.4456568,0.036100195,-0.199909579,-0.241599869,-0.084616761,-0.377191384,0.018696948,0.090442976,-0.066360168,-0.189902544,-0.327021437,0.516496885,-0.124667566,-0.10425918,-0.048389094,-0.197803238,-0.11213205,-0.206127191,-0.24079815,-0.149875,-0.139562041,-0.228768076,-0.1562793,0.244482234,-0.095283545,0.065460276,-0.134918285,0.006611506,-0.22154062,-0.22713441,-0.10474533,-0.30720258,-0.040317468,0.093859542,-0.261740708,-0.036468396,-0.111666068,0.003099447,-0.079404488,0.015203618,0.098108561,-0.093502545,-0.223280697,-0.196269491,-0.104244867,-0.106562931,0.04294568,-0.024100933,-0.032282234,-0.120369466,-0.074614662,-0.036154583,0.008452048,-0.144729484,-0.172231049,-0.134801455,-0.251910763,-0.159702069,-0.159134416,-0.1391527,-0.133035285,0.00123784,0.001112574,-0.142364534,-0.192673455,-0.121616597,-0.176234119,-0.082285549,-0.05621419,-0.200945023,-0.182214206,-0.219447439,-0.1450171,-0.162818068,-0.318399216,-0.075789757,-0.243180984,-0.169560714,0.016176149,-0.114293181,-0.246770382,-0.002401279,-0.151412389,-0.087139153,-0.286284001,-0.653776928,-0.431645099,-0.1347144,-0.060648536,-0.055389582,-0.286699564,-0.247936324,-0.1246977,-0.282782968,0.259361401,0.048958255,-0.1441001,-0.102460419,-0.20538888,0.177611451,-0.353219784,-0.012021402,0.316563818,-0.307842813,-0.160755298,-0.207935766,-0.115696603,-0.083801924,-0.283113351,-0.228589664,0.025610856,-0.1475734,-0.1664399,-0.31314375,-0.147396263,-0.016341044,-0.185302541,-0.174874494,-0.175883863,-0.510410361,-0.195572418,-0.297049867,0.054115855,0.092721766,-0.171335777,-0.043443965,0.047023126,0.002318221,0.082355928,0.133265301,-0.048978123,-0.026534768,-0.076569823,0.17153766,-0.114221554,-0.0696159,0.297068334,-0.104952745,0.050041439,-0.069579469,-0.1019261,-0.258001376,-0.0931081,-0.179924568,0.008439932,-0.1013377,0.044433066,0.111113326
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,0.053,0.0283,0.1512,0.268,0.2065,0.1584,0.178,0.1748,0.4389,0.4136,0.3527,0.3045,0.3893,0.3068,0.3261,0.1886,0.1869,0.2495,0.4213,0.6194,0.5943,0.5892,0.6171,0.8683,0.846,0.8588,0.9147,0.9155,0.825,0.8794,0.8603,0.9711,0.7416,0.8129,0.9737,1.2434,1.1904,1.3392,1.3279,1.3589,1.3635,1.2085,1.179,0.9069,0.8902,0.8681,0.8157,0.8147,0.8277,0.754,0.6812,0.7514,0.8018,0.7992,0.8901,0.7854,0.7627,0.6713,0.5989,0.6005,0.6363,0.7067,0.6297,0.4899,0.6485,0.8737,0.844,0.8263,0.8329,0.9517,0.9479,0.972,1.0458,1.0496,0.9652,1.0318,1.0016,1.0395,0.9746,1.0102,0.9725,1.0217,1.3313,0.9081,0.9613,0.7535,0.6393,0.5631,0.5247,0.3829,0.4125,0.4084,0.5453,0.9897,0.9219,0.927,0.8788,0.7377,0.5715,0.5576,0.5499,0.5579,0.8122,0.8508,0.8533,0.8627,0.8225,0.9087,0.928,1.0432,1.2819,1.3028,1.366,1.3642,1.3877,1.4251,1.2738,0.8218,0.7717,0.7442,0.9718,1.2673,1.2631,1.248,1.3855,1.3963,1.0389,1.1065,1.1201,0.8025,0.8164,0.6033,0.3977,-0.1454,-0.1996,-0.2011,-0.3152,-0.3586,-0.5276,-0.52,-0.39,-0.0741,-0.1009,-0.1341,0.0693,0.2203,0.1989,0.1802,0.1552,0.4147,0.2053,0.1787,0.0663,0.4241,0.3379,0.7376,
VO monthly avg,Consumer Goods,243.8,287.48,254.26,401.71,72.89,74.9,69.39,35.16,81.82,99.43,59.92,90.74,441.45,126.04,65.67,111.05,58.73,60.84,67.09,282.51,297.22,116.8,133.31,76.13,54.69,1831.27,83.12,19.17,18.57,169.32,48.66,40.44,178.94,60.68,113.63,236.67,94.73,128.62,56.62,82.93,102.64,144.47,294.52,15.61,355.53,110.65,252.36,37.31,125.97,86.63,264.17,309.46,370.69,390.6,13.25,171.66,306.4,61.59,96.81,269.12,58.53,168.91,66.23,197.9,174,180.6,148.59,67.27,317.06,69.06,510.64,34.38,94.84,157.89,684.03,339.76,702.01,1038.97,595.28,794.8,548.45,554.46,680.64,461.13,521.75,443.4,407.56,266.41,313.66,110.69,115.82,82.94,21.71,31.85,128.15,15.03,133.1,13.08,233.24,4.96,96.88,72.59,704.92,75.55,35.27,106.76,73.89,31.43,41.67,26.53,185.21,89.36,27.36,17.01,3.73,15.88,6.12,1.37,12.72,63.72,157.61,88.64,74.65,25.61,329.24,21.1,42.73,43.14,107.7,27.23,40.52,61.65,32.34,4.48,45.73,127.11,20.85,53.5,2137.51,18.43,10.89,38.53,85.62,104.16,156.79,188.67,29.89,408.3,60.37,60.62,16.95,25.34,17.3,33.8,11.12,12.25,180.28
Total assets,Consumer Goods,178910,149785,149785,149785,149785,149785,149785,149785,149785,149785,149785,149785,149785,157387,157387,157387,157387,157387,157387,157387,157387,157387,157387,157387,157387,161291,161291,161291,161291,161291,161291,161291,161291,161291,161291,161291,161291,194225,194225,194225,194225,194225,194225,194225,194225,194225,194225,194225,194225,364323,364323,364323,364323,364323,364323,364323,364323,364323,364323,364323,364323,917012,917012,917012,917012,917012,917012,917012,917012,917012,917012,917012,917012,694530,694530,694530,694530,694530,694530,694530,694530,694530,694530,694530,694530,570843,570843,570843,570843,570843,570843,570843,570843,570843,570843,570843,570843,510638,510638,510638,510638,510638,510638,510638,510638,510638,510638,510638,510638,522881,522881,522881,522881,522881,522881,522881,522881,522881,522881,522881,522881,444043,444043,444043,444043,444043,444043,444043,444043,444043,444043,444043,444043,328064,328064,328064,328064,328064,328064,328064,328064,328064,328064,328064,328064,328917,328917,328917,328917,328917,328917,328917,328917,328917,328917,328917,328917
Net sales,Consumer Goods,205377,248362,248362,248362,248362,248362,248362,248362,248362,248362,248362,248362,248362,334256,334256,334256,334256,334256,334256,334256,334256,334256,334256,334256,334256,355970,355970,355970,355970,355970,355970,355970,355970,355970,355970,355970,355970,382446,382446,382446,382446,382446,382446,382446,382446,382446,382446,382446,382446,395060,395060,395060,395060,395060,395060,395060,395060,395060,395060,395060,395060,772155,772155,772155,772155,772155,772155,772155,772155,772155,772155,772155,772155,840070,840070,840070,840070,840070,840070,840070,840070,840070,840070,840070,840070,1014229,1014229,1014229,1014229,1014229,1014229,1014229,1014229,1014229,1014229,1014229,1014229,840404,840404,840404,840404,840404,840404,840404,840404,840404,840404,840404,840404,906123,906123,906123,906123,906123,906123,906123,906123,906123,906123,906123,906123,833947,833947,833947,833947,833947,833947,833947,833947,833947,833947,833947,833947,566367,566367,566367,566367,566367,566367,566367,566367,566367,566367,566367,566367,553549,553549,553549,553549,553549,553549,553549,553549,553549,553549,553549,553549
common equity,Consumer Goods,92248,66669,66669,66669,66669,66669,66669,66669,66669,66669,66669,66669,66669,70258,70258,70258,70258,70258,70258,70258,70258,70258,70258,70258,70258,75562,75562,75562,75562,75562,75562,75562,75562,75562,75562,75562,75562,83303,83303,83303,83303,83303,83303,83303,83303,83303,83303,83303,83303,165027,165027,165027,165027,165027,165027,165027,165027,165027,165027,165027,165027,350231,350231,350231,350231,350231,350231,350231,350231,350231,350231,350231,350231,422013,422013,422013,422013,422013,422013,422013,422013,422013,422013,422013,422013,329924,329924,329924,329924,329924,329924,329924,329924,329924,329924,329924,329924,295445,295445,295445,295445,295445,295445,295445,295445,295445,295445,295445,295445,291992,291992,291992,291992,291992,291992,291992,291992,291992,291992,291992,291992,166941,166941,166941,166941,166941,166941,166941,166941,166941,166941,166941,166941,135330,135330,135330,135330,135330,135330,135330,135330,135330,135330,135330,135330,150209,150209,150209,150209,150209,150209,150209,150209,150209,150209,150209,150209
Turnover ratio,Consumer Goods,0.27%,0.32%,0.28%,0.44%,0.08%,0.08%,0.08%,0.04%,0.09%,0.11%,0.07%,0.1%,0.5%,0.14%,0.07%,0.13%,0.07%,0.07%,0.08%,0.32%,0.34%,0.13%,0.15%,0.09%,0.06%,2.12%,0.1%,0.02%,0.02%,0.2%,0.06%,0.05%,0.21%,0.07%,0.13%,0.27%,0.11%,0.15%,0.07%,0.1%,0.12%,0.17%,0.35%,0.02%,0.42%,0.13%,0.3%,0.04%,0.15%,0.1%,0.31%,0.37%,0.44%,0.46%,0.02%,0.2%,0.36%,0.06%,0.1%,0.28%,0.06%,0.18%,0.07%,0.17%,0.15%,0.16%,0.14%,0.06%,0.3%,0.07%,0.49%,0.03%,0.09%,0.14%,0.63%,0.31%,0.64%,0.95%,0.43%,0.57%,0.39%,0.4%,0.49%,0.33%,0.37%,0.32%,0.29%,0.19%,0.22%,0.08%,0.08%,0.06%,0.02%,0.02%,0.09%,0.01%,0.1%,0.01%,0.17%,0%,0.07%,0.05%,0.51%,0.05%,0.03%,0.08%,0.05%,0.02%,0.03%,0.02%,0.13%,0.06%,0.02%,0.01%,0%,0.01%,0%,0%,0.01%,0.05%,0.11%,0.06%,0.05%,0.02%,0.24%,0.02%,0.03%,0.03%,0.08%,0.02%,0.03%,0.04%,0.02%,0%,0.03%,0.09%,0.01%,0.04%,1.53%,0.01%,0.01%,0.03%,0.06%,0.07%,0.11%,0.14%,0.02%,0.29%,0.04%,0.04%,0.01%,0.02%,0.01%,0.02%,0.01%,0.01%,0.13%
Return monthly,Consumer Goods,,-0.29631145,0.05264994,-0.100005524,0.027771811,-0.054042756,0.114292027,0.025635215,0,-0.3125,0.163620295,-0.078126079,-0.101673969,0.056611639,-0.232147084,0.162778748,0.220017676,0.065558332,-0.046160644,-0.177399237,0.666637785,0.024252034,0.04651812,0.111113806,-0.040005238,0.04167235,-0.050001091,-0.08422165,0,0.011640159,-0.080469176,0,0.387503034,0.050029155,0.217403376,0.035715915,0.172406706,-0.04117102,-0.04907671,0.07756537,-0.12120208,0.137918032,0.272736542,-0.100006008,0.124214204,0.047624232,0.159088547,0.058821612,0.148148718,0.225810561,0.026313055,-0.089742497,-0.062456091,0.030304733,0.029413369,0.17142588,0.104849167,0.091109666,-0.002038766,0.040816838,0.078432317,0.127274148,-0.032258384,-0.066667349,-0.019845955,-0.119267663,-0.020830069,-0.021277516,0,0.007321815,0.14130554,0.140948574,0.001670866,-0.049998655,0.017541003,-0.034480719,0.060715251,0.09427431,-0.053845223,-0.032521606,-0.075629939,0,0.006603832,-0.175438916,0.070922143,-0.105960484,-0.037034814,0.146151449,0.019462919,-0.115647682,0.115386221,-0.034483189,0.035714747,-0.132932901,-0.512197228,-0.299994099,0,0.071426564,0.066664918,-0.166670764,-0.124992624,0,-0.142864368,0.400011801,0.190466155,0,0.040007081,-0.05769078,0.326525451,-0.199998184,0.153838298,0.483340218,-0.134834813,0.012989302,-0.038460666,0.053334697,0.075947476,-0.152939951,-0.097222564,0.153845456,0,0,-0.14666845,0.015627737,0.153845456,-0.013335641,-0.027023794,-0.027774363,-0.357144061,-0.066664918,-0.166666667,0.171423755,0.195126866,-0.102045977,0.022731235,0.111103826,0.060010621,0.132064128,0.166676501,-0.014288123,0.014495232,-0.014288123,0.23188096,-0.058819854,0,0.374997234,-0.027272045,0.121494039,0.011998131,0,-0.166667476,0,-0.099997668,0.111108232,0,0.170001866,0.111113326
