me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2098317,2098317,2098317,2098317,2098317,2098317,2098317,2098317,2098317,2098317,2098317,2098317,1809965,1809965,1809965,1809965,1809965,1809965,1809965,1809965,1809965,1809965,1809965,1809965,1577514,1577514,1577514,1577514,1577514,1577514,1577514,1577514,1577514,1577514,1577514,1577514,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,1967011,2311393,2311393,2311393,2311393,2311393,2311393,2311393,2311393,2311393,2311393,2311393,2311393,,,,,,
Excess return,Consumer Goods,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106482757,-0.073564609,-0.082534298,-0.0646669,-0.10937249,-0.1004437,-0.114648837,-0.096338153,-0.121003532,-0.007895128,-0.070275663,-0.042084244,-0.07586424,0.100328517,-0.065672661,-0.210358694,-0.07114788,-0.065652021,-0.191003736,0.018289783,-0.065913456,0.0139403,0.039440396,-0.05489284,-0.166416403,-0.085706232,-0.058960045,-0.075954924,-0.213151249,-0.127820457,-0.104729107,-0.113157551,-0.129451254,-0.064836105,0.045955341
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2704,0.2354,0.2795,0.1432,0.2963,0.3425,0.3499,0.4364,0.1419,0.1953,0.1789,0.3046,0.3046,0.1473,0.1606,0.3631,0.3641,0.3664,0.2953,0.3103,0.3105,0.3597,0.4319,0.4415,0.5163,0.5197,0.5001,0.4964,0.6285,0.5903,0.5871,0.5649,0.7246,0.6867,0.7105,
VO monthly avg,Consumer Goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.01,304.2,269.57,232.44,226.67,212.43,135.1,162.5,278.28,283.45,146.86,129.14,260.48,120.38,119.41,382.14,211.75,104.2,96.46,266.25,87.2,510.68,164.69,223.76,354.93,166.02,275.71,319.16,184.99,211.91,278.15,204.73,184.03,279.11,636.83,337.63,165.31
Total assets,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3269432,3269432,3269432,3269432,3269432,3269432,3269432,3269432,3269432,3269432,3269432,3269432,3475158,3475158,3475158,3475158,3475158,3475158,3475158,3475158,3475158,3475158,3475158,3475158,2913363,2913363,2913363,2913363,2913363,2913363,2913363,2913363,2913363,2913363,2913363,2913363,3542226,3542226,3542226,3542226,3542226,3542226,3542226,3542226,3542226,3542226,3542226,3542226,3863051,3863051,3863051,3863051,3863051,3863051,3863051,3863051,3863051,3863051,3863051,3863051,4426818,4426818,4426818,4426818,4426818,4426818,4426818,4426818,4426818,4426818,4426818,4426818,,,,,,
Net sales,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5718305,5718305,5718305,5718305,5718305,5718305,5718305,5718305,5718305,5718305,5718305,5718305,5475846,5475846,5475846,5475846,5475846,5475846,5475846,5475846,5475846,5475846,5475846,5475846,5995740,5995740,5995740,5995740,5995740,5995740,5995740,5995740,5995740,5995740,5995740,5995740,6542321,6542321,6542321,6542321,6542321,6542321,6542321,6542321,6542321,6542321,6542321,6542321,7223863,7223863,7223863,7223863,7223863,7223863,7223863,7223863,7223863,7223863,7223863,7223863,7996461,7996461,7996461,7996461,7996461,7996461,7996461,7996461,7996461,7996461,7996461,7996461,,,,,,
common equity,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688023,688023,688023,688023,688023,688023,688023,688023,688023,688023,688023,688023,1189524,1189524,1189524,1189524,1189524,1189524,1189524,1189524,1189524,1189524,1189524,1189524,797443,797443,797443,797443,797443,797443,797443,797443,797443,797443,797443,797443,1491435,1491435,1491435,1491435,1491435,1491435,1491435,1491435,1491435,1491435,1491435,1491435,1643328,1643328,1643328,1643328,1643328,1643328,1643328,1643328,1643328,1643328,1643328,1643328,2113116,2113116,2113116,2113116,2113116,2113116,2113116,2113116,2113116,2113116,2113116,2113116,,,,,,
Turnover ratio,Consumer Goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58%,0.17%,0.15%,0.13%,0.13%,0.12%,0.08%,0.09%,0.16%,0.16%,0.08%,0.07%,0.15%,0.07%,0.07%,0.21%,0.12%,0.06%,0.05%,0.15%,0.05%,0.29%,0.09%,0.12%,0.2%,0.09%,0.15%,0.18%,0.1%,0.12%,0.15%,0.11%,0.1%,0.15%,0.35%,0.19%,0.09%
Return monthly,Consumer Goods,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0,-0.004752557,0.028443891,0.009387302,0.038,-0.00539499,0,-0.004455637,-0.009048453,-0.029749632,0.082675572,0.026264137,0.055555556,0.01216566,0.187196317,0.034752639,-0.115120394,0.01858532,0.020401879,-0.105854836,0.104801283,0.023447644,0.105,0.132504896,0.04168406,-0.068525303,0.005900068,0.044113155,0.039440576,-0.097562349,-0.008983157,0.006609593,0.008442249,-0.006139154,0.059025395,0.045955341
Def tax,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76187,-76187,-76187,-76187,-76187,-76187,-76187,-76187,-76187,-76187,-76187,-76187,-104057,-104057,-104057,-104057,-104057,-104057,-104057,-104057,-104057,-104057,-104057,-104057,-12377,-12377,-12377,-12377,-12377,-12377,-12377,-12377,-12377,-12377,-12377,-12377,28755,28755,28755,28755,28755,28755,28755,28755,28755,28755,28755,28755,116458,116458,116458,116458,116458,116458,116458,116458,116458,116458,116458,116458,129863,129863,129863,129863,129863,129863,129863,129863,129863,129863,129863,129863,,,,,,
Price monthly,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.55,10.55,10.5,10.7,10.8,11.21,11.15,11.15,11.1,11,10.53,11.4,11.7,12.35,12.5,14.69,15.2,13.45,13.7,13.98,12.5,13.81,14,15.47,17.52,18.25,17,17,17.75,18.45,16.65,16.5,16.61,16.75,16.43,17.4,18.2
MV monthly,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.27,1889.63,1880.67,1916.49,1934.41,2007.84,1997.09,1997.09,1988.14,1970.23,1886.05,2041.87,2095.61,2212.03,2238.9,2631.15,2722.5,2409.05,2453.83,2503.98,2238.9,2473.53,2507.56,2770.86,3138.03,3268.78,3044.89,3044.89,3179.23,3304.61,3017.28,3010.89,3030.97,3056.51,2998.12,3175.12,3321.11
NOSH,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171969,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,179112,181218,182479,182479,182479,182479,182479,182479
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Market value,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814272.95,1889631.6,1880676,1916498.4,1934409.6,2007845.52,1997098.8,1997098.8,1988143.2,1970232,1886049.36,2041876.8,2095610.4,2212033.2,2238900,2631155.28,2722502.4,2409056.4,2453834.4,2503985.76,2238900,2473536.72,2507568,2770862.64,3138042.24,3268794,3044904,3044904,3179238,3304616.4,3017279.7,3010903.5,3030976.19,3056523.25,2998129.97,3175134.6,3321117.8
Debt equity,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.869502022835098,0.834826216919742,0.838801579857456,0.823123045654512,0.815501535972526,0.785674985593513,0.789902833049622,0.789902833049622,0.793460953919215,0.80067423531848,1.0429265753681,0.963334810405799,0.938633917831292,0.889232132682276,0.878561347090089,0.747584536325807,0.722501107804349,0.81650682815064,0.801607068512855,0.785551991318034,0.878561347090089,0.795222073760037,0.784429774187579,0.7098911983598,0.626827445127061,0.601754347321979,0.646000990507418,0.646000990507418,0.618705174007105,0.595231264966185,0.651915366016614,0.653295929278371,0.648969466170567,0.643545243766754,0.770944896695056,0.727966934063205,0.695968387510976
Price Sales,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302593666503217,0.315162365279348,0.313668704780394,0.319643346776211,0.32263066777412,0.334878683865545,0.333086291266799,0.333086291266799,0.331592630767845,0.328605309769937,0.28828444217274,0.312102814887866,0.3203160468586,0.338111382795188,0.342217998780555,0.402174592166908,0.416137086517155,0.368226566687877,0.375070926663488,0.382736609836173,0.342217998780555,0.378082445052757,0.347122862103005,0.383570762623821,0.434399467431761,0.452499445241417,0.421506332553649,0.421506332553649,0.44010220016631,0.45745834327146,0.417682298238491,0.416799640303256,0.419578304571944,0.423114786368457,0.374932106840764,0.397067477725459,0.415323453712836
BV/MV,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.439538604155455,0.422009771640144,0.424019341981288,0.416093746804067,0.412241026926252,0.397163522819226,0.399300725632603,0.399300725632603,0.401099377549867,0.404745735527593,0.790771987006745,0.730423598524651,0.711694788306071,0.674237167868909,0.666146321854482,0.566836557057932,0.547817698893489,0.619095094660299,0.607797738918323,0.595624393646711,0.666146321854482,0.602956482489575,0.65534733255489,0.593074509099448,0.52367937532925,0.50273220031608,0.539697803280498,0.539697803280498,0.516893670747519,0.497282528767938,0.544638934202885,0.54579231782088,0.542177799159815,0.537646163823553,0.704811339449704,0.665520132595324,0.636266500393331
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Market value,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889631.6,1880676,1916498.4,1934409.6,2007845.52,1997098.8,1997098.8,1988143.2,1970232,1886049.36,2041876.8,2095610.4,2212033.2,2238900,2631155.28,2722502.4,2409056.4,2453834.4,2503985.76,2238900,2473536.72,2507568,2770862.64,3138042.24,3268794,3044904,3044904,3179238,3304616.4,3017279.7,3010903.5,3030976.19,3056523.25,2998129.97,3175134.6,3321117.8
