me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Basic Materials,9237000,9237000,9237000,9237000,9237000,9237000,9237000,7008000,7008000,7008000,7008000,7008000,7008000,7008000,7008000,7008000,7008000,7008000,7008000,5578000,5578000,5578000,5578000,5578000,5578000,5578000,5578000,5578000,5578000,5578000,5578000,5578000,5578000,5578000,5578000,5578000,5578000,7682000,7682000,7682000,7682000,7682000,7682000,7682000,7682000,7682000,7682000,7682000,7682000,6237000,6237000,6237000,6237000,6237000,6237000,6237000,6237000,6237000,6237000,6237000,6237000,7658000,7658000,7658000,7658000,7658000,7658000,7658000,7658000,7658000,7658000,7658000,7658000,7622000,7622000,7622000,7622000,7622000,7622000,7622000,7622000,7622000,7622000,7622000,7622000,9440000,9440000,9440000,9440000,9440000,9440000,9440000,9440000,9440000,9440000,9440000,9440000,8859000,8859000,8859000,8859000,8859000,8859000,8859000,8859000,8859000,8859000,8859000,8859000,9162000,9162000,9162000,9162000,9162000,9162000,9162000,9162000,9162000,9162000,9162000,9162000,9753000,9753000,9753000,9753000,9753000,9753000,9753000,9753000,9753000,9753000,9753000,9753000,8656000,8656000,8656000,8656000,8656000,8656000,8656000,8656000,8656000,8656000,8656000,8656000,12021000,12021000,12021000,12021000,12021000,12021000,12021000,12021000,12021000,12021000,12021000,12021000
Excess return,Basic Materials,,0.154575145,-0.039197284,-0.113447004,-0.07833095,-0.086312873,-0.10374791,-0.287347258,-0.051467458,-0.337065441,0.030356489,1.282446313,0.209136515,-0.297402835,0.20995535,-0.104628491,-0.005754209,-0.294970383,0.072559004,-0.257306585,-0.133122697,-0.300897992,-0.062096054,-0.285291691,-0.180977025,-0.124637374,-0.390168348,-0.292679792,-0.290702114,-0.096914506,-0.1850657,-0.13161967,0.038793199,-0.152188834,-0.035172453,-0.144418287,0.077045526,-0.093721291,-0.022662076,-0.081357538,-0.23893127,-0.131102854,-0.061955825,-0.199306289,0.067904943,-0.186149781,-0.018061246,0.045288096,-0.156267084,-0.22404042,-0.04417025,-0.158324757,-0.364097173,-0.170442826,-0.232632957,0.000271027,-0.282586857,0.066087876,-0.228853727,-0.087908733,-0.074215918,-0.00817517,-0.30328914,-0.101226311,-0.060574527,-0.280239462,0.003856785,-0.246793338,-0.075014703,-0.155125478,-0.062846716,-0.145201254,-0.103419412,-0.076742926,-0.164284254,-0.092647822,-0.105866938,-0.203339643,-0.183412409,-0.21303419,-0.090645174,-0.075286785,-0.091374059,-0.240457164,-0.181615938,-0.115281811,0.110238832,-0.114227429,-0.022863264,-0.101898566,-0.285845479,-0.299921933,-0.220569202,-0.286845749,-0.622240303,-0.229466265,-0.147320932,-0.263318564,-0.255947288,-0.12672838,-0.079588179,0.010594095,-0.170327144,-0.12341044,-0.002891319,-0.140819177,-0.281005787,-0.204445567,-0.167878995,-0.138205265,-0.045155424,-0.356020988,-0.229909876,-0.218023582,-0.189619391,-0.02772395,-0.160337789,-0.123424168,-0.150509072,-0.19421673,-0.070874119,-0.095790657,-0.031504358,-0.131046471,-0.116162291,-0.204965263,-0.149826427,-0.238204189,-0.205110343,-0.168937088,0.008674637,-0.210325145,-0.008197416,-0.145870937,-0.1874316,-0.283584016,-0.091397863,-0.250726988,-0.132553754,-0.276118743,-0.224455691,-0.114585337,-0.308098853,-0.19435267,0.032172536,-0.156324639,-0.305897835,-0.150166607,-0.359242757,0.110554057,-0.047387105,-0.109157257,-0.173466797,-0.073846111,-0.033014044,-0.131410333,-0.08824299
Risk premium,Basic Materials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Basic Materials,1.7253,1.5538,1.3521,1.2911,1.2235,1.1251,1.1635,1.1819,1.2035,1.3753,1.5147,1.7689,1.7803,1.737,1.7292,1.6636,1.6675,1.6364,1.5364,1.6072,1.5713,1.565,1.4882,1.422,1.4028,1.479,1.7163,1.7345,1.4975,1.4804,1.4439,1.4725,1.4247,1.371,1.2314,1.0688,1.0406,0.9008,0.891,0.9124,0.9321,1.1229,1.1122,1.1743,1.1251,1.1222,1.1905,1.191,1.2734,1.1451,1.1378,1.242,1.2825,1.2752,1.3242,1.3017,1.3314,1.377,1.2911,1.2629,1.3269,1.4512,1.422,1.4134,1.4654,1.6292,1.5389,1.5468,1.5755,1.6438,1.6431,1.6524,1.6094,1.5944,1.621,1.7506,1.7588,1.7048,1.6513,1.6543,1.6743,1.6564,1.6295,1.6131,1.3144,1.3937,1.3836,1.3331,1.3348,1.3822,1.3658,1.3912,1.2426,1.5388,1.5344,1.5255,1.5311,1.475,1.3242,1.3364,1.36,1.3727,1.3029,1.3251,1.3197,1.2455,1.2358,1.2431,1.2754,1.1747,1.0632,1.0265,0.9899,0.9852,1.0249,1.1001,1.0674,0.7031,0.7112,0.7261,0.6363,0.7029,0.7022,0.7105,0.4927,0.506,0.525,0.4909,0.5052,0.7697,0.7633,0.6819,0.7268,0.9799,1.0291,1.0336,1.0821,1.0969,1.0008,0.9797,1.0656,0.9125,0.8894,0.9309,1.0138,1.0458,1.0589,1.15,1.5208,1.1915,1.1498,1.1477,1.2473,1.2006,1.1438,1.372,
VO monthly avg,Basic Materials,1701.4,11082.57,7411.07,6689.2,3476.28,7351.35,10048.3,11962.12,12955.04,13716.86,7923.04,32149.95,2503.69,1304.83,1850.52,1007.72,1023.08,1192.51,1631.6,2987.05,1366.15,837.15,1452.82,1588.74,1489.63,936.53,1430.64,1880.87,983.16,859.4,609.53,573.32,1081.27,2503.67,1030.65,1102.42,1100.85,1362.88,1491.41,616.66,1714.89,1879.66,980.31,737.27,1061.11,1154.74,1030.14,883.96,869.05,911.3,1388.56,892.25,1097.41,1234.1,1499.92,976.24,778.09,1672.58,1324.87,1032.04,935.05,1597.72,905.84,928.91,784.29,1047.37,1098.28,519.31,1014.39,1039.02,844.81,1100.19,527.65,562.08,1216.56,914.91,701.92,996.65,743.13,739.38,1297.15,1067.51,1334.82,882.92,957.41,1204.59,1081.53,986.66,863.08,867.6,954.86,1425.65,1168.77,2529,2399.83,1603.85,963.01,842.68,939.96,1497.4,1103.41,1328.36,1354.41,814.07,1146.59,919.85,1213.69,1235.66,1159.45,1432.62,1107.78,1798,613.21,1036.63,600.31,984.87,772.88,358.92,741.12,889.66,339.71,777.83,845.59,503.54,417.94,443.03,561.43,608.9,854.65,814.42,790.16,536.39,832.81,507.32,534.49,743.66,351.21,352.59,335.17,386.2,433.38,493.81,410.28,531.88,390.3,300.99,407.46,306.45,299.32,1444.55,608.18,354.02,397.16,330.44,285.68,438.72,328.59
Total assets,Basic Materials,16728000,16728000,16728000,16728000,16728000,16728000,16728000,18114000,18114000,18114000,18114000,18114000,18114000,18114000,18114000,18114000,18114000,18114000,18114000,18539000,18539000,18539000,18539000,18539000,18539000,18539000,18539000,18539000,18539000,18539000,18539000,18539000,18539000,18539000,18539000,18539000,18539000,23729000,23729000,23729000,23729000,23729000,23729000,23729000,23729000,23729000,23729000,23729000,23729000,25753000,25753000,25753000,25753000,25753000,25753000,25753000,25753000,25753000,25753000,25753000,25753000,30601000,30601000,30601000,30601000,30601000,30601000,30601000,30601000,30601000,30601000,30601000,30601000,28205000,28205000,28205000,28205000,28205000,28205000,28205000,28205000,28205000,28205000,28205000,28205000,37435000,37435000,37435000,37435000,37435000,37435000,37435000,37435000,37435000,37435000,37435000,37435000,30784000,30784000,30784000,30784000,30784000,30784000,30784000,30784000,30784000,30784000,30784000,30784000,31718000,31718000,31718000,31718000,31718000,31718000,31718000,31718000,31718000,31718000,31718000,31718000,32422000,32422000,32422000,32422000,32422000,32422000,32422000,32422000,32422000,32422000,32422000,32422000,30898000,30898000,30898000,30898000,30898000,30898000,30898000,30898000,30898000,30898000,30898000,30898000,32715000,32715000,32715000,32715000,32715000,32715000,32715000,32715000,32715000,32715000,32715000,32715000
Net sales,Basic Materials,15115000,15115000,15115000,15115000,15115000,15115000,15115000,14188000,14188000,14188000,14188000,14188000,14188000,14188000,14188000,14188000,14188000,14188000,14188000,18350000,18350000,18350000,18350000,18350000,18350000,18350000,18350000,18350000,18350000,18350000,18350000,18350000,18350000,18350000,18350000,18350000,18350000,23053000,23053000,23053000,23053000,23053000,23053000,23053000,23053000,23053000,23053000,23053000,23053000,24032000,24032000,24032000,24032000,24032000,24032000,24032000,24032000,24032000,24032000,24032000,24032000,25363000,25363000,25363000,25363000,25363000,25363000,25363000,25363000,25363000,25363000,25363000,25363000,29333000,29333000,29333000,29333000,29333000,29333000,29333000,29333000,29333000,29333000,29333000,29333000,39914000,39914000,39914000,39914000,39914000,39914000,39914000,39914000,39914000,39914000,39914000,39914000,25598000,25598000,25598000,25598000,25598000,25598000,25598000,25598000,25598000,25598000,25598000,25598000,30224000,30224000,30224000,30224000,30224000,30224000,30224000,30224000,30224000,30224000,30224000,30224000,31453000,31453000,31453000,31453000,31453000,31453000,31453000,31453000,31453000,31453000,31453000,31453000,32291000,32291000,32291000,32291000,32291000,32291000,32291000,32291000,32291000,32291000,32291000,32291000,32421000,32421000,32421000,32421000,32421000,32421000,32421000,32421000,32421000,32421000,32421000,32421000
common equity,Basic Materials,7140000,7140000,7140000,7140000,7140000,7140000,7140000,11104000,11104000,11104000,11104000,11104000,11104000,11104000,11104000,11104000,11104000,11104000,11104000,12956000,12956000,12956000,12956000,12956000,12956000,12956000,12956000,12956000,12956000,12956000,12956000,12956000,12956000,12956000,12956000,12956000,12956000,16040000,16040000,16040000,16040000,16040000,16040000,16040000,16040000,16040000,16040000,16040000,16040000,19507000,19507000,19507000,19507000,19507000,19507000,19507000,19507000,19507000,19507000,19507000,19507000,22943000,22943000,22943000,22943000,22943000,22943000,22943000,22943000,22943000,22943000,22943000,22943000,20583000,20583000,20583000,20583000,20583000,20583000,20583000,20583000,20583000,20583000,20583000,20583000,27995000,27995000,27995000,27995000,27995000,27995000,27995000,27995000,27995000,27995000,27995000,27995000,21925000,21925000,21925000,21925000,21925000,21925000,21925000,21925000,21925000,21925000,21925000,21925000,22556000,22556000,22556000,22556000,22556000,22556000,22556000,22556000,22556000,22556000,22556000,22556000,22669000,22669000,22669000,22669000,22669000,22669000,22669000,22669000,22669000,22669000,22669000,22669000,22242000,22242000,22242000,22242000,22242000,22242000,22242000,22242000,22242000,22242000,22242000,22242000,20694000,20694000,20694000,20694000,20694000,20694000,20694000,20694000,20694000,20694000,20694000,20694000
Turnover ratio,Basic Materials,0.66%,4.29%,2.87%,2.59%,1.28%,2.7%,3.69%,4.4%,4.76%,5.04%,2.9%,11.78%,0.92%,0.48%,0.68%,0.23%,0.23%,0.27%,0.37%,0.67%,0.31%,0.19%,0.33%,0.36%,0.33%,0.21%,0.32%,0.42%,0.22%,0.19%,0.14%,0.13%,0.24%,0.56%,0.23%,0.25%,0.25%,0.31%,0.33%,0.14%,0.38%,0.42%,0.22%,0.17%,0.24%,0.26%,0.23%,0.2%,0.19%,0.2%,0.31%,0.2%,0.25%,0.28%,0.34%,0.22%,0.17%,0.38%,0.3%,0.23%,0.21%,0.36%,0.2%,0.21%,0.18%,0.23%,0.25%,0.12%,0.23%,0.23%,0.19%,0.25%,0.12%,0.13%,0.27%,0.21%,0.16%,0.22%,0.17%,0.17%,0.29%,0.24%,0.3%,0.2%,0.21%,0.27%,0.24%,0.22%,0.19%,0.19%,0.21%,0.32%,0.26%,0.57%,0.54%,0.36%,0.22%,0.19%,0.21%,0.34%,0.25%,0.3%,0.34%,0.2%,0.29%,0.23%,0.3%,0.31%,0.29%,0.36%,0.28%,0.45%,0.15%,0.26%,0.15%,0.25%,0.19%,0.09%,0.18%,0.22%,0.08%,0.19%,0.21%,0.13%,0.1%,0.11%,0.14%,0.15%,0.21%,0.18%,0.18%,0.12%,0.19%,0.11%,0.12%,0.17%,0.08%,0.08%,0.08%,0.09%,0.1%,0.11%,0.09%,0.12%,0.09%,0.07%,0.09%,0.07%,0.07%,0.32%,0.14%,0.08%,0.09%,0.07%,0.06%,0.1%,0.07%
Return monthly,Basic Materials,,0.376064545,0.162785016,0.089992296,0.11924955,0.102468427,0.07805259,-0.106887558,0.131253042,-0.143321541,0.231082589,1.496487013,0.436695415,-0.066071835,0.44339495,0.132378309,0.217098291,-0.075677183,0.286552204,-0.045452985,0.078569203,-0.090502992,0.143560546,-0.090905691,0.011899375,0.068239626,-0.183541448,-0.084506292,-0.098459614,0.092150694,0,0.05624783,0.224849299,0.028284166,0.133005747,0.015216113,0.233403326,0.059029109,0.127870924,0.072823662,-0.08010897,0.041739846,0.112712775,-0.020725389,0.243386243,-0.010851181,0.161540254,0.207221096,0.004757116,-0.07169912,0.10441115,0.006121243,-0.199999673,-0.005905226,-0.069308357,0.161278127,-0.117808657,0.233938876,-0.066914427,0.069253967,0.083878782,0.15755043,-0.14090314,0.062517889,0.105845673,-0.099999862,0.186507485,-0.063544938,0.110921797,0.028833922,0.121018584,0.037499946,0.076122788,0.100254274,0.016188746,0.094389978,0.084837462,-0.010937243,0.006319491,-0.02276329,0.097385726,0.109716415,0.096834441,-0.053081864,-0.012658738,0.062271289,0.289655632,0.064257871,0.161929136,0.092180034,-0.108000079,-0.121076333,-0.053785402,-0.098901349,-0.442073103,-0.060109765,0.028488368,-0.084793564,-0.086472688,0.04236482,0.094391821,0.186624195,0.000505556,0.04712086,0.167999781,0.027397323,-0.112500387,-0.035680267,0.002921205,0.023300835,0.106926176,-0.206651488,-0.080596176,-0.068155982,-0.043000691,0.12083235,-0.013591589,-0.000728868,-0.022953472,-0.06712243,0.055562781,0.035092043,0.099634242,-0.001884971,-0.002222191,-0.089087263,-0.034351427,-0.128877489,-0.090582743,-0.042095988,0.135712537,-0.088065445,0.114940984,-0.005687237,-0.0438483,-0.141717216,0.054324437,-0.109322288,-0.002853354,-0.146947643,-0.091722891,0.009852163,-0.185366653,-0.07185597,0.161291936,-0.026389239,-0.174037135,-0.017616607,-0.191632357,0.261418557,0.103450295,0.044997843,-0.019136897,0.077741689,0.119095356,0.034125667,-0.08824299
