me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Industrials,36927,36927,36927,36927,36927,36927,36927,32562,32562,32562,32562,32562,32562,32562,32562,32562,32562,32562,32562,44092,44092,44092,44092,44092,44092,44092,44092,44092,44092,44092,44092,29273,29273,29273,29273,29273,29273,29273,29273,29273,29273,29273,29273,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,34757,34757,34757,34757,34757,34757,34757,34757,34757,34757,34757,34757,34757,34757,34757,34757,34757,34757,63435,63435,63435,63435,63435,63435,63435,63435,63435,63435,63435,63435,65955,65955,65955,65955,65955,65955,65955,65955,65955,65955,65955,65955,55818,55818,55818,55818,55818,55818,55818,55818,55818,55818,55818,55818,55818,55818,55818,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,68394,68394,68394,68394,68394,68394,68394,68394,68394,68394,68394,68394,72678,72678,72678,72678,72678,72678,72678,72678,72678,72678,72678,72678,,,,,,,,,
Excess return,Industrials,,-0.260023582,-0.163680094,-0.363900608,-0.328839561,-0.100118021,-0.1713803,-0.287917252,0.001565252,-0.315965319,-0.293399706,-0.255399816,-0.276665605,0.015442521,-0.1736652,-0.38212751,0.177054426,0.241473691,-0.176483,-0.59779912,0.087712352,-0.114414935,-0.219599281,-0.1613362,-0.1598581,-0.1504843,0.047734345,-0.112421479,-0.343887133,-0.140341,-0.1377905,-0.1320054,-0.327540732,0.256128342,-0.208924507,0.11971851,-0.1290851,-0.033142976,-0.026716914,-0.206145374,-0.102329328,-0.337997341,0.221741672,-0.25781624,-0.213301848,0.004896252,-0.132784844,-0.0713894,-0.151575332,0.030201835,-0.012949852,0.023171588,-0.0392819,-0.199593124,-0.0415708,0.033154852,0.051175431,0.139191262,-0.160298872,-0.061949913,-0.077950574,0.200834879,-0.173610842,-0.285927292,-0.068598164,-0.1205219,-0.22173967,-0.030193539,-0.07033582,-0.066095876,-0.096547747,-0.174485387,-0.062855808,0.097107047,-0.1311125,0.153915789,-0.075486512,-0.073920462,-0.092577274,-0.187367808,0.039538421,-0.187671926,-0.18439779,-0.042374121,-0.177328358,-0.137066067,-0.092292392,0.002299714,-0.181216735,-0.170543682,-0.201085241,-0.23253601,0.002443035,-0.104926923,-0.209659671,-0.141574595,-0.248549321,-0.412785344,-0.1151182,-0.1149132,-0.039288112,-0.140765943,0.016262003,-0.219117223,-0.084769988,-0.1127009,-0.077003148,-0.209418256,-0.063885191,-0.336601283,-0.157747446,0.339851266,-0.258487431,-0.0723279,-0.169742903,-0.225930911,0.135283,-0.1088794,-0.2771536,-0.023221887,0.058792678,-0.1086311,-0.224360104,0.085494389,-0.311451369,0.175071586,-0.186751379,0.019226105,-0.212213291,-0.135404458,-0.186409564,0.025566479,-0.024263178,-0.052690273,-0.106885218,0.032705085,0.081438607,-0.150648466,0.050679354,-0.124233654,-0.238457133,-0.0733886,-0.115650442,-0.193977433,-0.0542817,0.091637549,0.095043813,-0.040216735,-0.000931684,-0.348299423,0.053000987,-0.308082859,-0.0265848,0.016145326,-0.0144607,0.282382997,-0.138297872
Risk premium,Industrials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Industrials,1.2882,1.2528,1.2188,1.0359,1.0458,1.0492,0.9981,1.057,1.0282,0.9715,0.9165,0.8287,0.7845,0.7986,0.7804,0.6341,0.6247,0.6468,0.941,0.9274,0.8165,0.8242,0.9636,0.8974,0.8787,0.8061,0.8409,0.8673,0.745,0.707,0.6935,0.5858,0.4771,0.3981,0.4533,0.5794,0.6077,0.6322,0.6767,0.6722,0.6062,-0.0914,-0.1219,-0.3018,-0.2459,-0.2472,-0.2474,-0.2462,-0.3018,-0.1866,-0.2885,-0.3465,-0.6987,-0.6992,-0.6084,-0.2894,-0.0121,0.1645,0.267,0.2841,0.57,0.5847,0.4737,0.5026,0.4117,0.6813,0.7079,0.7149,0.6896,0.686,0.6888,0.6653,0.6628,0.6703,0.8375,1.284,1.2679,1.1983,1.262,1.1751,0.9316,0.763,0.6711,0.3655,0.4589,0.3263,0.4371,0.367,0.3369,0.486,0.677,0.6553,0.5785,0.6613,0.6778,0.6085,0.696,0.6641,0.4614,0.4764,0.4068,0.3879,0.3258,0.3259,0.3485,0.3643,0.3693,0.373,0.416,0.3802,0.6484,0.6673,0.6391,0.6433,0.5502,0.5646,0.559,0.4838,0.4572,0.5231,0.3463,0.3497,0.2934,0.3015,0.3756,0.4229,0.6071,0.6377,0.6481,0.5137,0.5238,0.4808,0.2823,-0.2303,-0.2598,-0.2588,-0.1566,-0.2277,0.0836,0.0346,-0.0066,0.1022,0.0377,-0.2493,-0.1741,-0.2151,-0.1583,0.0299,-0.4486,-0.53,-0.6977,-0.6932,-0.7804,-0.8733,-1.0411,-1.2146,
VO monthly avg,Industrials,20,173.88,114.05,17.02,245.19,141.75,70.81,101.65,34.21,22.31,10.18,17.43,3.56,86.33,242.33,527.48,131.79,98.48,93.23,12.27,43.45,29.91,31.95,148.32,69.58,34.58,19.02,32.86,47.66,48.19,25.84,1.14,164.36,124.1,220.66,34.49,75.3,40.1,72.71,64.14,174.87,73.68,49.36,76.46,31.5,20.77,203.71,70.81,1098.24,84.76,19.04,127.92,100.45,38.67,90.8,114.17,728.25,95.52,106.08,39.72,111.28,365.59,128.61,232.65,114.74,72.62,14.94,44.72,13.13,245.51,20.45,38.57,40.48,13.63,16.52,44.46,27.26,192.18,75.78,235.74,312.09,6.63,6.61,7.74,21.46,9.55,99.15,112.57,124.87,92.7,72.86,11.01,10.96,24.11,57.06,13.27,31.45,90.43,42.11,9.23,56.45,13.11,58.25,36.36,105.28,75.9,49.24,29.98,9.99,47.04,123.63,23.85,36.05,83.3,146.71,43.59,164.37,75.2,13.18,79.85,27.39,21.36,49.01,227.39,5,791.17,6.24,41.04,70.92,111.75,36.26,7.99,19.15,4.01,23.13,37.17,13.74,12.47,2.17,10.2,4.79,0,2.3,3.2,3.18,3.95,2.21,147.03,0.1,4.97,0.06,179.83,2.6,6.05,0.07,6.2,3.93
Total assets,Industrials,110613,110613,110613,110613,110613,110613,110613,110320,110320,110320,110320,110320,110320,110320,110320,110320,110320,110320,110320,90992,90992,90992,90992,90992,90992,90992,90992,90992,90992,90992,90992,65904,65904,65904,65904,65904,65904,65904,65904,65904,65904,65904,65904,56351,56351,56351,56351,56351,56351,56351,56351,56351,56351,56351,56351,78349,78349,78349,78349,78349,78349,78349,78349,78349,78349,78349,78349,78349,78349,78349,78349,78349,78349,119281,119281,119281,119281,119281,119281,119281,119281,119281,119281,119281,119281,134048,134048,134048,134048,134048,134048,134048,134048,134048,134048,134048,134048,130540,130540,130540,130540,130540,130540,130540,130540,130540,130540,130540,130540,130540,130540,130540,120428,120428,120428,120428,120428,120428,120428,120428,120428,120428,120428,120428,141924,141924,141924,141924,141924,141924,141924,141924,141924,141924,141924,141924,142695,142695,142695,142695,142695,142695,142695,142695,142695,142695,142695,142695,,,,,,,,,
Net sales,Industrials,585565,585565,585565,585565,585565,585565,585565,532924,532924,532924,532924,532924,532924,532924,532924,532924,532924,532924,532924,464046,464046,464046,464046,464046,464046,464046,464046,464046,464046,464046,464046,397244,397244,397244,397244,397244,397244,397244,397244,397244,397244,397244,397244,374641,374641,374641,374641,374641,374641,374641,374641,374641,374641,374641,374641,345409,345409,345409,345409,345409,345409,345409,345409,345409,345409,345409,345409,345409,345409,345409,345409,345409,345409,474197,474197,474197,474197,474197,474197,474197,474197,474197,474197,474197,474197,539878,539878,539878,539878,539878,539878,539878,539878,539878,539878,539878,539878,523501,523501,523501,523501,523501,523501,523501,523501,523501,523501,523501,523501,523501,523501,523501,532225,532225,532225,532225,532225,532225,532225,532225,532225,532225,532225,532225,613145,613145,613145,613145,613145,613145,613145,613145,613145,613145,613145,613145,623008,623008,623008,623008,623008,623008,623008,623008,623008,623008,623008,623008,,,,,,,,,
common equity,Industrials,73686,73686,73686,73686,73686,73686,73686,77758,77758,77758,77758,77758,77758,77758,77758,77758,77758,77758,77758,46895,46895,46895,46895,46895,46895,46895,46895,46895,46895,46895,46895,36627,36627,36627,36627,36627,36627,36627,36627,36627,36627,36627,36627,39336,39336,39336,39336,39336,39336,39336,39336,39336,39336,39336,39336,43531,43531,43531,43531,43531,43531,43531,43531,43531,43531,43531,43531,43531,43531,43531,43531,43531,43531,55785,55785,55785,55785,55785,55785,55785,55785,55785,55785,55785,55785,67685,67685,67685,67685,67685,67685,67685,67685,67685,67685,67685,67685,73977,73977,73977,73977,73977,73977,73977,73977,73977,73977,73977,73977,73977,73977,73977,78124,78124,78124,78124,78124,78124,78124,78124,78124,78124,78124,78124,74377,74377,74377,74377,74377,74377,74377,74377,74377,74377,74377,74377,71213,71213,71213,71213,71213,71213,71213,71213,71213,71213,71213,71213,,,,,,,,,
Turnover ratio,Industrials,0.01%,0.11%,0.07%,0.01%,0.16%,0.09%,0.05%,0.07%,0.02%,0.01%,0.01%,0.01%,0%,0.06%,0.16%,0.34%,0.08%,0.06%,0.07%,0.01%,0.03%,0.02%,0.02%,0.11%,0.05%,0.03%,0.01%,0.02%,0.04%,0.04%,0.02%,0%,0.12%,0.09%,0.17%,0.03%,0.06%,0.03%,0.06%,0.05%,0.13%,0.06%,0.04%,0.06%,0.02%,0.02%,0.15%,0.05%,0.83%,0.06%,0.01%,0.1%,0.08%,0.03%,0.07%,0.09%,0.55%,0.07%,0.08%,0.03%,0.08%,0.28%,0.1%,0.18%,0.09%,0.05%,0.01%,0.03%,0.01%,0.19%,0.02%,0.03%,0.03%,0.01%,0.01%,0.03%,0.02%,0.15%,0.06%,0.18%,0.24%,0.01%,0.01%,0.01%,0.02%,0.01%,0.08%,0.09%,0.09%,0.07%,0.06%,0.01%,0.01%,0.02%,0.04%,0.01%,0.02%,0.07%,0.03%,0.01%,0.04%,0.01%,0.04%,0.03%,0.08%,0.06%,0.04%,0.02%,0.01%,0.04%,0.09%,0.02%,0.03%,0.06%,0.11%,0.03%,0.12%,0.06%,0.01%,0.06%,0.02%,0.02%,0.04%,0.17%,0%,0.6%,0%,0.03%,0.05%,0.08%,0.03%,0.01%,0.01%,0%,0.02%,0.03%,0.01%,0.01%,0%,0.01%,0%,0%,0%,0%,0%,0%,0%,0.11%,0%,0%,0%,0.14%,0%,0%,0%,0%,0%
Return monthly,Industrials,,-0.057497182,0.029904306,-0.176538908,-0.142454161,0.083881579,0,-0.115326252,0.173241852,-0.147660819,-0.130360206,-0.100591716,-0.111842105,0.187654321,0,-0.20997921,0.334210526,0.398422091,0,-0.42877292,0.251851852,0.049309665,-0.046992481,0,0,0,0.199211045,0.041118421,-0.199052133,0,0,0,-0.201183432,0.375308642,-0.089766607,0.24852071,0,0.102685624,0.110315186,-0.067096774,0.035961272,-0.241655541,0.318661972,-0.17222964,-0.124193548,0.093922652,-0.043771044,0,-0.089788732,0.098646035,0.045774648,0.087542088,0,-0.159442724,0,0.093922652,0.131313131,0.230654762,-0.062877872,0.033548387,0.032459426,0.311970979,-0.070967742,-0.179563492,0.031438936,0,-0.09144197,0.100645161,0.05978898,0.057522124,0.027196653,-0.053971487,0.057050592,0.215885947,0,0.311557789,0.084291188,0.086572438,0.072628726,-0.027286508,0.180779221,-0.058952926,-0.05656849,0.066402379,-0.062267658,-0.026759167,0.027494908,0.119920714,-0.059292035,-0.032925682,-0.066634241,-0.10005211,0.127388535,0.027734977,-0.083458271,-0.029989095,-0.125351321,-0.285347044,0,0,0.074640288,-0.026778243,0.125537403,-0.111535523,0.024935512,0,0.036912752,-0.095469256,0.052772809,-0.225148683,-0.031798246,0.466591166,-0.131274131,0.056,-0.053030303,-0.111111111,0.25,0,-0.1656,0.091083413,0.166959578,0,-0.118975904,0.188888889,-0.204888569,0.285714286,-0.066104079,0.137801205,-0.088682991,-0.024691358,-0.074460164,0.135156879,0.070871722,0.011250827,-0.044502618,0.093150685,0.149122807,-0.092693566,0.122596154,-0.054603854,-0.173272933,0,-0.046575342,-0.145833333,0,0.142136249,0.150220913,0.021766965,0.042606516,-0.305889423,0.087445887,-0.269904459,0,0.037077426,0,0.284963197,-0.138297872
