me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,28642000,28642000,28642000,28642000,28642000,28642000,28642000,28642000,28642000,28642000,28642000,28642000,28642000,31837000,31837000,31837000,31837000,31837000,31837000,31837000,31837000,31837000,31837000,31837000,31837000,38555000,38555000,38555000,38555000,38555000,38555000,38555000,38555000,38555000,38555000,38555000,38555000,45679000,45679000,45679000,45679000,45679000,45679000,45679000,45679000,45679000,45679000,45679000,45679000,58323000,58323000,58323000,58323000,58323000,58323000,58323000,58323000,58323000,58323000,58323000,58323000,67679000,67679000,67679000,67679000,67679000,67679000,67679000,67679000,67679000,67679000,67679000,67679000,62784000,62784000,62784000,62784000,62784000,62784000,62784000,62784000,62784000,62784000,62784000,62784000,64081000,64081000,64081000,64081000,64081000,64081000,64081000,64081000,64081000,64081000,64081000,64081000,189308000,189308000,189308000,189308000,189308000,189308000,189308000,189308000,189308000,189308000,189308000,189308000,269412000,269412000,269412000,269412000,269412000,269412000,268822000,268822000,268822000,268822000,268822000,268822000,268822000,268822000,268822000,268822000,268822000,268822000,276771000,276771000,276771000,276771000,276771000,276771000,276771000,276771000,276771000,276771000,276771000,276771000,317647000,317647000,317647000,317647000,317647000,317647000,317647000,317647000,317647000,317647000,317647000,317647000,,,,,,
Excess return,Fincials,,0.051019518,-0.041747502,-0.138804381,0.037161667,0.029240286,0.086363244,0.009413236,0.03109081,-0.138285167,0.011901788,-0.137563151,-0.129550736,-0.103233509,-0.250636601,-0.322195647,0.192437641,-0.266372912,-0.177929694,-0.283060097,-0.182963199,-0.060587783,-0.056578616,-0.043871259,-0.161291943,-0.141019923,-0.145121663,-0.212311504,-0.120276299,-0.078718442,-0.043758897,-0.084245226,-0.144702095,-0.214797555,0.099860612,-0.115826704,-0.1378547,-0.080713914,-0.092164484,-0.180871454,-0.118719905,-0.137531379,-0.186531182,-0.13474428,-0.131291012,0.020233542,-0.152756118,-0.057043308,0.0012813,-0.116378342,-0.01168172,-0.192406532,-0.092199802,-0.246376272,-0.064616532,0.00034653,-0.098370014,-0.160707693,-0.174366117,-0.087587208,0.005285265,-0.023435912,-0.077713342,-0.052112386,-0.093305826,-0.155056019,-0.185284032,-0.1167764,-0.109039814,-0.100434133,-0.041061271,-0.046160651,-0.023283068,-0.097821063,-0.106376144,-0.065532385,0.002297837,-0.171684316,-0.220769207,-0.140126852,-0.14364659,-0.111355886,-0.074131486,-0.188508089,-0.134109654,-0.258332265,-0.074781987,-0.181619534,-0.172589891,-0.233751329,-0.256353964,-0.087831427,-0.027708555,-0.253233548,-0.229850472,-0.061273959,-0.105567674,-0.004783349,-0.233965285,-0.115710723,-0.114650716,-0.047768054,-0.133945441,-0.031427983,-0.075578381,-0.167703394,-0.097337842,-0.144321457,-0.119824839,-0.139516668,-0.084860331,0.071715297,-0.094823418,-0.204050538,-0.123094867,-0.055304811,-0.208691009,-0.071975416,-0.102384487,-0.16739781,-0.118718532,-0.161356927,-0.157055881,-0.080941548,-0.124463549,-0.110749275,-0.180462359,-0.139696378,-0.156098332,-0.116642985,-0.088465826,-0.148991134,-0.108890249,-0.059861284,-0.072253037,-0.169630543,-0.132167853,-0.16461686,-0.027024091,-0.073535895,-0.060363889,-0.015799322,-0.047683467,-0.108484556,-0.043065325,-0.058749545,-0.147335335,-0.043000402,-0.129362662,-0.080930626,-0.191996088,-0.154898927,-0.170665715,0.08752338,-0.126862738,-0.083271547,-0.025799097
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,,,,,,,,,,,-0.4474,-0.192,0.0287,0.1005,0.5504,-0.1801,-0.0046,0.1221,0.4756,0.4699,0.4098,0.3868,0.3941,0.4012,0.3976,0.3956,0.4755,0.4685,0.5078,0.4847,0.4996,0.4947,0.5122,0.6148,0.6841,0.7288,0.7469,0.8001,0.8343,0.8214,0.8467,0.7755,0.7749,0.8046,0.8498,0.8578,0.8546,0.8533,0.8654,0.8949,0.8507,0.7917,0.7394,0.7416,0.7933,0.7482,0.6254,0.5415,0.5716,0.6386,0.6726,0.5991,0.6071,0.6179,0.6483,0.6213,0.6321,0.6262,0.5817,0.5547,0.5529,0.5968,0.5721,0.5387,0.4553,0.7618,0.7796,0.8563,0.7862,0.7836,0.9805,0.9164,0.955,0.7232,0.8565,0.8982,0.9073,0.9309,0.9042,0.9898,0.7869,0.7743,0.8294,0.8293,0.8223,0.798,0.7462,0.7748,0.6825,0.6865,0.7206,0.7164,0.7447,0.7521,0.7456,0.7475,0.7391,0.7477,0.7186,0.7192,0.7821,0.7962,0.8093,0.8064,0.8618,0.8356,0.8113,0.7837,0.7956,0.7835,0.8453,0.9765,0.9684,0.9687,0.9934,1.0035,0.989,0.9823,0.9223,0.8354,0.8325,0.8176,0.842,0.6796,0.7102,0.705,0.6877,0.722,0.6169,0.6257,0.6508,0.5992,0.5895,0.6328,0.6366,0.6891,0.6901,0.7139,0.6882,0.733,0.6912,0.6798,0.82,0.9471,0.9057,0.9162,
VO monthly avg,Fincials,636.3,644.84,557.69,925.83,1429.92,511.64,1476.14,930.35,1393.05,1158.25,1672.32,1762.99,1475.34,1913.79,1134.57,1634.87,1556.72,1787.76,1586.03,1111.25,430.4,437.11,567.31,315.92,682.65,721.11,625.72,613.14,467.58,568.8,374.82,485.57,1884.85,344.96,633.86,596.15,468.83,891.29,458.92,573.43,1266.18,1301.48,870.96,861.95,734.88,1209.72,989.7,1282.9,1219.2,1141.04,1266.78,1485.32,1441.28,1156.71,1088.95,787.03,1163.95,1333.75,1981.05,956.92,1268.22,797.75,1194.44,2037.13,1940.03,2530.3,1916.65,1691.42,1610.92,2697.8,2360.1,2189.78,1314.42,1577.06,2388.58,3738.23,2248.89,2417.23,2189.95,1078.8,886.13,2693.48,1368.22,1699.99,1129.02,1438.69,1027.93,2553.61,1258.12,1666.7,2225.19,1566.1,867.06,1458.54,1560.65,1825.62,1062.15,1252.93,1700.06,2161.07,966.93,1047.85,2057.22,1477.49,1651.18,1114.84,1929.85,1497.22,1025.65,556.47,1083.47,1419.05,983.78,2678.95,1319.97,831.08,632.06,1786.22,1063.74,1716.84,10037.11,4007.29,2886.65,3007.11,1815.96,1849.2,3092.96,1002.86,1704.71,2277.78,1307.64,1611.41,1557.5,1846.04,3525.36,4957.83,3033.96,3189.36,4247.27,1836.65,2098.52,2651.7,2714.36,2222.17,1754.03,2263.26,2055.29,2480.81,2447.64,3830.05,2444.62,2224.55,1416.87,2693.13,1677.76,2124.97,1469.33
Total assets,Fincials,33826000,32399000,32399000,32399000,32399000,32399000,32399000,32399000,32399000,32399000,32399000,32399000,32399000,37108000,37108000,37108000,37108000,37108000,37108000,37108000,37108000,37108000,37108000,37108000,37108000,44134000,44134000,44134000,44134000,44134000,44134000,44134000,44134000,44134000,44134000,44134000,44134000,53391000,53391000,53391000,53391000,53391000,53391000,53391000,53391000,53391000,53391000,53391000,53391000,66410000,66410000,66410000,66410000,66410000,66410000,66410000,66410000,66410000,66410000,66410000,66410000,75457000,75457000,75457000,75457000,75457000,75457000,75457000,75457000,75457000,75457000,75457000,75457000,69613000,69613000,69613000,69613000,69613000,69613000,69613000,69613000,69613000,69613000,69613000,69613000,71571000,71571000,71571000,71571000,71571000,71571000,71571000,71571000,71571000,71571000,71571000,71571000,198480000,198480000,198480000,198480000,198480000,198480000,198480000,198480000,198480000,198480000,198480000,198480000,291295000,291295000,291295000,291295000,291295000,291295000,291295000,291295000,291295000,291295000,291295000,291295000,291295000,291295000,291295000,291295000,291295000,291295000,301058000,301058000,301058000,301058000,301058000,301058000,301058000,301058000,301058000,301058000,301058000,301058000,341500000,341500000,341500000,341500000,341500000,341500000,341500000,341500000,341500000,341500000,341500000,341500000,,,,,,
Net sales,Fincials,7009000,7009000,7009000,7009000,7009000,7009000,7009000,7009000,7009000,7009000,7009000,7009000,7009000,7084000,7084000,7084000,7084000,7084000,7084000,7084000,7084000,7084000,7084000,7084000,7084000,7754000,7754000,7754000,7754000,7754000,7754000,7754000,7754000,7754000,7754000,7754000,7754000,6656000,6656000,6656000,6656000,6656000,6656000,6656000,6656000,6656000,6656000,6656000,6656000,7423000,7423000,7423000,7423000,7423000,7423000,7423000,7423000,7423000,7423000,7423000,7423000,8792000,8792000,8792000,8792000,8792000,8792000,8792000,8792000,8792000,8792000,8792000,8792000,10405000,10405000,10405000,10405000,10405000,10405000,10405000,10405000,10405000,10405000,10405000,10405000,10240000,10240000,10240000,10240000,10240000,10240000,10240000,10240000,10240000,10240000,10240000,10240000,10141000,10141000,10141000,10141000,10141000,10141000,10141000,10141000,10141000,10141000,10141000,10141000,16841000,16841000,16841000,16841000,16841000,16841000,44494000,44494000,44494000,44494000,44494000,44494000,44494000,44494000,44494000,44494000,44494000,44494000,50361000,50361000,50361000,50361000,50361000,50361000,50361000,50361000,50361000,50361000,50361000,50361000,71526000,71526000,71526000,71526000,71526000,71526000,71526000,71526000,71526000,71526000,71526000,71526000,,,,,,
common equity,Fincials,5101000,5101000,5101000,5101000,5101000,5101000,5101000,5101000,5101000,5101000,5101000,5101000,5101000,5199000,5199000,5199000,5199000,5199000,5199000,5199000,5199000,5199000,5199000,5199000,5199000,5504000,5504000,5504000,5504000,5504000,5504000,5504000,5504000,5504000,5504000,5504000,5504000,6301000,6301000,6301000,6301000,6301000,6301000,6301000,6301000,6301000,6301000,6301000,6301000,6694000,6694000,6694000,6694000,6694000,6694000,6694000,6694000,6694000,6694000,6694000,6694000,6817000,6817000,6817000,6817000,6817000,6817000,6817000,6817000,6817000,6817000,6817000,6817000,5847000,5847000,5847000,5847000,5847000,5847000,5847000,5847000,5847000,5847000,5847000,5847000,6612000,6612000,6612000,6612000,6612000,6612000,6612000,6612000,6612000,6612000,6612000,6612000,8676000,8676000,8676000,8676000,8676000,8676000,8676000,8676000,8676000,8676000,8676000,8676000,22341000,22341000,22341000,22341000,22341000,22341000,21675000,21675000,21675000,21675000,21675000,21675000,21675000,21675000,21675000,21675000,21675000,21675000,23506000,23506000,23506000,23506000,23506000,23506000,23506000,23506000,23506000,23506000,23506000,23506000,23462000,23462000,23462000,23462000,23462000,23462000,23462000,23462000,23462000,23462000,23462000,23462000,,,,,,
Turnover ratio,Fincials,0.09%,0.09%,0.08%,0.13%,0.21%,0.07%,0.21%,0.13%,0.2%,0.17%,0.24%,0.25%,0.21%,0.28%,0.16%,0.24%,0.22%,0.26%,0.23%,0.16%,0.06%,0.06%,0.08%,0.05%,0.1%,0.11%,0.09%,0.09%,0.07%,0.08%,0.06%,0.07%,0.28%,0.05%,0.09%,0.09%,0.07%,0.13%,0.07%,0.08%,0.2%,0.2%,0.14%,0.14%,0.12%,0.19%,0.16%,0.2%,0.19%,0.18%,0.2%,0.23%,0.22%,0.18%,0.17%,0.13%,0.19%,0.22%,0.33%,0.16%,0.21%,0.13%,0.2%,0.34%,0.32%,0.42%,0.32%,0.28%,0.28%,0.46%,0.4%,0.37%,0.22%,0.27%,0.41%,0.64%,0.38%,0.41%,0.4%,0.2%,0.16%,0.49%,0.25%,0.3%,0.2%,0.26%,0.18%,0.46%,0.24%,0.31%,0.41%,0.29%,0.16%,0.27%,0.29%,0.34%,0.2%,0.23%,0.31%,0.4%,0.18%,0.2%,0.39%,0.28%,0.31%,0.2%,0.35%,0.27%,0.19%,0.1%,0.2%,0.26%,0.18%,0.48%,0.24%,0.15%,0.11%,0.32%,0.19%,0.31%,0.67%,0.27%,0.19%,0.2%,0.12%,0.12%,0.21%,0.07%,0.11%,0.15%,0.09%,0.11%,0.1%,0.12%,0.23%,0.33%,0.2%,0.21%,0.28%,0.12%,0.13%,0.17%,0.17%,0.14%,0.11%,0.14%,0.13%,0.16%,0.16%,0.24%,0.16%,0.14%,0.09%,0.17%,0.11%,0.14%,0.09%
Return monthly,Fincials,,0.051019518,-0.041747502,-0.138804381,0.037161667,0.029240286,0.086363244,0.009413236,0.03109081,-0.138285167,0.011901788,-0.047059151,-0.012342636,0.024997991,-0.091461401,-0.201341947,0.309947841,-0.142480612,-0.030766894,-0.142856397,-0.044445799,0.075580617,0.080149684,0.086204341,-0.031743143,-0.016397123,-0.016665163,-0.083896004,0.009615101,0.047617658,0.081815903,0.042020874,-0.016133495,-0.081965155,0.233558912,0.022387696,0,0.065692386,0.054796416,-0.032423254,0.034722195,0.013425121,-0.033112482,0.02054552,0.026846388,0.178874942,0.005683682,0.083614592,0.1366015,0.020200358,0.11881238,-0.056329432,0.037682398,-0.115455472,0.065261368,0.12648313,0.021930186,-0.045493193,-0.057755317,0.030244592,0.122159065,0.088607388,0.033333958,0.061515314,0.021637074,-0.038314119,-0.059761732,0.0084742,0.014287286,0.014911967,0.074121429,0.070037749,0.090909232,0.012667037,0.000657756,0.059211015,0.131312637,-0.032737416,-0.085538607,-0.004710052,0.00067491,0.027027314,0.071583514,-0.057196489,0.005999846,-0.111995665,0.074627913,-0.028472834,-0.014925291,-0.064393929,-0.114979264,0.052149473,0.113043645,-0.109987648,-0.094545572,0.062250041,0.020792926,0.129629051,-0.104917785,0.012438777,0.019047084,0.086915146,0.001720659,0.103004317,0.059144419,-0.030860894,0.039875458,-0.006766357,0.015896961,-0.006707068,0.049511969,0.206575897,0.043112482,-0.065447338,0.013248533,0.076587989,-0.078079109,0.055797684,0.030488313,-0.03668731,0.020885368,-0.013237427,-0.009146681,0.064486552,0.021020651,0.036471225,-0.035755359,0.000588522,-0.015293432,0.014337215,0.042931674,-0.018182334,0.021505751,0.061403516,0.051239563,-0.048465543,-0.011292753,-0.04683086,0.078490609,0.033333205,0.046236511,0.088900278,0.056155033,-0.004768156,0.062290475,0.048713755,-0.038709035,0.062075298,-0.014206062,0.041048374,-0.070050488,-0.030221527,-0.043255715,0.22314068,0.010246362,0.053549053,-0.025799097
