me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,287882,287882,287882,287882,287882,287882,287882,396852,396852,396852,396852,396852,396852,396852,396852,396852,396852,396852,396852,428957,428957,428957,428957,428957,428957,428957,428957,428957,428957,428957,428957,467283,467283,467283,467283,467283,467283,467283,467283,467283,467283,467283,467283,735385,735385,735385,735385,735385,735385,735385,735385,735385,735385,735385,735385,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,975655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Consumer Goods,,-0.104848921,-0.363601413,-0.287167104,-0.11700136,-0.411288955,-0.266177914,-0.212117671,-0.080213922,-0.249159609,-0.158299309,-0.165510845,-0.173796896,-0.149696394,-0.241357856,-0.023968767,-0.233555976,-0.08544102,-0.095215713,0.024124102,-0.292673357,-0.1345493,-0.088152531,-0.152710649,-0.027009226,-0.212329057,-0.079094615,0.017942122,-0.22705835,-0.058689938,-0.120616412,-0.082675572,-0.072793566,-0.069352673,0.06518425,0.050899043,-0.0936101,-0.08188649,-0.086791063,0.089228113,-0.08367038,-0.000703941,-0.119509261,-0.1327295,-0.1329626,-0.053608843,-0.088398929,0.037447763,-0.114366292,-0.196877249,-0.057906104,-0.07027049,-0.140764271,-0.081662626,-0.156928149,0.001237029,-0.022977209,-0.103124402,-0.124773832,-0.074351349,-0.007694767,-0.061484253,-0.026279008,-0.026142823,-0.148428285,-0.15337987,-0.194002214,-0.136114751,-0.136669592,-0.096055004,-0.075540457,-0.017191892,-0.061508015,0.091189756,-0.109143013,-0.067141048,-0.107378239,-0.143904662,-0.1218242,-0.1201582,-0.044127139,-0.057919125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,1.3437,1.3842,1.296,1.3492,1.1804,1.193,1.1052,1.1118,1.0484,1.1197,1.0436,0.8413,0.884,0.8502,0.8602,0.7671,0.765,0.7449,0.5256,0.3847,0.3677,0.3611,0.3629,0.2321,0.2657,0.2521,0.0619,0.077,0.2304,0.1978,0.2072,0.2005,0.1188,0.2288,0.2304,0.2385,0.2426,0.2684,0.238,0.2399,0.236,0.4112,0.4063,0.4465,0.4502,0.4495,0.5439,0.5444,0.4665,0.4636,0.5687,0.5281,0.5118,0.5069,0.5606,0.5485,0.4803,0.4181,0.4945,0.5364,0.5271,0.5697,0.5877,0.59,0.6631,0.6733,0.7159,0.7016,0.695,0.6432,0.6402,0.6408,0.5849,0.5851,0.5968,0.5856,0.6031,0.6115,0.5734,0.5414,0.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Consumer Goods,2.8,70.41,155.99,117.96,30.5,34.74,134.3,85.02,221.76,50.88,147.2,162.49,47.08,41.68,63.16,54.81,13.94,64.34,5.71,11.84,99.56,3.54,26.8,33.48,11.25,5.93,23.59,30.45,2.77,13.48,146.88,5.36,10.11,6.25,1.85,4.87,3.87,1.29,1.35,0.66,5.28,27.05,18.61,1.5,5.81,47.02,17.19,7.31,52.84,25.55,16.81,5.2,8.82,1.78,22.44,16.07,6.96,2.5,887.25,13.4,4.96,4.28,0.86,68.44,23.05,30,14.24,96.61,39.2,15.26,23.87,8.02,5.81,6.21,65.02,3.74,0.93,10.15,19.76,40.74,211.63,11.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Consumer Goods,1049387,1049387,1049387,1049387,1049387,1049387,1049387,945290,945290,945290,945290,945290,945290,945290,945290,945290,945290,945290,945290,751895,751895,751895,751895,751895,751895,751895,751895,751895,751895,751895,751895,817190,817190,817190,817190,817190,817190,817190,817190,817190,817190,817190,817190,1223511,1223511,1223511,1223511,1223511,1223511,1223511,1223511,1223511,1223511,1223511,1223511,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,1560496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Consumer Goods,1745043,1745043,1745043,1745043,1745043,1745043,1745043,1684310,1684310,1684310,1684310,1684310,1684310,1684310,1684310,1684310,1684310,1684310,1684310,1773430,1773430,1773430,1773430,1773430,1773430,1773430,1773430,1773430,1773430,1773430,1773430,1752387,1752387,1752387,1752387,1752387,1752387,1752387,1752387,1752387,1752387,1752387,1752387,1980308,1980308,1980308,1980308,1980308,1980308,1980308,1980308,1980308,1980308,1980308,1980308,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,2387210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Consumer Goods,634384,634384,634384,634384,634384,634384,634384,420801,420801,420801,420801,420801,420801,420801,420801,420801,420801,420801,420801,302692,302692,302692,302692,302692,302692,302692,302692,302692,302692,302692,302692,333669,333669,333669,333669,333669,333669,333669,333669,333669,333669,333669,333669,407199,407199,407199,407199,407199,407199,407199,407199,407199,407199,407199,407199,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,575204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Consumer Goods,0%,0.08%,0.17%,0.12%,0.03%,0.04%,0.14%,0.09%,0.23%,0.05%,0.16%,0.17%,0.05%,0.09%,0.13%,0.11%,0.03%,0.13%,0.01%,0.02%,0.21%,0.01%,0.06%,0.07%,0.02%,0.01%,0.05%,0.06%,0.01%,0.03%,0.29%,0.01%,0.02%,0.01%,0%,0.01%,0.01%,0%,0%,0%,0.01%,0.05%,0.04%,0%,0.01%,0.09%,0.03%,0.01%,0.1%,0.05%,0.03%,0.01%,0.02%,0%,0.04%,0.03%,0.01%,0%,1.7%,0.03%,0.01%,0.01%,0%,0.13%,0.04%,0.06%,0.03%,0.19%,0.08%,0.03%,0.05%,0.02%,0.01%,0.01%,0.12%,0.01%,0%,0.02%,0.04%,0.08%,0.41%,0.02%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Consumer Goods,,0.105955679,-0.165153413,-0.080067504,0.07786384,-0.218229955,-0.088050314,-0.036074271,0.092735278,-0.071518509,0.012747491,-0.009908945,-0.002704896,0.025766206,-0.062665256,0.156558533,-0.067560976,0.07768768,0.055097087,0.158960202,-0.156808257,0,0.046610169,-0.033288349,0.094229874,-0.096746757,0.023305085,0.121693122,-0.11464315,0.049571462,-0.013462812,0.025055928,0.030990834,0.039161727,0.17029945,0.158224543,0.0124737,0.03102271,0.022602937,0.201041813,0.03129762,0.127301659,0.010687639,0,0,0.079309657,0.050466771,0.158644963,-0.004176792,-0.087470449,0.054821996,0.04919981,-0.025220871,0.034472074,-0.041710349,0.114792529,0.088181691,0.004315898,-0.013020332,0.037041851,0.100012533,0.048706847,0.083546092,0.085727177,-0.032552985,-0.03336197,-0.063200514,-0.006113951,-0.006204592,0.024866596,0.045142143,0.101778508,0.053490685,0.204601056,0.006805387,0.046501752,0.010517061,-0.020380162,0,0,0.077545861,0.022730875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
